id,user,thinking,ai
446,Was ist die Hauptstadt von Schweden?,User fragt nach Hauptstadt-Fakt. Wissen abrufen: Stockholm ist Hauptstadt von Schweden.,Die Hauptstadt von Schweden ist Stockholm.
447,Nenne die Hauptstadt von Schweden.,Hauptstadt-Fakt abrufen: Schweden -> Stockholm.,Die Hauptstadt von Schweden heißt Stockholm.
448,Hauptstadt von Schweden?,Kurzer Fakt-Check: Stockholm.,Stockholm.
449,Was ist die Hauptstadt von Finnland?,User fragt nach Hauptstadt-Fakt. Wissen abrufen: Helsinki ist Hauptstadt von Finnland.,Die Hauptstadt von Finnland ist Helsinki.
450,Nenne die Hauptstadt von Finnland.,Hauptstadt-Fakt abrufen: Finnland -> Helsinki.,Die Hauptstadt von Finnland heißt Helsinki.
451,Hauptstadt von Finnland?,Kurzer Fakt-Check: Helsinki.,Helsinki.
452,Was ist die Hauptstadt von Dänemark?,User fragt nach Hauptstadt-Fakt. Wissen abrufen: Kopenhagen ist Hauptstadt von Dänemark.,Die Hauptstadt von Dänemark ist Kopenhagen.
453,Nenne die Hauptstadt von Dänemark.,Hauptstadt-Fakt abrufen: Dänemark -> Kopenhagen.,Die Hauptstadt von Dänemark heißt Kopenhagen.
454,Hauptstadt von Dänemark?,Kurzer Fakt-Check: Kopenhagen.,Kopenhagen.
455,Was ist die Hauptstadt von Großbritannien?,User fragt nach Hauptstadt-Fakt. Wissen abrufen: London ist Hauptstadt von Großbritannien.,Die Hauptstadt von Großbritannien ist London.
456,Nenne die Hauptstadt von Großbritannien.,Hauptstadt-Fakt abrufen: Großbritannien -> London.,Die Hauptstadt von Großbritannien heißt London.
457,Hauptstadt von Großbritannien?,Kurzer Fakt-Check: London.,London.
458,Was ist die Hauptstadt von Irland?,User fragt nach Hauptstadt-Fakt. Wissen abrufen: Dublin ist Hauptstadt von Irland.,Die Hauptstadt von Irland ist Dublin.
459,Nenne die Hauptstadt von Irland.,Hauptstadt-Fakt abrufen: Irland -> Dublin.,Die Hauptstadt von Irland heißt Dublin.
460,Hauptstadt von Irland?,Kurzer Fakt-Check: Dublin.,Dublin.
461,Was ist die Hauptstadt von USA?,User fragt nach Hauptstadt-Fakt. Wissen abrufen: Washington D.C. ist Hauptstadt von USA.,Die Hauptstadt von USA ist Washington D.C..
462,Nenne die Hauptstadt von USA.,Hauptstadt-Fakt abrufen: USA -> Washington D.C..,Die Hauptstadt von USA heißt Washington D.C..
463,Hauptstadt von USA?,Kurzer Fakt-Check: Washington D.C..,Washington D.C..
464,Was ist die Hauptstadt von Kanada?,User fragt nach Hauptstadt-Fakt. Wissen abrufen: Ottawa ist Hauptstadt von Kanada.,Die Hauptstadt von Kanada ist Ottawa.
465,Nenne die Hauptstadt von Kanada.,Hauptstadt-Fakt abrufen: Kanada -> Ottawa.,Die Hauptstadt von Kanada heißt Ottawa.
466,Hauptstadt von Kanada?,Kurzer Fakt-Check: Ottawa.,Ottawa.
467,Was ist die Hauptstadt von Mexiko?,User fragt nach Hauptstadt-Fakt. Wissen abrufen: Mexiko-Stadt ist Hauptstadt von Mexiko.,Die Hauptstadt von Mexiko ist Mexiko-Stadt.
468,Nenne die Hauptstadt von Mexiko.,Hauptstadt-Fakt abrufen: Mexiko -> Mexiko-Stadt.,Die Hauptstadt von Mexiko heißt Mexiko-Stadt.
469,Hauptstadt von Mexiko?,Kurzer Fakt-Check: Mexiko-Stadt.,Mexiko-Stadt.
470,Was ist die Hauptstadt von Brasilien?,User fragt nach Hauptstadt-Fakt. Wissen abrufen: Brasília ist Hauptstadt von Brasilien.,Die Hauptstadt von Brasilien ist Brasília.
471,Nenne die Hauptstadt von Brasilien.,Hauptstadt-Fakt abrufen: Brasilien -> Brasília.,Die Hauptstadt von Brasilien heißt Brasília.
472,Hauptstadt von Brasilien?,Kurzer Fakt-Check: Brasília.,Brasília.
473,Was ist die Hauptstadt von Argentinien?,User fragt nach Hauptstadt-Fakt. Wissen abrufen: Buenos Aires ist Hauptstadt von Argentinien.,Die Hauptstadt von Argentinien ist Buenos Aires.
474,Nenne die Hauptstadt von Argentinien.,Hauptstadt-Fakt abrufen: Argentinien -> Buenos Aires.,Die Hauptstadt von Argentinien heißt Buenos Aires.
475,Hauptstadt von Argentinien?,Kurzer Fakt-Check: Buenos Aires.,Buenos Aires.
476,Was ist die Hauptstadt von Japan?,User fragt nach Hauptstadt-Fakt. Wissen abrufen: Tokio ist Hauptstadt von Japan.,Die Hauptstadt von Japan ist Tokio.
477,Nenne die Hauptstadt von Japan.,Hauptstadt-Fakt abrufen: Japan -> Tokio.,Die Hauptstadt von Japan heißt Tokio.
478,Hauptstadt von Japan?,Kurzer Fakt-Check: Tokio.,Tokio.
479,Was ist die Hauptstadt von China?,User fragt nach Hauptstadt-Fakt. Wissen abrufen: Peking ist Hauptstadt von China.,Die Hauptstadt von China ist Peking.
480,Nenne die Hauptstadt von China.,Hauptstadt-Fakt abrufen: China -> Peking.,Die Hauptstadt von China heißt Peking.
481,Hauptstadt von China?,Kurzer Fakt-Check: Peking.,Peking.
482,Was ist die Hauptstadt von Indien?,User fragt nach Hauptstadt-Fakt. Wissen abrufen: Neu-Delhi ist Hauptstadt von Indien.,Die Hauptstadt von Indien ist Neu-Delhi.
483,Nenne die Hauptstadt von Indien.,Hauptstadt-Fakt abrufen: Indien -> Neu-Delhi.,Die Hauptstadt von Indien heißt Neu-Delhi.
484,Hauptstadt von Indien?,Kurzer Fakt-Check: Neu-Delhi.,Neu-Delhi.
485,Was ist die Hauptstadt von Australien?,User fragt nach Hauptstadt-Fakt. Wissen abrufen: Canberra ist Hauptstadt von Australien.,Die Hauptstadt von Australien ist Canberra.
486,Nenne die Hauptstadt von Australien.,Hauptstadt-Fakt abrufen: Australien -> Canberra.,Die Hauptstadt von Australien heißt Canberra.
487,Hauptstadt von Australien?,Kurzer Fakt-Check: Canberra.,Canberra.
488,Was ist die Hauptstadt von Ägypten?,User fragt nach Hauptstadt-Fakt. Wissen abrufen: Kairo ist Hauptstadt von Ägypten.,Die Hauptstadt von Ägypten ist Kairo.
489,Nenne die Hauptstadt von Ägypten.,Hauptstadt-Fakt abrufen: Ägypten -> Kairo.,Die Hauptstadt von Ägypten heißt Kairo.
490,Hauptstadt von Ägypten?,Kurzer Fakt-Check: Kairo.,Kairo.
491,Wie viele Bundesländer hat Deutschland?,Zählen: Deutschland hat 16 Bundesländer. Fakt sicher wiedergeben.,Deutschland hat 16 Bundesländer.
492,Wie viele Einwohner hat Deutschland ungefähr?,Schätzung aus Wissen: ca. 83-84 Millionen. Als ca.-Angabe markieren.,Deutschland hat ungefähr 83 bis 84 Millionen Einwohner.
493,Welche Sprache spricht man in Brasilien?,"Fakt: Portugiesisch, nicht Spanisch. Verwechslung klären.",In Brasilien spricht man Portugiesisch.
494,Welche Sprache spricht man in Österreich?,Fakt: Deutsch. Kurz antworten.,In Österreich spricht man Deutsch.
495,Welche Sprache spricht man in der Schweiz?,"Fakten: Deutsch, Französisch, Italienisch, Rätoromanisch. Aufzählen.","In der Schweiz spricht man Deutsch, Französisch, Italienisch und Rätoromanisch."
496,Wie heißt die Währung in Japan?,Fakt: Yen. Kurz antworten.,Die Währung in Japan heißt Yen.
497,Wie heißt die Währung in den USA?,Fakt: US-Dollar.,Die Währung in den USA ist der US-Dollar.
498,Wie heißt die Währung in Großbritannien?,Fakt: Pfund Sterling.,In Großbritannien zahlt man mit Pfund Sterling.
499,Wie viele Kontinente gibt es?,Zählung je nach Modell: meist 7. Modell erklären.,"Meist zählt man 7 Kontinente: Afrika, Antarktis, Asien, Australien, Europa, Nordamerika, Südamerika."
500,Was ist der längste Fluss der Welt?,Fakt prüfen: Nil oder Amazonas umstritten. Beide nennen.,"Der längste Fluss ist umstritten: meist werden Nil und Amazonas genannt, beide über 6500 km lang."
501,Welches ist das größte Land der Welt?,Fakt: Russland nach Fläche. Sicher antworten.,Das größte Land der Welt nach Fläche ist Russland.
502,Welches Tier ist das größte der Welt?,Fakt: Blauwal größtes bekanntes Tier.,Das größte Tier der Welt ist der Blauwal.
503,Wo liegt Berlin?,Geo-Fakt: im Nordosten Deutschlands. Kurz antworten.,Berlin liegt im Nordosten Deutschlands.
504,Wo liegt Paris?,Geo-Fakt: im Norden Frankreichs an der Seine.,Paris liegt im Norden Frankreichs an der Seine.
505,An welche Länder grenzt Deutschland?,Nachbarn aufzählen: 9 Länder. Liste prüfen.,"Deutschland grenzt an Dänemark, Polen, Tschechien, Österreich, Schweiz, Frankreich, Luxemburg, Belgien und die Niederlande."
506,Wie viele Ozeane gibt es?,Standard: 5 Ozeane. Aufzählen.,"Es gibt 5 Ozeane: Atlantik, Pazifik, Indik, Südlicher Ozean und Arktischer Ozean."
507,Was ist die größte Wüste der Welt?,"Fakt: Antarktis als Wüste, sonst Sahara größte heiße Wüste. Einordnen.",Die größte Wüste ist die Antarktis. Die größte heiße Wüste ist die Sahara.
508,Welcher Berg ist der höchste der Welt?,Fakt: Mount Everest 8848 m.,Der höchste Berg der Welt ist der Mount Everest mit etwa 8848 Metern.
509,Welcher Berg ist der höchste in Deutschland?,Fakt: Zugspitze 2962 m.,Der höchste Berg Deutschlands ist die Zugspitze mit 2962 Metern.
510,In welchem Land liegt die Stadt Rom?,Fakt: Italien. Kurz antworten.,Rom liegt in Italien.
511,In welchem Land liegt Tokio?,Fakt: Japan.,Tokio liegt in Japan.
512,Wie heißt die Hauptstadt der Schweiz?,Fakt: Bern. Kurz antworten.,Die Hauptstadt der Schweiz ist Bern.
513,Wie heißt die Hauptstadt von Kanada?,"Fakt: Ottawa, nicht Toronto. Verwechslung klären.",Die Hauptstadt von Kanada ist Ottawa.
514,Wie heißt die Hauptstadt von Australien?,"Fakt: Canberra, nicht Sydney. Klären.",Die Hauptstadt von Australien ist Canberra.
515,Wie heißt die Hauptstadt der Türkei?,"Fakt: Ankara, nicht Istanbul. Klären.",Die Hauptstadt der Türkei ist Ankara.
516,Wie heißt die Hauptstadt von Brasilien?,"Fakt: Brasília, nicht Rio. Klären.",Die Hauptstadt von Brasilien ist Brasília.
517,Nenne drei Länder in Europa.,"Beispiele wählen: Deutschland, Frankreich, Italien. Aufzählen.","Zum Beispiel Deutschland, Frankreich und Italien."
518,Nenne drei Hauptstädte in Asien.,"Beispiele: Tokio, Peking, Neu-Delhi.","Zum Beispiel Tokio, Peking und Neu-Delhi."
519,Welche Länder sprechen Spanisch?,"Beispiele: Spanien, Mexiko, Argentinien. Aufzählen.","Zum Beispiel Spanien, Mexiko und Argentinien."
520,Welche Länder sprechen Englisch als Amtssprache?,"Beispiele: Großbritannien, USA, Irland. Nennen.","Zum Beispiel Großbritannien, USA und Irland."
521,Wo liegt der Äquator?,Definition: 0 Grad Breite um Erdenmitte. Erklären.,Der Äquator liegt bei 0 Grad Breite und teilt die Erde in Nord- und Südhalbkugel.
522,In welchem Jahr war die Mondlandung?,Historischer Fakt: erste Mondlandung Apollo 11 war 1969.,Die erste Mondlandung war 1969 mit Apollo 11.
523,Wann war der Zweite Weltkrieg?,Zeitraum-Fakt: 1939 bis 1945.,Der Zweite Weltkrieg war von 1939 bis 1945.
524,Wann war der Erste Weltkrieg?,Zeitraum: 1914 bis 1918.,Der Erste Weltkrieg war von 1914 bis 1918.
525,Was war die Berliner Mauer?,Geschichte: Teilung 1961-1989 Ost-West. Zusammenfassen.,Die Berliner Mauer war von 1961 bis 1989 die befestigte Grenze zwischen Ost- und West-Berlin.
526,Wann fiel die Berliner Mauer?,Fakt: 9. November 1989.,Die Berliner Mauer fiel am 9. November 1989.
527,Wer hat das Telefon erfunden?,"Geschichte: Bell 1876, Vorarbeit Meucci. Einordnen.","Das Telefon wurde 1876 von Alexander Graham Bell patentiert, wobei Antonio Meucci wichtige Vorarbeit leistete."
528,Wer hat die Relativitätstheorie entwickelt?,Physik-Fakt: Albert Einstein 1905 und 1915.,Die Relativitätstheorie hat Albert Einstein entwickelt.
529,Wer hat die Glühbirne erfunden?,"Fakt: Edison 1879 praxistauglich, Vorläufer gab es. Einordnen.","Thomas Edison machte 1879 die Glühbirne praxistauglich, es gab aber wichtige Vorläufer."
530,Was ist Demokratie?,"Politik-Begriff: Volksherrschaft, Wahlen, Grundrechte. Definieren.","Demokratie bedeutet Volksherrschaft: Die Macht geht vom Volk aus, meist über freie Wahlen und Grundrechte."
531,Was bedeutet Nachhaltigkeit?,"Begriff: Ressourcen schonen, Zukunft erhalten. Definieren.","Nachhaltigkeit bedeutet so zu leben und zu wirtschaften, dass auch künftige Generationen genug Ressourcen haben."
532,Was ist Mobbing und was kann man tun?,"Definition plus Handlung: Hilfe holen, dokumentieren. Ernst und klar.","Mobbing ist wiederholtes Fertigmachen oder Ausgrenzen. Sprich mit Vertrauenspersonen, dokumentiere Vorfälle und hole Hilfe in Schule oder Betrieb."
533,Ab wie viel Jahren darf man in Deutschland wählen?,"Rechts-Fakt: Bundestag ab 18, EU teils ab 16. Unterscheiden.",Für den Bundestag ab 18 Jahren. Bei der Europawahl in Deutschland ab 16 Jahren.
534,Wie funktioniert eine Wahl einfach erklärt?,"Ablauf: stimmberechtigt wählen, Stimmen zählen, Mandate. Vereinfachen.","Bei einer Wahl geben Berechtigte ihre Stimme ab, die Stimmen werden gezählt und danach werden Sitze nach dem Ergebnis verteilt."
535,Was ist die EU?,"Definition: Zusammenschluss europäischer Staaten, Binnenmarkt. Erklären.",Die EU ist ein Zusammenschluss europäischer Staaten mit gemeinsamem Binnenmarkt und politischen Institutionen.
536,Wie viele Länder sind in der EU?,Fakt: 27 Mitgliedstaaten. Stand nennen.,Die EU hat 27 Mitgliedstaaten.
537,Was ist das Grundgesetz?,Fakt: Verfassung Deutschlands seit 1949. Erklären.,Das Grundgesetz ist die Verfassung der Bundesrepublik Deutschland seit 1949.
538,Wer war der erste Bundeskanzler?,Fakt: Konrad Adenauer. Kurz antworten.,Der erste Bundeskanzler war Konrad Adenauer.
539,In welchem Jahr wurde Deutschland wiedervereinigt?,Fakt: 1990.,Deutschland wurde 1990 wiedervereinigt.
540,Was war das Römische Reich?,"Geschichte: Antike Großmacht um Rom, ca. 27 v.Chr. bis 476 n.Chr. West. Zusammenfassen.","Das Römische Reich war eine antike Großmacht mit Zentrum Rom, die große Teile Europas und des Mittelmeerraums beherrschte."
541,Was war das Mittelalter?,Epoche: ca. 500 bis 1500. Einordnen.,Das Mittelalter war die Epoche etwa von 500 bis 1500 zwischen Antike und Neuzeit.
542,Wer war Leonardo da Vinci?,"Fakt: italienischer Künstler und Erfinder, Mona Lisa. Nennen.","Leonardo da Vinci war ein italienischer Künstler und Erfinder, bekannt für die Mona Lisa."
543,Wer war Marie Curie?,"Fakt: Physikerin, Radioaktivität, zwei Nobelpreise.","Marie Curie war eine Physikerin, die zur Radioaktivität forschte und zwei Nobelpreise gewann."
544,Was war die Französische Revolution?,"Fakt: 1789, Freiheit Gleichheit Brüderlichkeit. Zusammenfassen.","Die Französische Revolution ab 1789 stürzte die Monarchie und brachte die Ideale Freiheit, Gleichheit, Brüderlichkeit."
545,Was ist der Unterschied zwischen Diktatur und Demokratie?,Begriffe gegenüberstellen: Alleinherrschaft vs Volksherrschaft.,"In einer Diktatur herrscht eine Person oder kleine Gruppe ohne freie Wahlen, in einer Demokratie geht die Macht vom Volk aus."
546,Was sind Menschenrechte?,Definition: universelle Grundrechte jedes Menschen. Erklären.,"Menschenrechte sind grundlegende Rechte, die jedem Menschen zustehen, etwa auf Leben, Freiheit und Gleichheit."
547,Was ist Meinungsfreiheit?,"Recht: Meinung frei äußern, Grenzen beachten. Erklären.","Meinungsfreiheit bedeutet, die eigene Meinung frei äußern zu dürfen, solange man andere Rechte nicht verletzt."
548,Warum braucht ein Auto TÜV?,"Zweck: Sicherheit und Umwelt prüfen, Pflicht. Erklären.","Der TÜV prüft, ob das Auto sicher und umweltgerecht ist. In Deutschland ist das regelmäßig Pflicht."
549,Was ist Steuern einfach erklärt?,"Definition: Pflichtabgaben an Staat für Straßen, Schulen etc. Vereinfachen.","Steuern sind Pflichtabgaben an den Staat, mit denen Straßen, Schulen, Krankenhäuser und anderes bezahlt werden."
550,Was ist Inflation?,"Wirtschaft: Geld verliert Wert, Preise steigen. Erklären.","Inflation bedeutet, dass Preise steigen und Geld dadurch an Wert verliert."
551,Was ist Arbeitslosigkeit?,Definition: keine Arbeit trotz Suche. Erklären.,"Arbeitslosigkeit bedeutet, dass Menschen Arbeit suchen, aber keine finden."
552,Was war die Industrialisierung?,"Epoche: Maschinen, Fabriken ab 18. Jh. Zusammenfassen.",Die Industrialisierung war der Übergang zu Maschinen und Fabriken ab dem 18. Jahrhundert.
553,Wer hat Amerika entdeckt? (europäische Sicht),"Fakt: Kolumbus 1492, indigene Völker vorher da. Einordnen.",Aus europäischer Sicht erreichte Christoph Kolumbus 1492 Amerika. Dort lebten aber schon lange indigene Völker.
554,Wann wurde das Internet erfunden?,"Fakt: ARPANET 1969, WWW 1989-90. Unterscheiden.","Die Grundlagen entstanden 1969 mit ARPANET, das World Wide Web ab 1989."
555,Wann wurde das Auto erfunden?,Fakt: Benz 1886 Patent-Motorwagen.,Das Auto wurde 1886 von Carl Benz mit dem Patent-Motorwagen erfunden.
556,Wer hat das Flugzeug erfunden?,Fakt: Gebrüder Wright 1903 Motorflug.,Den ersten Motorflug schafften 1903 die Gebrüder Wright.
557,Was ist der Unterschied zwischen Stadt und Dorf?,"Vergleich: Größe, Einwohner, Infrastruktur.","Eine Stadt ist größer, hat mehr Einwohner und Infrastruktur, ein Dorf ist kleiner und ländlicher."
558,Was ist Kultur?,"Begriff: Sprache, Bräuche, Kunst einer Gemeinschaft. Definieren.","Kultur umfasst Sprache, Bräuche, Kunst und Werte einer Gemeinschaft."
559,Was ist Religion?,"Begriff: Glaube an höhere Macht, Rituale. Neutral erklären.","Religion ist ein Glaube an eine höhere Wirklichkeit, oft mit Ritualen und Gemeinschaft verbunden."
560,Was ist Geschichte?,Fach: Erforschung der Vergangenheit. Definieren.,Geschichte ist die Erforschung und Deutung der menschlichen Vergangenheit.
561,Erkläre kurz: Mondlandung,Fakt abrufen und kurz einordnen: Die erste Mondlandung war 1969 mit Apollo 11.,Die erste Mondlandung war 1969 mit Apollo 11.
562,Was weißt du über Mondlandung,Fakt abrufen und kurz einordnen: Die erste Mondlandung war 1969 mit Apollo 11.,Die erste Mondlandung war 1969 mit Apollo 11.
563,Erkläre kurz: Berliner Mauer,Fakt abrufen und kurz einordnen: Die Berliner Mauer stand von 1961 bis 1989.,Die Berliner Mauer stand von 1961 bis 1989.
564,Was weißt du über Berliner Mauer,Fakt abrufen und kurz einordnen: Die Berliner Mauer stand von 1961 bis 1989.,Die Berliner Mauer stand von 1961 bis 1989.
565,Erkläre kurz: Demokratie,Fakt abrufen und kurz einordnen: Demokratie bedeutet Volksherrschaft mit freien Wahlen.,Demokratie bedeutet Volksherrschaft mit freien Wahlen.
566,Was weißt du über Demokratie,Fakt abrufen und kurz einordnen: Demokratie bedeutet Volksherrschaft mit freien Wahlen.,Demokratie bedeutet Volksherrschaft mit freien Wahlen.
567,Erkläre kurz: EU,Fakt abrufen und kurz einordnen: Die EU ist ein Staatenbündnis in Europa mit 27 Mitgliedern.,Die EU ist ein Staatenbündnis in Europa mit 27 Mitgliedern.
568,Was weißt du über EU,Fakt abrufen und kurz einordnen: Die EU ist ein Staatenbündnis in Europa mit 27 Mitgliedern.,Die EU ist ein Staatenbündnis in Europa mit 27 Mitgliedern.
569,Erkläre kurz: Zweite Weltkrieg,Fakt abrufen und kurz einordnen: Der Zweite Weltkrieg war von 1939 bis 1945.,Der Zweite Weltkrieg war von 1939 bis 1945.
570,Was weißt du über Zweite Weltkrieg,Fakt abrufen und kurz einordnen: Der Zweite Weltkrieg war von 1939 bis 1945.,Der Zweite Weltkrieg war von 1939 bis 1945.
571,Warum gab es die Berliner Mauer?,"Ursache: Teilung Ost-West, Flucht stoppen. Erklären.",Die Mauer sollte die Flucht aus Ost-Berlin und der DDR in den Westen stoppen und die Teilung sichern.
572,Warum ist Demokratie wichtig?,"Gründe: Mitbestimmung, Rechte, Kontrolle. Aufzählen.","Demokratie sichert Mitbestimmung, Grundrechte und Kontrolle der Macht."
573,Warum gibt es Wahlen?,Zweck: Volk bestimmt Vertreter. Erklären.,Durch Wahlen bestimmt das Volk seine Vertreter und kontrolliert die Macht.
574,Wann wurde die UNO gegründet?,Fakt: 1945. Kurz antworten.,Die UNO wurde 1945 gegründet.
575,Wann wurde das Grundgesetz beschlossen?,Fakt: 1949.,Das Grundgesetz wurde 1949 beschlossen.
576,Wer war Albert Einstein?,"Fakt: Physiker, Relativitätstheorie. Nennen.",Albert Einstein war ein Physiker und Begründer der Relativitätstheorie.
577,Wer war Beethoven?,Fakt: deutscher Komponist. Nennen.,Beethoven war ein deutscher Komponist.
578,Wer war Mozart?,Fakt: österreichischer Komponist. Nennen.,Mozart war ein österreichischer Komponist.
579,Was ist ein Museum?,Definition: sammelt und zeigt Kulturgüter. Erklären.,"Ein Museum sammelt, bewahrt und zeigt Kulturgüter und Wissen."
580,Was ist ein Denkmal?,Definition: erinnert an Person oder Ereignis.,Ein Denkmal erinnert an eine Person oder ein Ereignis.
581,Was bedeutet Frieden?,Begriff: keine Gewalt oder Krieg. Definieren.,Frieden bedeutet Zusammenleben ohne Krieg und Gewalt.
582,Was bedeutet Freiheit?,Begriff: selbstbestimmt leben im Rahmen von Rechten.,"Freiheit bedeutet, selbstbestimmt leben zu können, ohne andere zu schädigen."
583,Was bedeutet Gerechtigkeit?,Begriff: faire Behandlung. Erklären.,Gerechtigkeit bedeutet faire und gleiche Behandlung für alle.
584,Was ist Solidarität?,Begriff: Zusammenhalt und Hilfe. Definieren.,Solidarität bedeutet Zusammenhalt und gegenseitige Hilfe.
585,Warum lernen wir Geschichte?,"Zweck: Vergangenheit verstehen, Fehler vermeiden.","Wir lernen Geschichte, um die Gegenwart zu verstehen und aus Fehlern zu lernen."
586,Wie viele Jahre liegt 1990 zurück? (heute 2026),Rechnen: 2026-1990=36. Nachrechnen.,Von 1990 bis 2026 sind es 36 Jahre.
587,Wie lange dauerte der Zweite Weltkrieg?,Dauer: 1939-1945 = 6 Jahre.,Der Zweite Weltkrieg dauerte etwa 6 Jahre.
588,In welchem Jahrhundert war 1789?,Einordnen: 1701-1800 = 18. Jahrhundert.,1789 war im 18. Jahrhundert.
589,In welchem Jahrhundert war 1969?,Einordnen: 1901-2000 = 20. Jahrhundert.,1969 war im 20. Jahrhundert.
590,Warum ist der Himmel blau?,Physik erklären: Rayleigh-Streuung streut blaues Licht stärker.,Der Himmel ist blau wegen der Rayleigh-Streuung: Blaues Sonnenlicht wird in der Atmosphäre stärker gestreut als rotes.
591,Wie entsteht Regen?,"Kreislauf denken: Verdunstung, Kondensation, Niederschlag. Zusammenfassen.","Regen entsteht durch Verdunstung: Wasser steigt auf, kühlt ab, bildet Wolken und fällt als Tropfen zurück."
592,Was ist Fotosynthese?,"Bio-Fakt: Pflanzen wandeln Licht, Wasser, CO2 in Zucker und Sauerstoff um.","Fotosynthese ist der Prozess, bei dem Pflanzen aus Licht, Wasser und CO2 Zucker und Sauerstoff erzeugen."
593,Was ist der Unterschied zwischen Wetter und Klima?,"Begriffe klären: Wetter kurzfristig, Klima langfristig 30 Jahre.","Wetter ist der kurzfristige Zustand der Atmosphäre, Klima der Durchschnitt über meist 30 Jahre."
594,Wie funktioniert ein Kühlschrank grob?,"Technik-Prinzip: Kältemittel verdampft, entzieht Wärme, Kompressor-Kreislauf.","Ein Kühlschrank pumpt mit einem Kältemittel Wärme von innen nach außen: Innen verdampft es und nimmt Wärme auf, außen wird sie abgegeben."
595,Was ist Strom einfach erklärt?,Definition: gerichtete Bewegung von Elektronen. Einfach formulieren.,"Strom ist vereinfacht die gerichtete Bewegung von elektrischen Ladungen, meist Elektronen in einem Leiter."
596,Was ist Wasser chemisch gesehen?,Chemie-Fakt: H2O aus Wasserstoff und Sauerstoff.,"Wasser ist H2O, also eine Verbindung aus Wasserstoff und Sauerstoff."
597,Was ist ein Virus?,"Bio/Medizin: kein Lebewesen, braucht Wirtszelle. Einfach erklären.","Ein Virus ist ein winziger Erreger, der ohne Wirtszelle sich nicht vermehren kann und Zellen befällt."
598,Was ist Künstliche Intelligenz einfach erklärt?,Definition: Maschinen lernen aus Daten Muster. Anfängerfreundlich formulieren.,"Künstliche Intelligenz sind Computerprogramme, die aus Daten lernen, Muster erkennen und damit Aufgaben wie Text, Bild oder Entscheidungen lösen."
599,Was ist ein Browser?,"Technik-Definition: Programm für Webseiten, z.B. Chrome, Firefox.","Ein Browser ist das Programm, mit dem du Webseiten öffnest, zum Beispiel Chrome, Firefox, Edge oder Safari."
600,Was ist eine App?,Definition: Anwendungsprogramm für Handy. Kurz erklären.,"Eine App ist ein Anwendungsprogramm, meist fürs Handy, zum Beispiel für Nachrichten, Fotos oder Spiele."
601,Warum sollte man Wasser trinken?,"Gesundheitsgründe: Kreislauf, Konzentration, Haut, Nieren. Aufzählen.","Wasser hält Kreislauf und Konzentration stabil, hilft Nieren und Haut und beugt Kopfschmerzen vor."
602,Wie lange sollte man Zähne putzen?,"Empfehlung: 2 Minuten, zweimal täglich.","Etwa 2 Minuten lang, zweimal täglich."
603,Was ist gesünder: Apfel oder Schokoriegel?,"Vergleich: Apfel hat Vitamine, Ballaststoffe, weniger Zucker. Abwägen.","Ein Apfel ist gesünder: Er hat Vitamine, Ballaststoffe und weniger Zucker und Fett als ein Schokoriegel."
604,Was ist der Unterschied zwischen Vollmilch und fettarmer Milch?,"Fettgehalt: ca. 3,5% vs 1,5%. Fakt nennen.","Vollmilch hat ca. 3,5 Prozent Fett, fettarme Milch ca. 1,5 Prozent. Sonst sind sie ähnlich."
605,Wie taut man Gefrorenes sicher auf?,"Lebensmittelsicherheit: Kühlschrank, kaltes Wasser, nicht Zimmer. Empfehlen.","Am sichersten im Kühlschrank auftauen, alternativ kalt und schnell verbrauchen. Nicht lange bei Zimmertemperatur liegen lassen."
606,Was ist der Unterschied zwischen Apfel und Birne?,"Vergleich Form, Geschmack, Textur. Beschreiben.","Äpfel sind meist rund, knackig und säuerlicher. Birnen sind weicher, saftiger und haben oft eine Flaschenform."
607,Was ist Schwerkraft?,"Physik: Anziehung zwischen Massen, Erde zieht an. Einfach erklären.","Schwerkraft ist die Anziehung zwischen Massen. Die Erde zieht alles zu sich, darum fallen Dinge nach unten."
608,Warum fällt ein Apfel nach unten?,Ursache: Schwerkraft der Erde. Erklären.,Weil die Schwerkraft der Erde ihn nach unten zieht.
609,Was ist Luft?,"Gemisch: Stickstoff, Sauerstoff etc. Nennen.","Luft ist ein Gasgemisch, vor allem aus Stickstoff und Sauerstoff."
610,Warum brauchen Menschen Sauerstoff?,"Bio: Atmung, Energiegewinnung in Zellen. Erklären.","Menschen brauchen Sauerstoff, weil Zellen damit aus Nahrung Energie gewinnen."
611,Was ist Blut?,"Bio: transportiert Sauerstoff, Nährstoffe. Erklären.",Blut transportiert Sauerstoff und Nährstoffe durch den Körper und Abfallstoffe ab.
612,Was macht das Herz?,Funktion: pumpt Blut. Erklären.,Das Herz pumpt Blut durch den Körper.
613,Was machen die Lungen?,"Funktion: Sauerstoff aufnehmen, CO2 abgeben.",Die Lungen nehmen Sauerstoff auf und geben Kohlendioxid ab.
614,Was ist ein Knochen?,"Bio: Stützgerüst, schützt Organe. Erklären.","Knochen bilden das Skelett, stützen den Körper und schützen Organe."
615,Warum ist Bewegung gesund?,"Gründe: Herz, Muskeln, Stimmung. Aufzählen.","Bewegung stärkt Herz und Muskeln, hilft beim Gewicht und verbessert die Stimmung."
