id,user,monologue,ai
428,Was ist die Hauptstadt von Polen?,"Okay, Schritt für Schritt. User fragt nach Hauptstadt-Fakt. Wissen abrufen: Warschau ist Hauptstadt von Polen. Demnach: Die Hauptstadt von Polen ist Warschau. Damit bin ich mir sicher.",Die Hauptstadt von Polen ist Warschau.
429,Nenne die Hauptstadt von Polen.,"Lass mich das sortieren. Hauptstadt-Fakt abrufen: Polen -> Warschau. Demnach: Die Hauptstadt von Polen heißt Warschau. Ja, das passt.",Die Hauptstadt von Polen heißt Warschau.
430,Hauptstadt von Polen?,"Gute Frage, ich überlege kurz. Kurzer Fakt-Check: Warschau. Fazit: Warschau. Klingt logisch.",Warschau.
431,Was ist die Hauptstadt von Tschechien?,"Hmm, was weiß ich darüber? User fragt nach Hauptstadt-Fakt. Wissen abrufen: Prag ist Hauptstadt von Tschechien. Antwort also: Die Hauptstadt von Tschechien ist Prag. Okay, entschieden.",Die Hauptstadt von Tschechien ist Prag.
432,Nenne die Hauptstadt von Tschechien.,"Lass mich das sortieren. Hauptstadt-Fakt abrufen: Tschechien -> Prag. Fazit: Die Hauptstadt von Tschechien heißt Prag. Gut, weiter.",Die Hauptstadt von Tschechien heißt Prag.
433,Hauptstadt von Tschechien?,"Gute Frage, ich überlege kurz. Kurzer Fakt-Check: Prag. Antwort also: Prag. Okay, entschieden.",Prag.
434,Was ist die Hauptstadt von Ungarn?,"Hmm, was weiß ich darüber? User fragt nach Hauptstadt-Fakt. Wissen abrufen: Budapest ist Hauptstadt von Ungarn. Antwort also: Die Hauptstadt von Ungarn ist Budapest. Das ergibt Sinn.",Die Hauptstadt von Ungarn ist Budapest.
435,Nenne die Hauptstadt von Ungarn.,"Erstmal in Ruhe überlegen. Hauptstadt-Fakt abrufen: Ungarn -> Budapest. Antwort also: Die Hauptstadt von Ungarn heißt Budapest. Ja, das passt.",Die Hauptstadt von Ungarn heißt Budapest.
436,Hauptstadt von Ungarn?,Lass mich das sortieren. Kurzer Fakt-Check: Budapest. Demnach: Budapest. Fertig gedacht.,Budapest.
437,Was ist die Hauptstadt von Griechenland?,"Also gut, denken wir nach. User fragt nach Hauptstadt-Fakt. Wissen abrufen: Athen ist Hauptstadt von Griechenland. Fazit: Die Hauptstadt von Griechenland ist Athen. Klingt logisch.",Die Hauptstadt von Griechenland ist Athen.
438,Nenne die Hauptstadt von Griechenland.,"Okay, Schritt für Schritt. Hauptstadt-Fakt abrufen: Griechenland -> Athen. Demnach: Die Hauptstadt von Griechenland heißt Athen. Ja, das passt.",Die Hauptstadt von Griechenland heißt Athen.
439,Hauptstadt von Griechenland?,"Ich gehe das gedanklich durch. Kurzer Fakt-Check: Athen. Fazit: Athen. Gut, weiter.",Athen.
440,Was ist die Hauptstadt von Türkei?,Erstmal in Ruhe überlegen. User fragt nach Hauptstadt-Fakt. Wissen abrufen: Ankara ist Hauptstadt von Türkei. Demnach: Die Hauptstadt von Türkei ist Ankara. Damit bin ich mir sicher.,Die Hauptstadt von Türkei ist Ankara.
441,Nenne die Hauptstadt von Türkei.,Lass mich das sortieren. Hauptstadt-Fakt abrufen: Türkei -> Ankara. Antwort also: Die Hauptstadt von Türkei heißt Ankara. Fertig gedacht.,Die Hauptstadt von Türkei heißt Ankara.
442,Hauptstadt von Türkei?,Lass mich das sortieren. Kurzer Fakt-Check: Ankara. Fazit: Ankara. Alles klar im Kopf.,Ankara.
443,Was ist die Hauptstadt von Norwegen?,"Gute Frage, ich überlege kurz. User fragt nach Hauptstadt-Fakt. Wissen abrufen: Oslo ist Hauptstadt von Norwegen. Demnach: Die Hauptstadt von Norwegen ist Oslo. Fertig gedacht.",Die Hauptstadt von Norwegen ist Oslo.
444,Nenne die Hauptstadt von Norwegen.,Lass mich das sortieren. Hauptstadt-Fakt abrufen: Norwegen -> Oslo. Demnach: Die Hauptstadt von Norwegen heißt Oslo. Alles klar im Kopf.,Die Hauptstadt von Norwegen heißt Oslo.
445,Hauptstadt von Norwegen?,Erstmal in Ruhe überlegen. Kurzer Fakt-Check: Oslo. Demnach: Oslo. Fertig gedacht.,Oslo.
446,Was ist die Hauptstadt von Schweden?,Erstmal in Ruhe überlegen. User fragt nach Hauptstadt-Fakt. Wissen abrufen: Stockholm ist Hauptstadt von Schweden. Demnach: Die Hauptstadt von Schweden ist Stockholm. Fertig gedacht.,Die Hauptstadt von Schweden ist Stockholm.
447,Nenne die Hauptstadt von Schweden.,"Gute Frage, ich überlege kurz. Hauptstadt-Fakt abrufen: Schweden -> Stockholm. Fazit: Die Hauptstadt von Schweden heißt Stockholm. Fertig gedacht.",Die Hauptstadt von Schweden heißt Stockholm.
448,Hauptstadt von Schweden?,"Hmm, was weiß ich darüber? Kurzer Fakt-Check: Stockholm. Fazit: Stockholm. Das ergibt Sinn.",Stockholm.
449,Was ist die Hauptstadt von Finnland?,"Also gut, denken wir nach. User fragt nach Hauptstadt-Fakt. Wissen abrufen: Helsinki ist Hauptstadt von Finnland. Fazit: Die Hauptstadt von Finnland ist Helsinki. Damit bin ich mir sicher.",Die Hauptstadt von Finnland ist Helsinki.
450,Nenne die Hauptstadt von Finnland.,"Hmm, was weiß ich darüber? Hauptstadt-Fakt abrufen: Finnland -> Helsinki. Antwort also: Die Hauptstadt von Finnland heißt Helsinki. Fertig gedacht.",Die Hauptstadt von Finnland heißt Helsinki.
451,Hauptstadt von Finnland?,"Hmm, was weiß ich darüber? Kurzer Fakt-Check: Helsinki. Fazit: Helsinki. Klingt logisch.",Helsinki.
452,Was ist die Hauptstadt von Dänemark?,"Also gut, denken wir nach. User fragt nach Hauptstadt-Fakt. Wissen abrufen: Kopenhagen ist Hauptstadt von Dänemark. Fazit: Die Hauptstadt von Dänemark ist Kopenhagen. Fertig gedacht.",Die Hauptstadt von Dänemark ist Kopenhagen.
453,Nenne die Hauptstadt von Dänemark.,"Lass mich das sortieren. Hauptstadt-Fakt abrufen: Dänemark -> Kopenhagen. Fazit: Die Hauptstadt von Dänemark heißt Kopenhagen. Okay, entschieden.",Die Hauptstadt von Dänemark heißt Kopenhagen.
454,Hauptstadt von Dänemark?,Lass mich das sortieren. Kurzer Fakt-Check: Kopenhagen. Fazit: Kopenhagen. Alles klar im Kopf.,Kopenhagen.
455,Was ist die Hauptstadt von Großbritannien?,"Erstmal in Ruhe überlegen. User fragt nach Hauptstadt-Fakt. Wissen abrufen: London ist Hauptstadt von Großbritannien. Demnach: Die Hauptstadt von Großbritannien ist London. Gut, weiter.",Die Hauptstadt von Großbritannien ist London.
456,Nenne die Hauptstadt von Großbritannien.,"Also gut, denken wir nach. Hauptstadt-Fakt abrufen: Großbritannien -> London. Demnach: Die Hauptstadt von Großbritannien heißt London. Klingt logisch.",Die Hauptstadt von Großbritannien heißt London.
457,Hauptstadt von Großbritannien?,"Lass mich das sortieren. Kurzer Fakt-Check: London. Demnach: London. Gut, weiter.",London.
458,Was ist die Hauptstadt von Irland?,"Ich gehe das gedanklich durch. User fragt nach Hauptstadt-Fakt. Wissen abrufen: Dublin ist Hauptstadt von Irland. Antwort also: Die Hauptstadt von Irland ist Dublin. Ja, das passt.",Die Hauptstadt von Irland ist Dublin.
459,Nenne die Hauptstadt von Irland.,"Hmm, was weiß ich darüber? Hauptstadt-Fakt abrufen: Irland -> Dublin. Demnach: Die Hauptstadt von Irland heißt Dublin. Fertig gedacht.",Die Hauptstadt von Irland heißt Dublin.
460,Hauptstadt von Irland?,"Hmm, was weiß ich darüber? Kurzer Fakt-Check: Dublin. Antwort also: Dublin. Gut, weiter.",Dublin.
461,Was ist die Hauptstadt von USA?,"Also gut, denken wir nach. User fragt nach Hauptstadt-Fakt. Wissen abrufen: Washington D.C. ist Hauptstadt von USA. Antwort also: Die Hauptstadt von USA ist Washington D.C.. Ja, das passt.",Die Hauptstadt von USA ist Washington D.C..
462,Nenne die Hauptstadt von USA.,Lass mich das sortieren. Hauptstadt-Fakt abrufen: USA -> Washington D.C.. Antwort also: Die Hauptstadt von USA heißt Washington D.C.. Klingt logisch.,Die Hauptstadt von USA heißt Washington D.C..
463,Hauptstadt von USA?,"Hmm, was weiß ich darüber? Kurzer Fakt-Check: Washington D.C.. Fazit: Washington D.C.. Klingt logisch.",Washington D.C..
464,Was ist die Hauptstadt von Kanada?,"Okay, Schritt für Schritt. User fragt nach Hauptstadt-Fakt. Wissen abrufen: Ottawa ist Hauptstadt von Kanada. Antwort also: Die Hauptstadt von Kanada ist Ottawa. Fertig gedacht.",Die Hauptstadt von Kanada ist Ottawa.
465,Nenne die Hauptstadt von Kanada.,Lass mich das sortieren. Hauptstadt-Fakt abrufen: Kanada -> Ottawa. Antwort also: Die Hauptstadt von Kanada heißt Ottawa. Alles klar im Kopf.,Die Hauptstadt von Kanada heißt Ottawa.
466,Hauptstadt von Kanada?,"Moment, lass mich nachdenken. Kurzer Fakt-Check: Ottawa. Antwort also: Ottawa. Fertig gedacht.",Ottawa.
467,Was ist die Hauptstadt von Mexiko?,"Erstmal in Ruhe überlegen. User fragt nach Hauptstadt-Fakt. Wissen abrufen: Mexiko-Stadt ist Hauptstadt von Mexiko. Fazit: Die Hauptstadt von Mexiko ist Mexiko-Stadt. Okay, entschieden.",Die Hauptstadt von Mexiko ist Mexiko-Stadt.
468,Nenne die Hauptstadt von Mexiko.,"Moment, lass mich nachdenken. Hauptstadt-Fakt abrufen: Mexiko -> Mexiko-Stadt. Demnach: Die Hauptstadt von Mexiko heißt Mexiko-Stadt. Ja, das passt.",Die Hauptstadt von Mexiko heißt Mexiko-Stadt.
469,Hauptstadt von Mexiko?,Erstmal in Ruhe überlegen. Kurzer Fakt-Check: Mexiko-Stadt. Demnach: Mexiko-Stadt. Damit bin ich mir sicher.,Mexiko-Stadt.
470,Was ist die Hauptstadt von Brasilien?,"Okay, Schritt für Schritt. User fragt nach Hauptstadt-Fakt. Wissen abrufen: Brasília ist Hauptstadt von Brasilien. Demnach: Die Hauptstadt von Brasilien ist Brasília. Alles klar im Kopf.",Die Hauptstadt von Brasilien ist Brasília.
471,Nenne die Hauptstadt von Brasilien.,"Also gut, denken wir nach. Hauptstadt-Fakt abrufen: Brasilien -> Brasília. Antwort also: Die Hauptstadt von Brasilien heißt Brasília. Klingt logisch.",Die Hauptstadt von Brasilien heißt Brasília.
472,Hauptstadt von Brasilien?,Erstmal in Ruhe überlegen. Kurzer Fakt-Check: Brasília. Demnach: Brasília. Klingt logisch.,Brasília.
473,Was ist die Hauptstadt von Argentinien?,"Also gut, denken wir nach. User fragt nach Hauptstadt-Fakt. Wissen abrufen: Buenos Aires ist Hauptstadt von Argentinien. Demnach: Die Hauptstadt von Argentinien ist Buenos Aires. Fertig gedacht.",Die Hauptstadt von Argentinien ist Buenos Aires.
474,Nenne die Hauptstadt von Argentinien.,"Moment, lass mich nachdenken. Hauptstadt-Fakt abrufen: Argentinien -> Buenos Aires. Antwort also: Die Hauptstadt von Argentinien heißt Buenos Aires. Das ergibt Sinn.",Die Hauptstadt von Argentinien heißt Buenos Aires.
475,Hauptstadt von Argentinien?,"Moment, lass mich nachdenken. Kurzer Fakt-Check: Buenos Aires. Demnach: Buenos Aires. Ja, das passt.",Buenos Aires.
476,Was ist die Hauptstadt von Japan?,Ich gehe das gedanklich durch. User fragt nach Hauptstadt-Fakt. Wissen abrufen: Tokio ist Hauptstadt von Japan. Fazit: Die Hauptstadt von Japan ist Tokio. Fertig gedacht.,Die Hauptstadt von Japan ist Tokio.
477,Nenne die Hauptstadt von Japan.,"Moment, lass mich nachdenken. Hauptstadt-Fakt abrufen: Japan -> Tokio. Fazit: Die Hauptstadt von Japan heißt Tokio. Klingt logisch.",Die Hauptstadt von Japan heißt Tokio.
478,Hauptstadt von Japan?,"Also gut, denken wir nach. Kurzer Fakt-Check: Tokio. Demnach: Tokio. Das ergibt Sinn.",Tokio.
479,Was ist die Hauptstadt von China?,"Also gut, denken wir nach. User fragt nach Hauptstadt-Fakt. Wissen abrufen: Peking ist Hauptstadt von China. Antwort also: Die Hauptstadt von China ist Peking. Das ergibt Sinn.",Die Hauptstadt von China ist Peking.
480,Nenne die Hauptstadt von China.,"Okay, Schritt für Schritt. Hauptstadt-Fakt abrufen: China -> Peking. Fazit: Die Hauptstadt von China heißt Peking. Fertig gedacht.",Die Hauptstadt von China heißt Peking.
481,Hauptstadt von China?,Lass mich das sortieren. Kurzer Fakt-Check: Peking. Fazit: Peking. Klingt logisch.,Peking.
482,Was ist die Hauptstadt von Indien?,Erstmal in Ruhe überlegen. User fragt nach Hauptstadt-Fakt. Wissen abrufen: Neu-Delhi ist Hauptstadt von Indien. Fazit: Die Hauptstadt von Indien ist Neu-Delhi. Das ergibt Sinn.,Die Hauptstadt von Indien ist Neu-Delhi.
483,Nenne die Hauptstadt von Indien.,"Hmm, was weiß ich darüber? Hauptstadt-Fakt abrufen: Indien -> Neu-Delhi. Demnach: Die Hauptstadt von Indien heißt Neu-Delhi. Das ergibt Sinn.",Die Hauptstadt von Indien heißt Neu-Delhi.
484,Hauptstadt von Indien?,"Okay, Schritt für Schritt. Kurzer Fakt-Check: Neu-Delhi. Demnach: Neu-Delhi. Damit bin ich mir sicher.",Neu-Delhi.
485,Was ist die Hauptstadt von Australien?,"Ich gehe das gedanklich durch. User fragt nach Hauptstadt-Fakt. Wissen abrufen: Canberra ist Hauptstadt von Australien. Demnach: Die Hauptstadt von Australien ist Canberra. Okay, entschieden.",Die Hauptstadt von Australien ist Canberra.
486,Nenne die Hauptstadt von Australien.,"Also gut, denken wir nach. Hauptstadt-Fakt abrufen: Australien -> Canberra. Antwort also: Die Hauptstadt von Australien heißt Canberra. Klingt logisch.",Die Hauptstadt von Australien heißt Canberra.
487,Hauptstadt von Australien?,"Okay, Schritt für Schritt. Kurzer Fakt-Check: Canberra. Fazit: Canberra. Klingt logisch.",Canberra.
488,Was ist die Hauptstadt von Ägypten?,"Also gut, denken wir nach. User fragt nach Hauptstadt-Fakt. Wissen abrufen: Kairo ist Hauptstadt von Ägypten. Demnach: Die Hauptstadt von Ägypten ist Kairo. Das ergibt Sinn.",Die Hauptstadt von Ägypten ist Kairo.
489,Nenne die Hauptstadt von Ägypten.,"Okay, Schritt für Schritt. Hauptstadt-Fakt abrufen: Ägypten -> Kairo. Antwort also: Die Hauptstadt von Ägypten heißt Kairo. Alles klar im Kopf.",Die Hauptstadt von Ägypten heißt Kairo.
490,Hauptstadt von Ägypten?,"Gute Frage, ich überlege kurz. Kurzer Fakt-Check: Kairo. Antwort also: Kairo. Gut, weiter.",Kairo.
491,Wie viele Bundesländer hat Deutschland?,"Gute Frage, ich überlege kurz. Zählen: Deutschland hat 16 Bundesländer. Fakt sicher wiedergeben. Antwort also: Deutschland hat 16 Bundesländer. Ja, das passt.",Deutschland hat 16 Bundesländer.
492,Wie viele Einwohner hat Deutschland ungefähr?,"Also gut, denken wir nach. Schätzung aus Wissen: ca. 83-84 Millionen. Als ca.-Angabe markieren. Demnach: Deutschland hat ungefähr 83 bis 84 Millionen Einwohner. Damit bin ich mir sicher.",Deutschland hat ungefähr 83 bis 84 Millionen Einwohner.
493,Welche Sprache spricht man in Brasilien?,"Okay, Schritt für Schritt. Fakt: Portugiesisch, nicht Spanisch. Verwechslung klären. Antwort also: In Brasilien spricht man Portugiesisch. Damit bin ich mir sicher.",In Brasilien spricht man Portugiesisch.
494,Welche Sprache spricht man in Österreich?,"Moment, lass mich nachdenken. Fakt: Deutsch. Kurz antworten. Fazit: In Österreich spricht man Deutsch. Alles klar im Kopf.",In Österreich spricht man Deutsch.
495,Welche Sprache spricht man in der Schweiz?,"Ich gehe das gedanklich durch. Fakten: Deutsch, Französisch, Italienisch, Rätoromanisch. Aufzählen. Antwort also: In der Schweiz spricht man Deutsch, Französisch, Italienisch und Rätoromanisch. Gut, weiter.","In der Schweiz spricht man Deutsch, Französisch, Italienisch und Rätoromanisch."
496,Wie heißt die Währung in Japan?,Lass mich das sortieren. Fakt: Yen. Kurz antworten. Fazit: Die Währung in Japan heißt Yen. Fertig gedacht.,Die Währung in Japan heißt Yen.
497,Wie heißt die Währung in den USA?,Erstmal in Ruhe überlegen. Fakt: US-Dollar. Demnach: Die Währung in den USA ist der US-Dollar. Fertig gedacht.,Die Währung in den USA ist der US-Dollar.
498,Wie heißt die Währung in Großbritannien?,"Okay, Schritt für Schritt. Fakt: Pfund Sterling. Antwort also: In Großbritannien zahlt man mit Pfund Sterling. Ja, das passt.",In Großbritannien zahlt man mit Pfund Sterling.
499,Wie viele Kontinente gibt es?,"Erstmal in Ruhe überlegen. Zählung je nach Modell: meist 7. Modell erklären. Demnach: Meist zählt man 7 Kontinente: Afrika, Antarktis, Asien, Australien, Europa, Nordamerika, Südamerika. Damit bin ich mir sicher.","Meist zählt man 7 Kontinente: Afrika, Antarktis, Asien, Australien, Europa, Nordamerika, Südamerika."
500,Was ist der längste Fluss der Welt?,"Also gut, denken wir nach. Fakt prüfen: Nil oder Amazonas umstritten. Beide nennen. Fazit: Der längste Fluss ist umstritten: meist werden Nil und Amazonas genannt, beide über 6500 km lang. Ja, das passt.","Der längste Fluss ist umstritten: meist werden Nil und Amazonas genannt, beide über 6500 km lang."
501,Welches ist das größte Land der Welt?,"Also gut, denken wir nach. Fakt: Russland nach Fläche. Sicher antworten. Antwort also: Das größte Land der Welt nach Fläche ist Russland. Das ergibt Sinn.",Das größte Land der Welt nach Fläche ist Russland.
502,Welches Tier ist das größte der Welt?,"Okay, Schritt für Schritt. Fakt: Blauwal größtes bekanntes Tier. Antwort also: Das größte Tier der Welt ist der Blauwal. Alles klar im Kopf.",Das größte Tier der Welt ist der Blauwal.
503,Wo liegt Berlin?,"Okay, Schritt für Schritt. Geo-Fakt: im Nordosten Deutschlands. Kurz antworten. Antwort also: Berlin liegt im Nordosten Deutschlands. Das ergibt Sinn.",Berlin liegt im Nordosten Deutschlands.
504,Wo liegt Paris?,"Lass mich das sortieren. Geo-Fakt: im Norden Frankreichs an der Seine. Fazit: Paris liegt im Norden Frankreichs an der Seine. Gut, weiter.",Paris liegt im Norden Frankreichs an der Seine.
505,An welche Länder grenzt Deutschland?,"Okay, Schritt für Schritt. Nachbarn aufzählen: 9 Länder. Liste prüfen. Demnach: Deutschland grenzt an Dänemark, Polen, Tschechien, Österreich, Schweiz, Frankreich, Luxemburg, Belgien und die Niederlande. Fertig gedacht.","Deutschland grenzt an Dänemark, Polen, Tschechien, Österreich, Schweiz, Frankreich, Luxemburg, Belgien und die Niederlande."
506,Wie viele Ozeane gibt es?,"Okay, Schritt für Schritt. Standard: 5 Ozeane. Aufzählen. Demnach: Es gibt 5 Ozeane: Atlantik, Pazifik, Indik, Südlicher Ozean und Arktischer Ozean. Klingt logisch.","Es gibt 5 Ozeane: Atlantik, Pazifik, Indik, Südlicher Ozean und Arktischer Ozean."
507,Was ist die größte Wüste der Welt?,"Also gut, denken wir nach. Fakt: Antarktis als Wüste, sonst Sahara größte heiße Wüste. Einordnen. Antwort also: Die größte Wüste ist die Antarktis. Die größte heiße Wüste ist die Sahara. Alles klar im Kopf.",Die größte Wüste ist die Antarktis. Die größte heiße Wüste ist die Sahara.
508,Welcher Berg ist der höchste der Welt?,"Moment, lass mich nachdenken. Fakt: Mount Everest 8848 m. Antwort also: Der höchste Berg der Welt ist der Mount Everest mit etwa 8848 Metern. Klingt logisch.",Der höchste Berg der Welt ist der Mount Everest mit etwa 8848 Metern.
509,Welcher Berg ist der höchste in Deutschland?,"Okay, Schritt für Schritt. Fakt: Zugspitze 2962 m. Demnach: Der höchste Berg Deutschlands ist die Zugspitze mit 2962 Metern. Fertig gedacht.",Der höchste Berg Deutschlands ist die Zugspitze mit 2962 Metern.
510,In welchem Land liegt die Stadt Rom?,"Okay, Schritt für Schritt. Fakt: Italien. Kurz antworten. Demnach: Rom liegt in Italien. Okay, entschieden.",Rom liegt in Italien.
511,In welchem Land liegt Tokio?,"Hmm, was weiß ich darüber? Fakt: Japan. Fazit: Tokio liegt in Japan. Damit bin ich mir sicher.",Tokio liegt in Japan.
512,Wie heißt die Hauptstadt der Schweiz?,"Okay, Schritt für Schritt. Fakt: Bern. Kurz antworten. Antwort also: Die Hauptstadt der Schweiz ist Bern. Damit bin ich mir sicher.",Die Hauptstadt der Schweiz ist Bern.
513,Wie heißt die Hauptstadt von Kanada?,"Also gut, denken wir nach. Fakt: Ottawa, nicht Toronto. Verwechslung klären. Fazit: Die Hauptstadt von Kanada ist Ottawa. Gut, weiter.",Die Hauptstadt von Kanada ist Ottawa.
514,Wie heißt die Hauptstadt von Australien?,"Lass mich das sortieren. Fakt: Canberra, nicht Sydney. Klären. Antwort also: Die Hauptstadt von Australien ist Canberra. Gut, weiter.",Die Hauptstadt von Australien ist Canberra.
515,Wie heißt die Hauptstadt der Türkei?,"Also gut, denken wir nach. Fakt: Ankara, nicht Istanbul. Klären. Fazit: Die Hauptstadt der Türkei ist Ankara. Damit bin ich mir sicher.",Die Hauptstadt der Türkei ist Ankara.
516,Wie heißt die Hauptstadt von Brasilien?,"Hmm, was weiß ich darüber? Fakt: Brasília, nicht Rio. Klären. Antwort also: Die Hauptstadt von Brasilien ist Brasília. Gut, weiter.",Die Hauptstadt von Brasilien ist Brasília.
517,Nenne drei Länder in Europa.,"Okay, Schritt für Schritt. Beispiele wählen: Deutschland, Frankreich, Italien. Aufzählen. Fazit: Zum Beispiel Deutschland, Frankreich und Italien. Klingt logisch.","Zum Beispiel Deutschland, Frankreich und Italien."
518,Nenne drei Hauptstädte in Asien.,"Lass mich das sortieren. Beispiele: Tokio, Peking, Neu-Delhi. Antwort also: Zum Beispiel Tokio, Peking und Neu-Delhi. Alles klar im Kopf.","Zum Beispiel Tokio, Peking und Neu-Delhi."
519,Welche Länder sprechen Spanisch?,"Gute Frage, ich überlege kurz. Beispiele: Spanien, Mexiko, Argentinien. Aufzählen. Fazit: Zum Beispiel Spanien, Mexiko und Argentinien. Damit bin ich mir sicher.","Zum Beispiel Spanien, Mexiko und Argentinien."
520,Welche Länder sprechen Englisch als Amtssprache?,"Lass mich das sortieren. Beispiele: Großbritannien, USA, Irland. Nennen. Antwort also: Zum Beispiel Großbritannien, USA und Irland. Ja, das passt.","Zum Beispiel Großbritannien, USA und Irland."
521,Wo liegt der Äquator?,"Lass mich das sortieren. Definition: 0 Grad Breite um Erdenmitte. Erklären. Fazit: Der Äquator liegt bei 0 Grad Breite und teilt die Erde in Nord- und Südhalbkugel. Gut, weiter.",Der Äquator liegt bei 0 Grad Breite und teilt die Erde in Nord- und Südhalbkugel.
522,In welchem Jahr war die Mondlandung?,"Okay, Schritt für Schritt. Historischer Fakt: erste Mondlandung Apollo 11 war 1969. Fazit: Die erste Mondlandung war 1969 mit Apollo 11. Fertig gedacht.",Die erste Mondlandung war 1969 mit Apollo 11.
523,Wann war der Zweite Weltkrieg?,"Hmm, was weiß ich darüber? Zeitraum-Fakt: 1939 bis 1945. Fazit: Der Zweite Weltkrieg war von 1939 bis 1945. Okay, entschieden.",Der Zweite Weltkrieg war von 1939 bis 1945.
524,Wann war der Erste Weltkrieg?,"Gute Frage, ich überlege kurz. Zeitraum: 1914 bis 1918. Fazit: Der Erste Weltkrieg war von 1914 bis 1918. Gut, weiter.",Der Erste Weltkrieg war von 1914 bis 1918.
525,Was war die Berliner Mauer?,Ich gehe das gedanklich durch. Geschichte: Teilung 1961-1989 Ost-West. Zusammenfassen. Fazit: Die Berliner Mauer war von 1961 bis 1989 die befestigte Grenze zwischen Ost- und West-Berlin. Fertig gedacht.,Die Berliner Mauer war von 1961 bis 1989 die befestigte Grenze zwischen Ost- und West-Berlin.
526,Wann fiel die Berliner Mauer?,"Gute Frage, ich überlege kurz. Fakt: 9. November 1989. Antwort also: Die Berliner Mauer fiel am 9. November 1989. Fertig gedacht.",Die Berliner Mauer fiel am 9. November 1989.
527,Wer hat das Telefon erfunden?,"Moment, lass mich nachdenken. Geschichte: Bell 1876, Vorarbeit Meucci. Einordnen. Antwort also: Das Telefon wurde 1876 von Alexander Graham Bell patentiert, wobei Antonio Meucci wichtige Vorarbeit leistete. Damit bin ich mir sicher.","Das Telefon wurde 1876 von Alexander Graham Bell patentiert, wobei Antonio Meucci wichtige Vorarbeit leistete."
528,Wer hat die Relativitätstheorie entwickelt?,"Gute Frage, ich überlege kurz. Physik-Fakt: Albert Einstein 1905 und 1915. Antwort also: Die Relativitätstheorie hat Albert Einstein entwickelt. Gut, weiter.",Die Relativitätstheorie hat Albert Einstein entwickelt.
529,Wer hat die Glühbirne erfunden?,"Moment, lass mich nachdenken. Fakt: Edison 1879 praxistauglich, Vorläufer gab es. Einordnen. Demnach: Thomas Edison machte 1879 die Glühbirne praxistauglich, es gab aber wichtige Vorläufer. Alles klar im Kopf.","Thomas Edison machte 1879 die Glühbirne praxistauglich, es gab aber wichtige Vorläufer."
530,Was ist Demokratie?,"Moment, lass mich nachdenken. Politik-Begriff: Volksherrschaft, Wahlen, Grundrechte. Definieren. Antwort also: Demokratie bedeutet Volksherrschaft: Die Macht geht vom Volk aus, meist über freie Wahlen und Grundrechte. Gut, weiter.","Demokratie bedeutet Volksherrschaft: Die Macht geht vom Volk aus, meist über freie Wahlen und Grundrechte."
531,Was bedeutet Nachhaltigkeit?,"Okay, Schritt für Schritt. Begriff: Ressourcen schonen, Zukunft erhalten. Definieren. Demnach: Nachhaltigkeit bedeutet so zu leben und zu wirtschaften, dass auch künftige Generationen genug Ressourcen haben. Klingt logisch.","Nachhaltigkeit bedeutet so zu leben und zu wirtschaften, dass auch künftige Generationen genug Ressourcen haben."
532,Was ist Mobbing und was kann man tun?,"Moment, lass mich nachdenken. Definition plus Handlung: Hilfe holen, dokumentieren. Ernst und klar. Antwort also: Mobbing ist wiederholtes Fertigmachen oder Ausgrenzen. Sprich mit Vertrauenspersonen, dokumentiere Vorfälle und hole Hilfe in Schule oder Betrieb. Damit bin ich mir sicher.","Mobbing ist wiederholtes Fertigmachen oder Ausgrenzen. Sprich mit Vertrauenspersonen, dokumentiere Vorfälle und hole Hilfe in Schule oder Betrieb."
533,Ab wie viel Jahren darf man in Deutschland wählen?,"Okay, Schritt für Schritt. Rechts-Fakt: Bundestag ab 18, EU teils ab 16. Unterscheiden. Demnach: Für den Bundestag ab 18 Jahren. Bei der Europawahl in Deutschland ab 16 Jahren. Alles klar im Kopf.",Für den Bundestag ab 18 Jahren. Bei der Europawahl in Deutschland ab 16 Jahren.
534,Wie funktioniert eine Wahl einfach erklärt?,"Moment, lass mich nachdenken. Ablauf: stimmberechtigt wählen, Stimmen zählen, Mandate. Vereinfachen. Fazit: Bei einer Wahl geben Berechtigte ihre Stimme ab, die Stimmen werden gezählt und danach werden Sitze nach dem Ergebnis verteilt. Okay, entschieden.","Bei einer Wahl geben Berechtigte ihre Stimme ab, die Stimmen werden gezählt und danach werden Sitze nach dem Ergebnis verteilt."
535,Was ist die EU?,"Moment, lass mich nachdenken. Definition: Zusammenschluss europäischer Staaten, Binnenmarkt. Erklären. Demnach: Die EU ist ein Zusammenschluss europäischer Staaten mit gemeinsamem Binnenmarkt und politischen Institutionen. Klingt logisch.",Die EU ist ein Zusammenschluss europäischer Staaten mit gemeinsamem Binnenmarkt und politischen Institutionen.
536,Wie viele Länder sind in der EU?,"Hmm, was weiß ich darüber? Fakt: 27 Mitgliedstaaten. Stand nennen. Demnach: Die EU hat 27 Mitgliedstaaten. Das ergibt Sinn.",Die EU hat 27 Mitgliedstaaten.
537,Was ist das Grundgesetz?,"Gute Frage, ich überlege kurz. Fakt: Verfassung Deutschlands seit 1949. Erklären. Antwort also: Das Grundgesetz ist die Verfassung der Bundesrepublik Deutschland seit 1949. Damit bin ich mir sicher.",Das Grundgesetz ist die Verfassung der Bundesrepublik Deutschland seit 1949.
