id,text
618,Запомни: Столица Бразилия называется Бразилиа.
619,Коротко: Столица Бразилия называется Бразилиа.
620,Полезно знать: Столица Бразилия называется Бразилиа.
621,Точно: Столица Бразилия называется Бразилиа.
622,Факт: Столица Аргентина - Буэнос-Айрес.
623,А ты знал? Столица Аргентина - Буэнос-Айрес.
624,Запомни: Столица Аргентина - Буэнос-Айрес.
625,Коротко: Столица Аргентина - Буэнос-Айрес.
626,Полезно знать: Столица Аргентина - Буэнос-Айрес.
627,Точно: Столица Аргентина - Буэнос-Айрес.
628,Факт: Столица Аргентина называется Буэнос-Айрес.
629,А ты знал? Столица Аргентина называется Буэнос-Айрес.
630,Запомни: Столица Аргентина называется Буэнос-Айрес.
631,Коротко: Столица Аргентина называется Буэнос-Айрес.
632,Полезно знать: Столица Аргентина называется Буэнос-Айрес.
633,Точно: Столица Аргентина называется Буэнос-Айрес.
634,Факт: Столица Япония - Токио.
635,А ты знал? Столица Япония - Токио.
636,Запомни: Столица Япония - Токио.
637,Коротко: Столица Япония - Токио.
638,Полезно знать: Столица Япония - Токио.
639,Точно: Столица Япония - Токио.
640,Факт: Столица Япония называется Токио.
641,А ты знал? Столица Япония называется Токио.
642,Запомни: Столица Япония называется Токио.
643,Коротко: Столица Япония называется Токио.
644,Полезно знать: Столица Япония называется Токио.
645,Точно: Столица Япония называется Токио.
646,Факт: Столица Китай - Пекин.
647,А ты знал? Столица Китай - Пекин.
648,Запомни: Столица Китай - Пекин.
649,Коротко: Столица Китай - Пекин.
650,Полезно знать: Столица Китай - Пекин.
651,Точно: Столица Китай - Пекин.
652,Факт: Столица Китай называется Пекин.
653,А ты знал? Столица Китай называется Пекин.
654,Запомни: Столица Китай называется Пекин.
655,Коротко: Столица Китай называется Пекин.
656,Полезно знать: Столица Китай называется Пекин.
657,Точно: Столица Китай называется Пекин.
658,Факт: Столица Индия - Нью-Дели.
659,А ты знал? Столица Индия - Нью-Дели.
660,Запомни: Столица Индия - Нью-Дели.
661,Коротко: Столица Индия - Нью-Дели.
662,Полезно знать: Столица Индия - Нью-Дели.
663,Точно: Столица Индия - Нью-Дели.
664,Факт: Столица Индия называется Нью-Дели.
665,А ты знал? Столица Индия называется Нью-Дели.
666,Запомни: Столица Индия называется Нью-Дели.
667,Коротко: Столица Индия называется Нью-Дели.
668,Полезно знать: Столица Индия называется Нью-Дели.
669,Точно: Столица Индия называется Нью-Дели.
670,Факт: Столица Австралия - Канберра.
671,А ты знал? Столица Австралия - Канберра.
672,Запомни: Столица Австралия - Канберра.
673,Коротко: Столица Австралия - Канберра.
674,Полезно знать: Столица Австралия - Канберра.
675,Точно: Столица Австралия - Канберра.
676,Факт: Столица Австралия называется Канберра.
677,А ты знал? Столица Австралия называется Канберра.
678,Запомни: Столица Австралия называется Канберра.
679,Коротко: Столица Австралия называется Канберра.
680,Полезно знать: Столица Австралия называется Канберра.
681,Точно: Столица Австралия называется Канберра.
682,Факт: Столица Египет - Каир.
683,А ты знал? Столица Египет - Каир.
684,Запомни: Столица Египет - Каир.
685,Коротко: Столица Египет - Каир.
686,Полезно знать: Столица Египет - Каир.
687,Точно: Столица Египет - Каир.
688,Факт: Столица Египет называется Каир.
689,А ты знал? Столица Египет называется Каир.
690,Запомни: Столица Египет называется Каир.
691,Коротко: Столица Египет называется Каир.
692,Полезно знать: Столица Египет называется Каир.
693,Точно: Столица Египет называется Каир.
694,Факт: В Германии 16 земель.
695,А ты знал? В Германии 16 земель.
696,Запомни: В Германии 16 земель.
697,Коротко: В Германии 16 земель.
698,Полезно знать: В Германии 16 земель.
699,Точно: В Германии 16 земель.
700,Факт: В Германии живёт около 83-84 миллионов человек.
701,А ты знал? В Германии живёт около 83-84 миллионов человек.
702,Запомни: В Германии живёт около 83-84 миллионов человек.
703,Коротко: В Германии живёт около 83-84 миллионов человек.
704,Полезно знать: В Германии живёт около 83-84 миллионов человек.
705,Точно: В Германии живёт около 83-84 миллионов человек.
706,Факт: В Бразилии говорят на португальском.
707,А ты знал? В Бразилии говорят на португальском.
708,Запомни: В Бразилии говорят на португальском.
709,Коротко: В Бразилии говорят на португальском.
710,Полезно знать: В Бразилии говорят на португальском.
711,Точно: В Бразилии говорят на португальском.
712,Факт: Валюта Японии - иена.
713,А ты знал? Валюта Японии - иена.
714,Запомни: Валюта Японии - иена.
715,Коротко: Валюта Японии - иена.
716,Полезно знать: Валюта Японии - иена.
717,Точно: Валюта Японии - иена.
718,Факт: Валюта США - доллар США.
719,А ты знал? Валюта США - доллар США.
720,Запомни: Валюта США - доллар США.
721,Коротко: Валюта США - доллар США.
722,Полезно знать: Валюта США - доллар США.
723,Точно: Валюта США - доллар США.
724,"Факт: Обычно считают 7 континентов: Африка, Антарктида, Азия, Австралия, Европа, Северная Америка, Южная Америка."
725,"А ты знал? Обычно считают 7 континентов: Африка, Антарктида, Азия, Австралия, Европа, Северная Америка, Южная Америка."
726,"Запомни: Обычно считают 7 континентов: Африка, Антарктида, Азия, Австралия, Европа, Северная Америка, Южная Америка."
727,"Коротко: Обычно считают 7 континентов: Африка, Антарктида, Азия, Австралия, Европа, Северная Америка, Южная Америка."
728,"Полезно знать: Обычно считают 7 континентов: Африка, Антарктида, Азия, Австралия, Европа, Северная Америка, Южная Америка."
729,"Точно: Обычно считают 7 континентов: Африка, Антарктида, Азия, Австралия, Европа, Северная Америка, Южная Америка."
730,"Факт: Спорно: называют Нил и Амазонку, обе длиннее 6500 км."
731,"А ты знал? Спорно: называют Нил и Амазонку, обе длиннее 6500 км."
732,"Запомни: Спорно: называют Нил и Амазонку, обе длиннее 6500 км."
733,"Коротко: Спорно: называют Нил и Амазонку, обе длиннее 6500 км."
734,"Полезно знать: Спорно: называют Нил и Амазонку, обе длиннее 6500 км."
735,"Точно: Спорно: называют Нил и Амазонку, обе длиннее 6500 км."
736,Факт: Самая большая страна по площади - Россия.
737,А ты знал? Самая большая страна по площади - Россия.
738,Запомни: Самая большая страна по площади - Россия.
739,Коротко: Самая большая страна по площади - Россия.
740,Полезно знать: Самая большая страна по площади - Россия.
741,Точно: Самая большая страна по площади - Россия.
742,Факт: Самое большое животное в мире - синий кит.
743,А ты знал? Самое большое животное в мире - синий кит.
744,Запомни: Самое большое животное в мире - синий кит.
745,Коротко: Самое большое животное в мире - синий кит.
746,Полезно знать: Самое большое животное в мире - синий кит.
747,Точно: Самое большое животное в мире - синий кит.
748,"Факт: Океанов 5: Атлантический, Тихий, Индийский, Южный и Северный Ледовитый."
749,"А ты знал? Океанов 5: Атлантический, Тихий, Индийский, Южный и Северный Ледовитый."
750,"Запомни: Океанов 5: Атлантический, Тихий, Индийский, Южный и Северный Ледовитый."
751,"Коротко: Океанов 5: Атлантический, Тихий, Индийский, Южный и Северный Ледовитый."
752,"Полезно знать: Океанов 5: Атлантический, Тихий, Индийский, Южный и Северный Ледовитый."
753,"Точно: Океанов 5: Атлантический, Тихий, Индийский, Южный и Северный Ледовитый."
754,"Факт: Самая высокая гора - Эверест, около 8848 метров."
755,"А ты знал? Самая высокая гора - Эверест, около 8848 метров."
756,"Запомни: Самая высокая гора - Эверест, около 8848 метров."
757,"Коротко: Самая высокая гора - Эверест, около 8848 метров."
758,"Полезно знать: Самая высокая гора - Эверест, около 8848 метров."
759,"Точно: Самая высокая гора - Эверест, около 8848 метров."
760,Факт: Столица Канады - Оттава.
761,А ты знал? Столица Канады - Оттава.
762,Запомни: Столица Канады - Оттава.
763,Коротко: Столица Канады - Оттава.
764,Полезно знать: Столица Канады - Оттава.
765,Точно: Столица Канады - Оттава.
766,Факт: Столица Австралии - Канберра.
767,А ты знал? Столица Австралии - Канберра.
768,Запомни: Столица Австралии - Канберра.
769,Коротко: Столица Австралии - Канберра.
770,Полезно знать: Столица Австралии - Канберра.
771,Точно: Столица Австралии - Канберра.
772,Факт: Столица Турции - Анкара.
773,А ты знал? Столица Турции - Анкара.
774,Запомни: Столица Турции - Анкара.
775,Коротко: Столица Турции - Анкара.
776,Полезно знать: Столица Турции - Анкара.
777,Точно: Столица Турции - Анкара.
778,Факт: Столица Бразилии - Бразилиа.
779,А ты знал? Столица Бразилии - Бразилиа.
780,Запомни: Столица Бразилии - Бразилиа.
781,Коротко: Столица Бразилии - Бразилиа.
782,Полезно знать: Столица Бразилии - Бразилиа.
783,Точно: Столица Бразилии - Бразилиа.
784,Факт: Первая высадка на Луну была в 1969 году с Аполлоном-11.
785,А ты знал? Первая высадка на Луну была в 1969 году с Аполлоном-11.
786,Запомни: Первая высадка на Луну была в 1969 году с Аполлоном-11.
787,Коротко: Первая высадка на Луну была в 1969 году с Аполлоном-11.
788,Полезно знать: Первая высадка на Луну была в 1969 году с Аполлоном-11.
789,Точно: Первая высадка на Луну была в 1969 году с Аполлоном-11.
790,Факт: Вторая мировая война длилась с 1939 по 1945 год.
791,А ты знал? Вторая мировая война длилась с 1939 по 1945 год.
792,Запомни: Вторая мировая война длилась с 1939 по 1945 год.
793,Коротко: Вторая мировая война длилась с 1939 по 1945 год.
794,Полезно знать: Вторая мировая война длилась с 1939 по 1945 год.
795,Точно: Вторая мировая война длилась с 1939 по 1945 год.
796,Факт: Первая мировая война длилась с 1914 по 1918 год.
797,А ты знал? Первая мировая война длилась с 1914 по 1918 год.
798,Запомни: Первая мировая война длилась с 1914 по 1918 год.
799,Коротко: Первая мировая война длилась с 1914 по 1918 год.
800,Полезно знать: Первая мировая война длилась с 1914 по 1918 год.
801,Точно: Первая мировая война длилась с 1914 по 1918 год.
802,Факт: Берлинская стена была укреплённой границей между Восточным и Западным Берлином в 1961-1989 годах.
803,А ты знал? Берлинская стена была укреплённой границей между Восточным и Западным Берлином в 1961-1989 годах.
804,Запомни: Берлинская стена была укреплённой границей между Восточным и Западным Берлином в 1961-1989 годах.
805,Коротко: Берлинская стена была укреплённой границей между Восточным и Западным Берлином в 1961-1989 годах.
806,Полезно знать: Берлинская стена была укреплённой границей между Восточным и Западным Берлином в 1961-1989 годах.
807,Точно: Берлинская стена была укреплённой границей между Восточным и Западным Берлином в 1961-1989 годах.
808,Факт: Берлинская стена упала 9 ноября 1989 года.
809,А ты знал? Берлинская стена упала 9 ноября 1989 года.
810,Запомни: Берлинская стена упала 9 ноября 1989 года.
811,Коротко: Берлинская стена упала 9 ноября 1989 года.
812,Полезно знать: Берлинская стена упала 9 ноября 1989 года.
813,Точно: Берлинская стена упала 9 ноября 1989 года.
814,"Факт: Телефон запатентовал Александр Грэм Белл в 1876 году, с работами Антонио Меуччи."
815,"А ты знал? Телефон запатентовал Александр Грэм Белл в 1876 году, с работами Антонио Меуччи."
816,"Запомни: Телефон запатентовал Александр Грэм Белл в 1876 году, с работами Антонио Меуччи."
817,"Коротко: Телефон запатентовал Александр Грэм Белл в 1876 году, с работами Антонио Меуччи."
818,"Полезно знать: Телефон запатентовал Александр Грэм Белл в 1876 году, с работами Антонио Меуччи."
819,"Точно: Телефон запатентовал Александр Грэм Белл в 1876 году, с работами Антонио Меуччи."
820,Факт: Теорию относительности разработал Альберт Эйнштейн.
821,А ты знал? Теорию относительности разработал Альберт Эйнштейн.
822,Запомни: Теорию относительности разработал Альберт Эйнштейн.
823,Коротко: Теорию относительности разработал Альберт Эйнштейн.
824,Полезно знать: Теорию относительности разработал Альберт Эйнштейн.
825,Точно: Теорию относительности разработал Альберт Эйнштейн.
826,"Факт: Демократия - власть народа, обычно через свободные выборы и основные права."
827,"А ты знал? Демократия - власть народа, обычно через свободные выборы и основные права."
828,"Запомни: Демократия - власть народа, обычно через свободные выборы и основные права."
829,"Коротко: Демократия - власть народа, обычно через свободные выборы и основные права."
830,"Полезно знать: Демократия - власть народа, обычно через свободные выборы и основные права."
831,"Точно: Демократия - власть народа, обычно через свободные выборы и основные права."
832,Факт: ЕС - союз европейских государств с общим рынком и институтами.
833,А ты знал? ЕС - союз европейских государств с общим рынком и институтами.
834,Запомни: ЕС - союз европейских государств с общим рынком и институтами.
835,Коротко: ЕС - союз европейских государств с общим рынком и институтами.
836,Полезно знать: ЕС - союз европейских государств с общим рынком и институтами.
837,Точно: ЕС - союз европейских государств с общим рынком и институтами.
838,Факт: В ЕС 27 государств-членов.
839,А ты знал? В ЕС 27 государств-членов.
840,Запомни: В ЕС 27 государств-членов.
841,Коротко: В ЕС 27 государств-членов.
842,Полезно знать: В ЕС 27 государств-членов.
843,Точно: В ЕС 27 государств-членов.
844,"Факт: Основной закон - конституция Германии, действует с 1949 года."
845,"А ты знал? Основной закон - конституция Германии, действует с 1949 года."
846,"Запомни: Основной закон - конституция Германии, действует с 1949 года."
847,"Коротко: Основной закон - конституция Германии, действует с 1949 года."
848,"Полезно знать: Основной закон - конституция Германии, действует с 1949 года."
849,"Точно: Основной закон - конституция Германии, действует с 1949 года."
850,Факт: Германия воссоединилась в 1990 году.
851,А ты знал? Германия воссоединилась в 1990 году.
852,Запомни: Германия воссоединилась в 1990 году.
853,Коротко: Германия воссоединилась в 1990 году.
854,Полезно знать: Германия воссоединилась в 1990 году.
855,Точно: Германия воссоединилась в 1990 году.
856,"Факт: Средневековье - эпоха примерно 500-1500 годов, между античностью и новым временем."
857,"А ты знал? Средневековье - эпоха примерно 500-1500 годов, между античностью и новым временем."
858,"Запомни: Средневековье - эпоха примерно 500-1500 годов, между античностью и новым временем."
859,"Коротко: Средневековье - эпоха примерно 500-1500 годов, между античностью и новым временем."
860,"Полезно знать: Средневековье - эпоха примерно 500-1500 годов, между античностью и новым временем."
861,"Точно: Средневековье - эпоха примерно 500-1500 годов, между античностью и новым временем."
862,"Факт: Леонардо да Винчи - итальянский художник и изобретатель, известен Моной Лизой."
863,"А ты знал? Леонардо да Винчи - итальянский художник и изобретатель, известен Моной Лизой."
864,"Запомни: Леонардо да Винчи - итальянский художник и изобретатель, известен Моной Лизой."
865,"Коротко: Леонардо да Винчи - итальянский художник и изобретатель, известен Моной Лизой."
866,"Полезно знать: Леонардо да Винчи - итальянский художник и изобретатель, известен Моной Лизой."
867,"Точно: Леонардо да Винчи - итальянский художник и изобретатель, известен Моной Лизой."
868,Факт: Мария Кюри изучала радиоактивность и получила две Нобелевские премии.
869,А ты знал? Мария Кюри изучала радиоактивность и получила две Нобелевские премии.
870,Запомни: Мария Кюри изучала радиоактивность и получила две Нобелевские премии.
871,Коротко: Мария Кюри изучала радиоактивность и получила две Нобелевские премии.
872,Полезно знать: Мария Кюри изучала радиоактивность и получила две Нобелевские премии.
873,Точно: Мария Кюри изучала радиоактивность и получила две Нобелевские премии.
874,"Факт: Французская революция с 1789 года свергла монархию под свободой, равенством, братством."
875,"А ты знал? Французская революция с 1789 года свергла монархию под свободой, равенством, братством."
876,"Запомни: Французская революция с 1789 года свергла монархию под свободой, равенством, братством."
877,"Коротко: Французская революция с 1789 года свергла монархию под свободой, равенством, братством."
878,"Полезно знать: Французская революция с 1789 года свергла монархию под свободой, равенством, братством."
879,"Точно: Французская революция с 1789 года свергла монархию под свободой, равенством, братством."
880,"Факт: Права человека - основные права каждого, как жизнь, свобода и равенство."
881,"А ты знал? Права человека - основные права каждого, как жизнь, свобода и равенство."
882,"Запомни: Права человека - основные права каждого, как жизнь, свобода и равенство."
883,"Коротко: Права человека - основные права каждого, как жизнь, свобода и равенство."
884,"Полезно знать: Права человека - основные права каждого, как жизнь, свобода и равенство."
885,"Точно: Права человека - основные права каждого, как жизнь, свобода и равенство."
886,Факт: Инфляция - рост цен и потеря ценности денег.
887,А ты знал? Инфляция - рост цен и потеря ценности денег.
888,Запомни: Инфляция - рост цен и потеря ценности денег.
889,Коротко: Инфляция - рост цен и потеря ценности денег.
890,Полезно знать: Инфляция - рост цен и потеря ценности денег.
891,Точно: Инфляция - рост цен и потеря ценности денег.
892,Факт: Индустриализация - переход к машинам и фабрикам с XVIII века.
893,А ты знал? Индустриализация - переход к машинам и фабрикам с XVIII века.
894,Запомни: Индустриализация - переход к машинам и фабрикам с XVIII века.
895,Коротко: Индустриализация - переход к машинам и фабрикам с XVIII века.
896,Полезно знать: Индустриализация - переход к машинам и фабрикам с XVIII века.
897,Точно: Индустриализация - переход к машинам и фабрикам с XVIII века.
898,"Факт: Основы - ARPANET в 1969 году, Web с 1989 года."
899,"А ты знал? Основы - ARPANET в 1969 году, Web с 1989 года."
900,"Запомни: Основы - ARPANET в 1969 году, Web с 1989 года."
901,"Коротко: Основы - ARPANET в 1969 году, Web с 1989 года."
902,"Полезно знать: Основы - ARPANET в 1969 году, Web с 1989 года."
903,"Точно: Основы - ARPANET в 1969 году, Web с 1989 года."
904,Факт: Автомобиль изобрёл Карл Бенц в 1886 году.
905,А ты знал? Автомобиль изобрёл Карл Бенц в 1886 году.
906,Запомни: Автомобиль изобрёл Карл Бенц в 1886 году.
907,Коротко: Автомобиль изобрёл Карл Бенц в 1886 году.
908,Полезно знать: Автомобиль изобрёл Карл Бенц в 1886 году.
909,Точно: Автомобиль изобрёл Карл Бенц в 1886 году.
910,Факт: Первый моторный полёт совершили братья Райт в 1903 году.
911,А ты знал? Первый моторный полёт совершили братья Райт в 1903 году.
912,Запомни: Первый моторный полёт совершили братья Райт в 1903 году.
913,Коротко: Первый моторный полёт совершили братья Райт в 1903 году.
914,Полезно знать: Первый моторный полёт совершили братья Райт в 1903 году.
915,Точно: Первый моторный полёт совершили братья Райт в 1903 году.
916,Факт: В Бундестаг с 18 лет. На выборах ЕС в Германии с 16 лет.
917,А ты знал? В Бундестаг с 18 лет. На выборах ЕС в Германии с 16 лет.
918,Запомни: В Бундестаг с 18 лет. На выборах ЕС в Германии с 16 лет.
919,Коротко: В Бундестаг с 18 лет. На выборах ЕС в Германии с 16 лет.
920,Полезно знать: В Бундестаг с 18 лет. На выборах ЕС в Германии с 16 лет.
921,Точно: В Бундестаг с 18 лет. На выборах ЕС в Германии с 16 лет.
922,"Факт: Избиратели голосуют, голоса считают и мандаты делят по результату."
923,"А ты знал? Избиратели голосуют, голоса считают и мандаты делят по результату."
924,"Запомни: Избиратели голосуют, голоса считают и мандаты делят по результату."
925,"Коротко: Избиратели голосуют, голоса считают и мандаты делят по результату."
926,"Полезно знать: Избиратели голосуют, голоса считают и мандаты делят по результату."
927,"Точно: Избиратели голосуют, голоса считают и мандаты делят по результату."
928,Факт: В диктатуре один человек или группа правит без свободных выборов; в демократии власть от народа.
929,А ты знал? В диктатуре один человек или группа правит без свободных выборов; в демократии власть от народа.
930,Запомни: В диктатуре один человек или группа правит без свободных выборов; в демократии власть от народа.
931,Коротко: В диктатуре один человек или группа правит без свободных выборов; в демократии власть от народа.
932,Полезно знать: В диктатуре один человек или группа правит без свободных выборов; в демократии власть от народа.
933,Точно: В диктатуре один человек или группа правит без свободных выборов; в демократии власть от народа.
934,"Факт: Устойчивость - жить так, чтобы будущим поколениям тоже хватило ресурсов."
935,"А ты знал? Устойчивость - жить так, чтобы будущим поколениям тоже хватило ресурсов."
936,"Запомни: Устойчивость - жить так, чтобы будущим поколениям тоже хватило ресурсов."
937,"Коротко: Устойчивость - жить так, чтобы будущим поколениям тоже хватило ресурсов."
938,"Полезно знать: Устойчивость - жить так, чтобы будущим поколениям тоже хватило ресурсов."
939,"Точно: Устойчивость - жить так, чтобы будущим поколениям тоже хватило ресурсов."
940,"Факт: Травля - повторяющиеся издевательства. Поговори с близкими, сохраняй доказательства, ищи помощь."
941,"А ты знал? Травля - повторяющиеся издевательства. Поговори с близкими, сохраняй доказательства, ищи помощь."
942,"Запомни: Травля - повторяющиеся издевательства. Поговори с близкими, сохраняй доказательства, ищи помощь."
943,"Коротко: Травля - повторяющиеся издевательства. Поговори с близкими, сохраняй доказательства, ищи помощь."
944,"Полезно знать: Травля - повторяющиеся издевательства. Поговори с близкими, сохраняй доказательства, ищи помощь."
945,"Точно: Травля - повторяющиеся издевательства. Поговори с близкими, сохраняй доказательства, ищи помощь."
946,Факт: Мир - жизнь вместе без войны и насилия.
947,А ты знал? Мир - жизнь вместе без войны и насилия.
948,Запомни: Мир - жизнь вместе без войны и насилия.
949,Коротко: Мир - жизнь вместе без войны и насилия.
950,Полезно знать: Мир - жизнь вместе без войны и насилия.
951,Точно: Мир - жизнь вместе без войны и насилия.
952,Факт: Свобода - жить свободно не вредя другим.
953,А ты знал? Свобода - жить свободно не вредя другим.
954,Запомни: Свобода - жить свободно не вредя другим.
955,Коротко: Свобода - жить свободно не вредя другим.
956,Полезно знать: Свобода - жить свободно не вредя другим.
957,Точно: Свобода - жить свободно не вредя другим.
958,Факт: Справедливость - честное и равное отношение к каждому.
959,А ты знал? Справедливость - честное и равное отношение к каждому.
960,Запомни: Справедливость - честное и равное отношение к каждому.
961,Коротко: Справедливость - честное и равное отношение к каждому.
962,Полезно знать: Справедливость - честное и равное отношение к каждому.
963,Точно: Справедливость - честное и равное отношение к каждому.
964,Факт: Небо голубое из-за рассеяния Рэлея: синий свет рассеивается сильнее красного.
965,А ты знал? Небо голубое из-за рассеяния Рэлея: синий свет рассеивается сильнее красного.
966,Запомни: Небо голубое из-за рассеяния Рэлея: синий свет рассеивается сильнее красного.
967,Коротко: Небо голубое из-за рассеяния Рэлея: синий свет рассеивается сильнее красного.
968,Полезно знать: Небо голубое из-за рассеяния Рэлея: синий свет рассеивается сильнее красного.
969,Точно: Небо голубое из-за рассеяния Рэлея: синий свет рассеивается сильнее красного.
970,"Факт: Дождь образуется испарением: вода поднимается, остывает, образует облака и падает каплями."
971,"А ты знал? Дождь образуется испарением: вода поднимается, остывает, образует облака и падает каплями."
972,"Запомни: Дождь образуется испарением: вода поднимается, остывает, образует облака и падает каплями."
973,"Коротко: Дождь образуется испарением: вода поднимается, остывает, образует облака и падает каплями."
974,"Полезно знать: Дождь образуется испарением: вода поднимается, остывает, образует облака и падает каплями."
975,"Точно: Дождь образуется испарением: вода поднимается, остывает, образует облака и падает каплями."
976,"Факт: Фотосинтез делает сахар и кислород из света, воды и CO2."
977,"А ты знал? Фотосинтез делает сахар и кислород из света, воды и CO2."
978,"Запомни: Фотосинтез делает сахар и кислород из света, воды и CO2."
979,"Коротко: Фотосинтез делает сахар и кислород из света, воды и CO2."
980,"Полезно знать: Фотосинтез делает сахар и кислород из света, воды и CO2."
981,"Точно: Фотосинтез делает сахар и кислород из света, воды и CO2."
982,Факт: Погода - состояние на короткое время; климат - среднее примерно за 30 лет.
983,А ты знал? Погода - состояние на короткое время; климат - среднее примерно за 30 лет.
984,Запомни: Погода - состояние на короткое время; климат - среднее примерно за 30 лет.
985,Коротко: Погода - состояние на короткое время; климат - среднее примерно за 30 лет.
986,Полезно знать: Погода - состояние на короткое время; климат - среднее примерно за 30 лет.
987,Точно: Погода - состояние на короткое время; климат - среднее примерно за 30 лет.
988,"Факт: Холодильник качает тепло изнутри наружу хладагентом: испаряется внутри, забирает тепло, отдаёт снаружи."
989,"А ты знал? Холодильник качает тепло изнутри наружу хладагентом: испаряется внутри, забирает тепло, отдаёт снаружи."
990,"Запомни: Холодильник качает тепло изнутри наружу хладагентом: испаряется внутри, забирает тепло, отдаёт снаружи."
991,"Коротко: Холодильник качает тепло изнутри наружу хладагентом: испаряется внутри, забирает тепло, отдаёт снаружи."
992,"Полезно знать: Холодильник качает тепло изнутри наружу хладагентом: испаряется внутри, забирает тепло, отдаёт снаружи."
993,"Точно: Холодильник качает тепло изнутри наружу хладагентом: испаряется внутри, забирает тепло, отдаёт снаружи."
994,"Факт: Электричество - просто направленное движение зарядов, обычно электронов в проводе."
995,"А ты знал? Электричество - просто направленное движение зарядов, обычно электронов в проводе."
996,"Запомни: Электричество - просто направленное движение зарядов, обычно электронов в проводе."
997,"Коротко: Электричество - просто направленное движение зарядов, обычно электронов в проводе."
998,"Полезно знать: Электричество - просто направленное движение зарядов, обычно электронов в проводе."
999,"Точно: Электричество - просто направленное движение зарядов, обычно электронов в проводе."
1000,"Факт: Вода - H2O, соединение водорода и кислорода."
