id,user,monologue,ai
434,Wat is de hoofdstad van Hongarije?,"Goede vraag, ik denk kort. Feit: Boedapest is de hoofdstad van Hongarije. Conclusie: De hoofdstad van Hongarije is Boedapest. Daar ben ik zeker van.",De hoofdstad van Hongarije is Boedapest.
435,Noem de hoofdstad van Hongarije.,Eerst rustig. Opzoeken: Hongarije -> Boedapest. Derhalve: De hoofdstad van Hongarije heet Boedapest. Klaar met denken.,De hoofdstad van Hongarije heet Boedapest.
436,Hoofdstad van Hongarije?,"Hmm, wat weet ik hierover? Snelle check: Boedapest. Derhalve: Boedapest. Alles helder in mijn hoofd.",Boedapest.
437,Wat is de hoofdstad van Griekenland?,Even ordenen. Feit: Athene is de hoofdstad van Griekenland. Antwoord dus: De hoofdstad van Griekenland is Athene. Daar ben ik zeker van.,De hoofdstad van Griekenland is Athene.
438,Noem de hoofdstad van Griekenland.,Even ordenen. Opzoeken: Griekenland -> Athene. Antwoord dus: De hoofdstad van Griekenland heet Athene. Alles helder in mijn hoofd.,De hoofdstad van Griekenland heet Athene.
439,Hoofdstad van Griekenland?,"Ik loop het na in mijn hoofd. Snelle check: Athene. Antwoord dus: Athene. Goed, verder.",Athene.
440,Wat is de hoofdstad van Turkije?,"Moment, laat me denken. Feit: Ankara is de hoofdstad van Turkije. Antwoord dus: De hoofdstad van Turkije is Ankara. Daar ben ik zeker van.",De hoofdstad van Turkije is Ankara.
441,Noem de hoofdstad van Turkije.,"Goede vraag, ik denk kort. Opzoeken: Turkije -> Ankara. Derhalve: De hoofdstad van Turkije heet Ankara. Ja, dat past.",De hoofdstad van Turkije heet Ankara.
442,Hoofdstad van Turkije?,Even ordenen. Snelle check: Ankara. Antwoord dus: Ankara. Logisch.,Ankara.
443,Wat is de hoofdstad van Noorwegen?,Even ordenen. Feit: Oslo is de hoofdstad van Noorwegen. Antwoord dus: De hoofdstad van Noorwegen is Oslo. Logisch.,De hoofdstad van Noorwegen is Oslo.
444,Noem de hoofdstad van Noorwegen.,"Oké, stap voor stap. Opzoeken: Noorwegen -> Oslo. Conclusie: De hoofdstad van Noorwegen heet Oslo. Logisch.",De hoofdstad van Noorwegen heet Oslo.
445,Hoofdstad van Noorwegen?,Even ordenen. Snelle check: Oslo. Conclusie: Oslo. Logisch.,Oslo.
446,Wat is de hoofdstad van Zweden?,"Oké, stap voor stap. Feit: Stockholm is de hoofdstad van Zweden. Conclusie: De hoofdstad van Zweden is Stockholm. Klaar met denken.",De hoofdstad van Zweden is Stockholm.
447,Noem de hoofdstad van Zweden.,"Hmm, wat weet ik hierover? Opzoeken: Zweden -> Stockholm. Antwoord dus: De hoofdstad van Zweden heet Stockholm. Ja, dat past.",De hoofdstad van Zweden heet Stockholm.
448,Hoofdstad van Zweden?,Even ordenen. Snelle check: Stockholm. Conclusie: Stockholm. Logisch.,Stockholm.
449,Wat is de hoofdstad van Finland?,"Even ordenen. Feit: Helsinki is de hoofdstad van Finland. Conclusie: De hoofdstad van Finland is Helsinki. Oké, besloten.",De hoofdstad van Finland is Helsinki.
450,Noem de hoofdstad van Finland.,"Goede vraag, ik denk kort. Opzoeken: Finland -> Helsinki. Conclusie: De hoofdstad van Finland heet Helsinki. Klaar met denken.",De hoofdstad van Finland heet Helsinki.
451,Hoofdstad van Finland?,"Moment, laat me denken. Snelle check: Helsinki. Conclusie: Helsinki. Ja, dat past.",Helsinki.
452,Wat is de hoofdstad van Denemarken?,"Goed, laten we denken. Feit: Kopenhagen is de hoofdstad van Denemarken. Antwoord dus: De hoofdstad van Denemarken is Kopenhagen. Ja, dat past.",De hoofdstad van Denemarken is Kopenhagen.
453,Noem de hoofdstad van Denemarken.,Eerst rustig. Opzoeken: Denemarken -> Kopenhagen. Antwoord dus: De hoofdstad van Denemarken heet Kopenhagen. Alles helder in mijn hoofd.,De hoofdstad van Denemarken heet Kopenhagen.
454,Hoofdstad van Denemarken?,"Even ordenen. Snelle check: Kopenhagen. Derhalve: Kopenhagen. Ja, dat past.",Kopenhagen.
455,Wat is de hoofdstad van Verenigd Koninkrijk?,Even ordenen. Feit: Londen is de hoofdstad van Verenigd Koninkrijk. Antwoord dus: De hoofdstad van Verenigd Koninkrijk is Londen. Daar ben ik zeker van.,De hoofdstad van Verenigd Koninkrijk is Londen.
456,Noem de hoofdstad van Verenigd Koninkrijk.,Ik loop het na in mijn hoofd. Opzoeken: Verenigd Koninkrijk -> Londen. Conclusie: De hoofdstad van Verenigd Koninkrijk heet Londen. Logisch.,De hoofdstad van Verenigd Koninkrijk heet Londen.
457,Hoofdstad van Verenigd Koninkrijk?,"Moment, laat me denken. Snelle check: Londen. Antwoord dus: Londen. Daar ben ik zeker van.",Londen.
458,Wat is de hoofdstad van Ierland?,Ik loop het na in mijn hoofd. Feit: Dublin is de hoofdstad van Ierland. Antwoord dus: De hoofdstad van Ierland is Dublin. Dat slaat ergens op.,De hoofdstad van Ierland is Dublin.
459,Noem de hoofdstad van Ierland.,Eerst rustig. Opzoeken: Ierland -> Dublin. Conclusie: De hoofdstad van Ierland heet Dublin. Klaar met denken.,De hoofdstad van Ierland heet Dublin.
460,Hoofdstad van Ierland?,"Eerst rustig. Snelle check: Dublin. Conclusie: Dublin. Ja, dat past.",Dublin.
461,Wat is de hoofdstad van Verenigde Staten?,"Hmm, wat weet ik hierover? Feit: Washington D.C. is de hoofdstad van Verenigde Staten. Antwoord dus: De hoofdstad van Verenigde Staten is Washington D.C.. Oké, besloten.",De hoofdstad van Verenigde Staten is Washington D.C..
462,Noem de hoofdstad van Verenigde Staten.,"Even ordenen. Opzoeken: Verenigde Staten -> Washington D.C.. Derhalve: De hoofdstad van Verenigde Staten heet Washington D.C.. Ja, dat past.",De hoofdstad van Verenigde Staten heet Washington D.C..
463,Hoofdstad van Verenigde Staten?,"Ik loop het na in mijn hoofd. Snelle check: Washington D.C.. Conclusie: Washington D.C.. Goed, verder.",Washington D.C..
464,Wat is de hoofdstad van Canada?,"Hmm, wat weet ik hierover? Feit: Ottawa is de hoofdstad van Canada. Antwoord dus: De hoofdstad van Canada is Ottawa. Daar ben ik zeker van.",De hoofdstad van Canada is Ottawa.
465,Noem de hoofdstad van Canada.,"Eerst rustig. Opzoeken: Canada -> Ottawa. Conclusie: De hoofdstad van Canada heet Ottawa. Oké, besloten.",De hoofdstad van Canada heet Ottawa.
466,Hoofdstad van Canada?,"Hmm, wat weet ik hierover? Snelle check: Ottawa. Antwoord dus: Ottawa. Oké, besloten.",Ottawa.
467,Wat is de hoofdstad van Mexico?,"Eerst rustig. Feit: Mexico-Stad is de hoofdstad van Mexico. Conclusie: De hoofdstad van Mexico is Mexico-Stad. Ja, dat past.",De hoofdstad van Mexico is Mexico-Stad.
468,Noem de hoofdstad van Mexico.,Even ordenen. Opzoeken: Mexico -> Mexico-Stad. Conclusie: De hoofdstad van Mexico heet Mexico-Stad. Dat slaat ergens op.,De hoofdstad van Mexico heet Mexico-Stad.
469,Hoofdstad van Mexico?,Eerst rustig. Snelle check: Mexico-Stad. Antwoord dus: Mexico-Stad. Dat slaat ergens op.,Mexico-Stad.
470,Wat is de hoofdstad van Brazilië?,"Goede vraag, ik denk kort. Feit: Brasília is de hoofdstad van Brazilië. Conclusie: De hoofdstad van Brazilië is Brasília. Logisch.",De hoofdstad van Brazilië is Brasília.
471,Noem de hoofdstad van Brazilië.,"Hmm, wat weet ik hierover? Opzoeken: Brazilië -> Brasília. Derhalve: De hoofdstad van Brazilië heet Brasília. Logisch.",De hoofdstad van Brazilië heet Brasília.
472,Hoofdstad van Brazilië?,"Moment, laat me denken. Snelle check: Brasília. Conclusie: Brasília. Alles helder in mijn hoofd.",Brasília.
473,Wat is de hoofdstad van Argentinië?,"Even ordenen. Feit: Buenos Aires is de hoofdstad van Argentinië. Derhalve: De hoofdstad van Argentinië is Buenos Aires. Ja, dat past.",De hoofdstad van Argentinië is Buenos Aires.
474,Noem de hoofdstad van Argentinië.,Even ordenen. Opzoeken: Argentinië -> Buenos Aires. Derhalve: De hoofdstad van Argentinië heet Buenos Aires. Klaar met denken.,De hoofdstad van Argentinië heet Buenos Aires.
475,Hoofdstad van Argentinië?,"Oké, stap voor stap. Snelle check: Buenos Aires. Conclusie: Buenos Aires. Alles helder in mijn hoofd.",Buenos Aires.
476,Wat is de hoofdstad van Japan?,"Oké, stap voor stap. Feit: Tokio is de hoofdstad van Japan. Antwoord dus: De hoofdstad van Japan is Tokio. Ja, dat past.",De hoofdstad van Japan is Tokio.
477,Noem de hoofdstad van Japan.,"Goede vraag, ik denk kort. Opzoeken: Japan -> Tokio. Antwoord dus: De hoofdstad van Japan heet Tokio. Goed, verder.",De hoofdstad van Japan heet Tokio.
478,Hoofdstad van Japan?,"Moment, laat me denken. Snelle check: Tokio. Derhalve: Tokio. Alles helder in mijn hoofd.",Tokio.
479,Wat is de hoofdstad van China?,"Moment, laat me denken. Feit: Peking is de hoofdstad van China. Antwoord dus: De hoofdstad van China is Peking. Goed, verder.",De hoofdstad van China is Peking.
480,Noem de hoofdstad van China.,Eerst rustig. Opzoeken: China -> Peking. Antwoord dus: De hoofdstad van China heet Peking. Alles helder in mijn hoofd.,De hoofdstad van China heet Peking.
481,Hoofdstad van China?,"Goede vraag, ik denk kort. Snelle check: Peking. Derhalve: Peking. Logisch.",Peking.
482,Wat is de hoofdstad van India?,"Goede vraag, ik denk kort. Feit: New Delhi is de hoofdstad van India. Derhalve: De hoofdstad van India is New Delhi. Ja, dat past.",De hoofdstad van India is New Delhi.
483,Noem de hoofdstad van India.,"Moment, laat me denken. Opzoeken: India -> New Delhi. Conclusie: De hoofdstad van India heet New Delhi. Klaar met denken.",De hoofdstad van India heet New Delhi.
484,Hoofdstad van India?,Even ordenen. Snelle check: New Delhi. Derhalve: New Delhi. Daar ben ik zeker van.,New Delhi.
485,Wat is de hoofdstad van Australië?,"Ik loop het na in mijn hoofd. Feit: Canberra is de hoofdstad van Australië. Derhalve: De hoofdstad van Australië is Canberra. Goed, verder.",De hoofdstad van Australië is Canberra.
486,Noem de hoofdstad van Australië.,"Oké, stap voor stap. Opzoeken: Australië -> Canberra. Conclusie: De hoofdstad van Australië heet Canberra. Alles helder in mijn hoofd.",De hoofdstad van Australië heet Canberra.
487,Hoofdstad van Australië?,Even ordenen. Snelle check: Canberra. Antwoord dus: Canberra. Logisch.,Canberra.
488,Wat is de hoofdstad van Egypte?,"Hmm, wat weet ik hierover? Feit: Caïro is de hoofdstad van Egypte. Antwoord dus: De hoofdstad van Egypte is Caïro. Daar ben ik zeker van.",De hoofdstad van Egypte is Caïro.
489,Noem de hoofdstad van Egypte.,"Moment, laat me denken. Opzoeken: Egypte -> Caïro. Conclusie: De hoofdstad van Egypte heet Caïro. Logisch.",De hoofdstad van Egypte heet Caïro.
490,Hoofdstad van Egypte?,"Moment, laat me denken. Snelle check: Caïro. Antwoord dus: Caïro. Klaar met denken.",Caïro.
491,Hoeveel staten heeft Duitsland?,"Oké, stap voor stap. Tellen: 16 deelstaten. Antwoord dus: Duitsland heeft 16 deelstaten. Ja, dat past.",Duitsland heeft 16 deelstaten.
492,Vertel kort over duitse staten.,"Moment, laat me denken. Tellen: 16 deelstaten. Derhalve: Duitsland heeft 16 deelstaten. Dat slaat ergens op.",Duitsland heeft 16 deelstaten.
493,Hoeveel mensen wonen er ongeveer in Duitsland?,Ik loop het na in mijn hoofd. Schatting: 83-84 miljoen. Antwoord dus: Duitsland heeft ongeveer 83 tot 84 miljoen inwoners. Daar ben ik zeker van.,Duitsland heeft ongeveer 83 tot 84 miljoen inwoners.
494,Vertel kort over duitse bevolking.,"Even ordenen. Schatting: 83-84 miljoen. Antwoord dus: Duitsland heeft ongeveer 83 tot 84 miljoen inwoners. Ja, dat past.",Duitsland heeft ongeveer 83 tot 84 miljoen inwoners.
495,Welke taal spreekt men in Brazilië?,"Even ordenen. Feit: Portugees, geen Spaans. Antwoord dus: In Brazilië spreekt men Portugees. Alles helder in mijn hoofd.",In Brazilië spreekt men Portugees.
496,Vertel kort over taal van Brazilië.,"Hmm, wat weet ik hierover? Feit: Portugees, geen Spaans. Derhalve: In Brazilië spreekt men Portugees. Goed, verder.",In Brazilië spreekt men Portugees.
497,Wat is de munt van Japan?,Eerst rustig. Feit: yen. Derhalve: De munt van Japan is de yen. Alles helder in mijn hoofd.,De munt van Japan is de yen.
498,Vertel kort over munt van Japan.,"Even ordenen. Feit: yen. Conclusie: De munt van Japan is de yen. Oké, besloten.",De munt van Japan is de yen.
499,Wat is de munt van de VS?,"Hmm, wat weet ik hierover? Feit: Amerikaanse dollar. Derhalve: De munt van de VS is de Amerikaanse dollar. Alles helder in mijn hoofd.",De munt van de VS is de Amerikaanse dollar.
500,Vertel kort over munt van de VS.,"Oké, stap voor stap. Feit: Amerikaanse dollar. Conclusie: De munt van de VS is de Amerikaanse dollar. Ja, dat past.",De munt van de VS is de Amerikaanse dollar.
501,Hoeveel continenten zijn er?,"Ik loop het na in mijn hoofd. Gebruikelijk model: 7 continenten. Antwoord dus: Meestal tellen we 7 continenten: Afrika, Antarctica, Azië, Australië, Europa, Noord-Amerika, Zuid-Amerika. Alles helder in mijn hoofd.","Meestal tellen we 7 continenten: Afrika, Antarctica, Azië, Australië, Europa, Noord-Amerika, Zuid-Amerika."
502,Vertel kort over continenten.,"Hmm, wat weet ik hierover? Gebruikelijk model: 7 continenten. Antwoord dus: Meestal tellen we 7 continenten: Afrika, Antarctica, Azië, Australië, Europa, Noord-Amerika, Zuid-Amerika. Klaar met denken.","Meestal tellen we 7 continenten: Afrika, Antarctica, Azië, Australië, Europa, Noord-Amerika, Zuid-Amerika."
503,Wat is de langste rivier ter wereld?,"Oké, stap voor stap. Nijl of Amazone, betwist. Derhalve: Het is betwist: meestal Nijl en Amazone genoemd, beide ruim 6500 km. Alles helder in mijn hoofd.","Het is betwist: meestal Nijl en Amazone genoemd, beide ruim 6500 km."
504,Vertel kort over langste rivier.,"Oké, stap voor stap. Nijl of Amazone, betwist. Conclusie: Het is betwist: meestal Nijl en Amazone genoemd, beide ruim 6500 km. Oké, besloten.","Het is betwist: meestal Nijl en Amazone genoemd, beide ruim 6500 km."
505,Wat is het grootste land ter wereld?,"Oké, stap voor stap. Feit: Rusland qua oppervlakte. Conclusie: Het grootste land qua oppervlakte is Rusland. Logisch.",Het grootste land qua oppervlakte is Rusland.
506,Vertel kort over grootste land.,Eerst rustig. Feit: Rusland qua oppervlakte. Antwoord dus: Het grootste land qua oppervlakte is Rusland. Alles helder in mijn hoofd.,Het grootste land qua oppervlakte is Rusland.
507,Wat is het grootste dier ter wereld?,"Eerst rustig. Feit: blauwe vinvis. Conclusie: Het grootste dier ter wereld is de blauwe vinvis. Ja, dat past.",Het grootste dier ter wereld is de blauwe vinvis.
508,Vertel kort over grootste dier.,"Even ordenen. Feit: blauwe vinvis. Conclusie: Het grootste dier ter wereld is de blauwe vinvis. Oké, besloten.",Het grootste dier ter wereld is de blauwe vinvis.
509,Hoeveel oceanen zijn er?,"Moment, laat me denken. Standaard: 5 oceanen. Antwoord dus: Er zijn 5 oceanen: Atlantische, Stille, Indische, Zuidelijke en Noordelijke IJszee. Ja, dat past.","Er zijn 5 oceanen: Atlantische, Stille, Indische, Zuidelijke en Noordelijke IJszee."
510,Vertel kort over oceanen.,"Even ordenen. Standaard: 5 oceanen. Derhalve: Er zijn 5 oceanen: Atlantische, Stille, Indische, Zuidelijke en Noordelijke IJszee. Ja, dat past.","Er zijn 5 oceanen: Atlantische, Stille, Indische, Zuidelijke en Noordelijke IJszee."
511,Wat is de hoogste berg ter wereld?,"Goede vraag, ik denk kort. Feit: Everest, 8848 m. Derhalve: De hoogste berg is de Everest, ongeveer 8848 meter. Klaar met denken.","De hoogste berg is de Everest, ongeveer 8848 meter."
512,Vertel kort over hoogste berg.,"Eerst rustig. Feit: Everest, 8848 m. Derhalve: De hoogste berg is de Everest, ongeveer 8848 meter. Logisch.","De hoogste berg is de Everest, ongeveer 8848 meter."
513,Vertel kort over hoofdstad van Canada.,"Goed, laten we denken. Feit: Ottawa, niet Toronto. Antwoord dus: De hoofdstad van Canada is Ottawa. Oké, besloten.",De hoofdstad van Canada is Ottawa.
514,Vertel kort over hoofdstad van Australië.,"Even ordenen. Feit: Canberra, niet Sydney. Derhalve: De hoofdstad van Australië is Canberra. Klaar met denken.",De hoofdstad van Australië is Canberra.
515,Vertel kort over hoofdstad van Turkije.,"Ik loop het na in mijn hoofd. Feit: Ankara, niet Istanboel. Conclusie: De hoofdstad van Turkije is Ankara. Ja, dat past.",De hoofdstad van Turkije is Ankara.
516,Vertel kort over hoofdstad van Brazilië.,"Even ordenen. Feit: Brasília, niet Rio. Conclusie: De hoofdstad van Brazilië is Brasília. Goed, verder.",De hoofdstad van Brazilië is Brasília.
517,In welk jaar was de maanlanding?,"Moment, laat me denken. Geschiedenis: Apollo 11 in 1969. Derhalve: De eerste maanlanding was in 1969 met Apollo 11. Goed, verder.",De eerste maanlanding was in 1969 met Apollo 11.
518,Leg kort uit: maanlanding.,"Goede vraag, ik denk kort. Geschiedenis: Apollo 11 in 1969. Derhalve: De eerste maanlanding was in 1969 met Apollo 11. Alles helder in mijn hoofd.",De eerste maanlanding was in 1969 met Apollo 11.
519,Wat weet je over maanlanding?,"Goed, laten we denken. Geschiedenis: Apollo 11 in 1969. Conclusie: De eerste maanlanding was in 1969 met Apollo 11. Oké, besloten.",De eerste maanlanding was in 1969 met Apollo 11.
520,Wanneer was de Tweede Wereldoorlog?,"Moment, laat me denken. Periode: 1939 tot 1945. Conclusie: De Tweede Wereldoorlog duurde van 1939 tot 1945. Ja, dat past.",De Tweede Wereldoorlog duurde van 1939 tot 1945.
521,Leg kort uit: Tweede Wereldoorlog.,"Goede vraag, ik denk kort. Periode: 1939 tot 1945. Conclusie: De Tweede Wereldoorlog duurde van 1939 tot 1945. Dat slaat ergens op.",De Tweede Wereldoorlog duurde van 1939 tot 1945.
522,Wat weet je over Tweede Wereldoorlog?,"Goede vraag, ik denk kort. Periode: 1939 tot 1945. Antwoord dus: De Tweede Wereldoorlog duurde van 1939 tot 1945. Alles helder in mijn hoofd.",De Tweede Wereldoorlog duurde van 1939 tot 1945.
523,Wanneer was de Eerste Wereldoorlog?,"Eerst rustig. Periode: 1914 tot 1918. Antwoord dus: De Eerste Wereldoorlog duurde van 1914 tot 1918. Goed, verder.",De Eerste Wereldoorlog duurde van 1914 tot 1918.
524,Leg kort uit: Eerste Wereldoorlog.,"Hmm, wat weet ik hierover? Periode: 1914 tot 1918. Conclusie: De Eerste Wereldoorlog duurde van 1914 tot 1918. Alles helder in mijn hoofd.",De Eerste Wereldoorlog duurde van 1914 tot 1918.
525,Wat weet je over Eerste Wereldoorlog?,Eerst rustig. Periode: 1914 tot 1918. Conclusie: De Eerste Wereldoorlog duurde van 1914 tot 1918. Dat slaat ergens op.,De Eerste Wereldoorlog duurde van 1914 tot 1918.
526,Wat was de Berlijnse Muur?,Even ordenen. Geschiedenis: deling 1961-1989. Conclusie: De Berlijnse Muur was de versterkte grens tussen Oost- en West-Berlijn van 1961 tot 1989. Alles helder in mijn hoofd.,De Berlijnse Muur was de versterkte grens tussen Oost- en West-Berlijn van 1961 tot 1989.
527,Leg kort uit: Berlijnse Muur.,"Goed, laten we denken. Geschiedenis: deling 1961-1989. Derhalve: De Berlijnse Muur was de versterkte grens tussen Oost- en West-Berlijn van 1961 tot 1989. Alles helder in mijn hoofd.",De Berlijnse Muur was de versterkte grens tussen Oost- en West-Berlijn van 1961 tot 1989.
528,Wat weet je over Berlijnse Muur?,"Goede vraag, ik denk kort. Geschiedenis: deling 1961-1989. Conclusie: De Berlijnse Muur was de versterkte grens tussen Oost- en West-Berlijn van 1961 tot 1989. Klaar met denken.",De Berlijnse Muur was de versterkte grens tussen Oost- en West-Berlijn van 1961 tot 1989.
529,Wanneer viel de Berlijnse Muur?,"Goed, laten we denken. Feit: 9 november 1989. Derhalve: De Berlijnse Muur viel op 9 november 1989. Ja, dat past.",De Berlijnse Muur viel op 9 november 1989.
530,Leg kort uit: val van de Muur.,"Hmm, wat weet ik hierover? Feit: 9 november 1989. Conclusie: De Berlijnse Muur viel op 9 november 1989. Dat slaat ergens op.",De Berlijnse Muur viel op 9 november 1989.
531,Wat weet je over val van de Muur?,"Goede vraag, ik denk kort. Feit: 9 november 1989. Derhalve: De Berlijnse Muur viel op 9 november 1989. Alles helder in mijn hoofd.",De Berlijnse Muur viel op 9 november 1989.
532,Wie vond de telefoon uit?,"Goede vraag, ik denk kort. Geschiedenis: Bell 1876, werk van Meucci. Antwoord dus: De telefoon werd in 1876 gepatenteerd door Alexander Graham Bell, met pionierswerk van Antonio Meucci. Daar ben ik zeker van.","De telefoon werd in 1876 gepatenteerd door Alexander Graham Bell, met pionierswerk van Antonio Meucci."
533,Leg kort uit: telefoon.,"Ik loop het na in mijn hoofd. Geschiedenis: Bell 1876, werk van Meucci. Conclusie: De telefoon werd in 1876 gepatenteerd door Alexander Graham Bell, met pionierswerk van Antonio Meucci. Dat slaat ergens op.","De telefoon werd in 1876 gepatenteerd door Alexander Graham Bell, met pionierswerk van Antonio Meucci."
534,Wat weet je over telefoon?,"Eerst rustig. Geschiedenis: Bell 1876, werk van Meucci. Conclusie: De telefoon werd in 1876 gepatenteerd door Alexander Graham Bell, met pionierswerk van Antonio Meucci. Alles helder in mijn hoofd.","De telefoon werd in 1876 gepatenteerd door Alexander Graham Bell, met pionierswerk van Antonio Meucci."
535,Wie ontwikkelde de relativiteit?,"Oké, stap voor stap. Natuurkunde: Albert Einstein, 1905 en 1915. Antwoord dus: De relativiteit werd ontwikkeld door Albert Einstein. Goed, verder.",De relativiteit werd ontwikkeld door Albert Einstein.
536,Leg kort uit: relativiteit.,"Goed, laten we denken. Natuurkunde: Albert Einstein, 1905 en 1915. Conclusie: De relativiteit werd ontwikkeld door Albert Einstein. Alles helder in mijn hoofd.",De relativiteit werd ontwikkeld door Albert Einstein.
537,Wat weet je over relativiteit?,"Goed, laten we denken. Natuurkunde: Albert Einstein, 1905 en 1915. Conclusie: De relativiteit werd ontwikkeld door Albert Einstein. Klaar met denken.",De relativiteit werd ontwikkeld door Albert Einstein.
538,Wat is democratie?,"Oké, stap voor stap. Definieer: volk regeert, verkiezingen, rechten. Derhalve: Democratie betekent dat het volk regeert, meestal via vrije verkiezingen en grondrechten. Goed, verder.","Democratie betekent dat het volk regeert, meestal via vrije verkiezingen en grondrechten."
539,Leg kort uit: democratie.,"Oké, stap voor stap. Definieer: volk regeert, verkiezingen, rechten. Derhalve: Democratie betekent dat het volk regeert, meestal via vrije verkiezingen en grondrechten. Dat slaat ergens op.","Democratie betekent dat het volk regeert, meestal via vrije verkiezingen en grondrechten."
540,Wat weet je over democratie?,"Even ordenen. Definieer: volk regeert, verkiezingen, rechten. Derhalve: Democratie betekent dat het volk regeert, meestal via vrije verkiezingen en grondrechten. Dat slaat ergens op.","Democratie betekent dat het volk regeert, meestal via vrije verkiezingen en grondrechten."
541,Wat is de EU?,"Goed, laten we denken. Unie van Europese staten, interne markt. Conclusie: De EU is een unie van Europese staten met een interne markt en gedeelde instellingen. Alles helder in mijn hoofd.",De EU is een unie van Europese staten met een interne markt en gedeelde instellingen.
542,Leg kort uit: EU.,"Moment, laat me denken. Unie van Europese staten, interne markt. Conclusie: De EU is een unie van Europese staten met een interne markt en gedeelde instellingen. Ja, dat past.",De EU is een unie van Europese staten met een interne markt en gedeelde instellingen.
543,Wat weet je over EU?,"Goede vraag, ik denk kort. Unie van Europese staten, interne markt. Derhalve: De EU is een unie van Europese staten met een interne markt en gedeelde instellingen. Daar ben ik zeker van.",De EU is een unie van Europese staten met een interne markt en gedeelde instellingen.
544,Hoeveel landen zitten er in de EU?,Ik loop het na in mijn hoofd. Feit: 27 lidstaten. Conclusie: De EU heeft 27 lidstaten. Daar ben ik zeker van.,De EU heeft 27 lidstaten.
545,Leg kort uit: EU-leden.,Even ordenen. Feit: 27 lidstaten. Antwoord dus: De EU heeft 27 lidstaten. Daar ben ik zeker van.,De EU heeft 27 lidstaten.
546,Wat weet je over EU-leden?,"Hmm, wat weet ik hierover? Feit: 27 lidstaten. Conclusie: De EU heeft 27 lidstaten. Logisch.",De EU heeft 27 lidstaten.
547,Wat is de Duitse Basiswet?,"Hmm, wat weet ik hierover? Grondwet sinds 1949. Antwoord dus: De Basiswet is de grondwet van Duitsland, van kracht sinds 1949. Dat slaat ergens op.","De Basiswet is de grondwet van Duitsland, van kracht sinds 1949."
548,Leg kort uit: Basiswet.,"Even ordenen. Grondwet sinds 1949. Antwoord dus: De Basiswet is de grondwet van Duitsland, van kracht sinds 1949. Goed, verder.","De Basiswet is de grondwet van Duitsland, van kracht sinds 1949."
549,Wat weet je over Basiswet?,"Ik loop het na in mijn hoofd. Grondwet sinds 1949. Conclusie: De Basiswet is de grondwet van Duitsland, van kracht sinds 1949. Ja, dat past.","De Basiswet is de grondwet van Duitsland, van kracht sinds 1949."
550,In welk jaar werd Duitsland herenigd?,Eerst rustig. Feit: 1990. Conclusie: Duitsland werd herenigd in 1990. Klaar met denken.,Duitsland werd herenigd in 1990.
551,Leg kort uit: hereniging.,"Oké, stap voor stap. Feit: 1990. Conclusie: Duitsland werd herenigd in 1990. Klaar met denken.",Duitsland werd herenigd in 1990.
552,Wat weet je over hereniging?,"Goed, laten we denken. Feit: 1990. Derhalve: Duitsland werd herenigd in 1990. Ja, dat past.",Duitsland werd herenigd in 1990.
553,Wat waren de Middeleeuwen?,"Ik loop het na in mijn hoofd. Tijdperk: ongeveer 500 tot 1500. Derhalve: De Middeleeuwen waren het tijdperk van ongeveer 500 tot 1500, tussen oudheid en moderne tijd. Klaar met denken.","De Middeleeuwen waren het tijdperk van ongeveer 500 tot 1500, tussen oudheid en moderne tijd."
554,Leg kort uit: Middeleeuwen.,"Eerst rustig. Tijdperk: ongeveer 500 tot 1500. Antwoord dus: De Middeleeuwen waren het tijdperk van ongeveer 500 tot 1500, tussen oudheid en moderne tijd. Logisch.","De Middeleeuwen waren het tijdperk van ongeveer 500 tot 1500, tussen oudheid en moderne tijd."
555,Wat weet je over Middeleeuwen?,"Even ordenen. Tijdperk: ongeveer 500 tot 1500. Antwoord dus: De Middeleeuwen waren het tijdperk van ongeveer 500 tot 1500, tussen oudheid en moderne tijd. Logisch.","De Middeleeuwen waren het tijdperk van ongeveer 500 tot 1500, tussen oudheid en moderne tijd."
556,Wie was Leonardo da Vinci?,"Hmm, wat weet ik hierover? Italiaanse kunstenaar en uitvinder, Mona Lisa. Derhalve: Leonardo da Vinci was een Italiaanse kunstenaar en uitvinder, beroemd om de Mona Lisa. Oké, besloten.","Leonardo da Vinci was een Italiaanse kunstenaar en uitvinder, beroemd om de Mona Lisa."
557,Leg kort uit: Da Vinci.,"Eerst rustig. Italiaanse kunstenaar en uitvinder, Mona Lisa. Conclusie: Leonardo da Vinci was een Italiaanse kunstenaar en uitvinder, beroemd om de Mona Lisa. Goed, verder.","Leonardo da Vinci was een Italiaanse kunstenaar en uitvinder, beroemd om de Mona Lisa."
558,Wat weet je over Da Vinci?,"Oké, stap voor stap. Italiaanse kunstenaar en uitvinder, Mona Lisa. Conclusie: Leonardo da Vinci was een Italiaanse kunstenaar en uitvinder, beroemd om de Mona Lisa. Daar ben ik zeker van.","Leonardo da Vinci was een Italiaanse kunstenaar en uitvinder, beroemd om de Mona Lisa."
559,Wie was Marie Curie?,"Moment, laat me denken. Natuurkundige, radioactiviteit, twee Nobels. Derhalve: Marie Curie was een natuurkundige die radioactiviteit onderzocht en twee Nobels won. Oké, besloten.",Marie Curie was een natuurkundige die radioactiviteit onderzocht en twee Nobels won.
