id,user,monologue,ai
472,Πρωτεύουσα Βραζιλία?,"Το περνάω από το μυαλό. Γρήγορο στοιχείο: Μπραζίλια. Άρα απάντηση: Μπραζίλια. Οκ, αποφασίστηκε.",Μπραζίλια.
473,Ποια είναι η πρωτεύουσα Αργεντινή?,"Μισό λεπτό, σκέφτομαι. Στοιχείο: Μπουένος Άιρες είναι η πρωτεύουσα Αργεντινή. Άρα απάντηση: Η πρωτεύουσα Αργεντινή είναι Μπουένος Άιρες. Τέλος σκέψης.",Η πρωτεύουσα Αργεντινή είναι Μπουένος Άιρες.
474,Πες την πρωτεύουσα Αργεντινή.,Το βάζω σε τάξη. Ψάξε: Αργεντινή -> Μπουένος Άιρες. Συμπέρασμα: Η πρωτεύουσα Αργεντινή λέγεται Μπουένος Άιρες. Είμαι σίγουρος.,Η πρωτεύουσα Αργεντινή λέγεται Μπουένος Άιρες.
475,Πρωτεύουσα Αργεντινή?,"Μισό λεπτό, σκέφτομαι. Γρήγορο στοιχείο: Μπουένος Άιρες. Συμπέρασμα: Μπουένος Άιρες. Ναι, βγαίνει.",Μπουένος Άιρες.
476,Ποια είναι η πρωτεύουσα Ιαπωνία?,"Οκ, βήμα-βήμα. Στοιχείο: Τόκιο είναι η πρωτεύουσα Ιαπωνία. Συμπέρασμα: Η πρωτεύουσα Ιαπωνία είναι Τόκιο. Ναι, βγαίνει.",Η πρωτεύουσα Ιαπωνία είναι Τόκιο.
477,Πες την πρωτεύουσα Ιαπωνία.,Το περνάω από το μυαλό. Ψάξε: Ιαπωνία -> Τόκιο. Συμπέρασμα: Η πρωτεύουσα Ιαπωνία λέγεται Τόκιο. Είμαι σίγουρος.,Η πρωτεύουσα Ιαπωνία λέγεται Τόκιο.
478,Πρωτεύουσα Ιαπωνία?,Πρώτα ήρεμα. Γρήγορο στοιχείο: Τόκιο. Επομένως: Τόκιο. Είμαι σίγουρος.,Τόκιο.
479,Ποια είναι η πρωτεύουσα Κίνα?,"Οκ, βήμα-βήμα. Στοιχείο: Πεκίνο είναι η πρωτεύουσα Κίνα. Συμπέρασμα: Η πρωτεύουσα Κίνα είναι Πεκίνο. Τέλος σκέψης.",Η πρωτεύουσα Κίνα είναι Πεκίνο.
480,Πες την πρωτεύουσα Κίνα.,"Καλά, ας σκεφτούμε. Ψάξε: Κίνα -> Πεκίνο. Άρα απάντηση: Η πρωτεύουσα Κίνα λέγεται Πεκίνο. Είμαι σίγουρος.",Η πρωτεύουσα Κίνα λέγεται Πεκίνο.
481,Πρωτεύουσα Κίνα?,"Καλή ερώτηση, σκέφτομαι γρήγορα. Γρήγορο στοιχείο: Πεκίνο. Άρα απάντηση: Πεκίνο. Λογικό.",Πεκίνο.
482,Ποια είναι η πρωτεύουσα Ινδία?,"Καλή ερώτηση, σκέφτομαι γρήγορα. Στοιχείο: Νέο Δελχί είναι η πρωτεύουσα Ινδία. Επομένως: Η πρωτεύουσα Ινδία είναι Νέο Δελχί. Λογικό.",Η πρωτεύουσα Ινδία είναι Νέο Δελχί.
483,Πες την πρωτεύουσα Ινδία.,"Το βάζω σε τάξη. Ψάξε: Ινδία -> Νέο Δελχί. Επομένως: Η πρωτεύουσα Ινδία λέγεται Νέο Δελχί. Καλά, προχωράω.",Η πρωτεύουσα Ινδία λέγεται Νέο Δελχί.
484,Πρωτεύουσα Ινδία?,"Οκ, βήμα-βήμα. Γρήγορο στοιχείο: Νέο Δελχί. Συμπέρασμα: Νέο Δελχί. Καλά, προχωράω.",Νέο Δελχί.
485,Ποια είναι η πρωτεύουσα Αυστραλία?,"Οκ, βήμα-βήμα. Στοιχείο: Καμπέρα είναι η πρωτεύουσα Αυστραλία. Συμπέρασμα: Η πρωτεύουσα Αυστραλία είναι Καμπέρα. Τέλος σκέψης.",Η πρωτεύουσα Αυστραλία είναι Καμπέρα.
486,Πες την πρωτεύουσα Αυστραλία.,"Οκ, βήμα-βήμα. Ψάξε: Αυστραλία -> Καμπέρα. Συμπέρασμα: Η πρωτεύουσα Αυστραλία λέγεται Καμπέρα. Καλά, προχωράω.",Η πρωτεύουσα Αυστραλία λέγεται Καμπέρα.
487,Πρωτεύουσα Αυστραλία?,"Μισό λεπτό, σκέφτομαι. Γρήγορο στοιχείο: Καμπέρα. Συμπέρασμα: Καμπέρα. Όλα καθαρά στο μυαλό.",Καμπέρα.
488,Ποια είναι η πρωτεύουσα Αίγυπτος?,"Το περνάω από το μυαλό. Στοιχείο: Κάιρο είναι η πρωτεύουσα Αίγυπτος. Επομένως: Η πρωτεύουσα Αίγυπτος είναι Κάιρο. Οκ, αποφασίστηκε.",Η πρωτεύουσα Αίγυπτος είναι Κάιρο.
489,Πες την πρωτεύουσα Αίγυπτος.,"Χμμ, τι ξέρω γι' αυτό? Ψάξε: Αίγυπτος -> Κάιρο. Επομένως: Η πρωτεύουσα Αίγυπτος λέγεται Κάιρο. Καλά, προχωράω.",Η πρωτεύουσα Αίγυπτος λέγεται Κάιρο.
490,Πρωτεύουσα Αίγυπτος?,"Οκ, βήμα-βήμα. Γρήγορο στοιχείο: Κάιρο. Επομένως: Κάιρο. Οκ, αποφασίστηκε.",Κάιρο.
491,Πόσα κρατίδια έχει η Γερμανία?,"Μισό λεπτό, σκέφτομαι. Μέτρα: 16 κρατίδια. Άρα απάντηση: Η Γερμανία έχει 16 κρατίδια. Ναι, βγαίνει.",Η Γερμανία έχει 16 κρατίδια.
492,Πες μου σύντομα για γερμανικά κρατίδια.,Το περνάω από το μυαλό. Μέτρα: 16 κρατίδια. Άρα απάντηση: Η Γερμανία έχει 16 κρατίδια. Τέλος σκέψης.,Η Γερμανία έχει 16 κρατίδια.
493,Πόσοι ζουν στη Γερμανία περίπου?,"Μισό λεπτό, σκέφτομαι. Εκτίμηση: 83-84 εκατομμύρια. Συμπέρασμα: Στη Γερμανία ζουν περίπου 83-84 εκατομμύρια άνθρωποι. Ναι, βγαίνει.",Στη Γερμανία ζουν περίπου 83-84 εκατομμύρια άνθρωποι.
494,Πες μου σύντομα για γερμανικός πληθυσμός.,"Καλή ερώτηση, σκέφτομαι γρήγορα. Εκτίμηση: 83-84 εκατομμύρια. Επομένως: Στη Γερμανία ζουν περίπου 83-84 εκατομμύρια άνθρωποι. Τέλος σκέψης.",Στη Γερμανία ζουν περίπου 83-84 εκατομμύρια άνθρωποι.
495,Τι γλώσσα μιλούν στη Βραζιλία?,"Το βάζω σε τάξη. Στοιχείο: πορτογαλικά, όχι ισπανικά. Επομένως: Στη Βραζιλία μιλούν πορτογαλικά. Βγάζει νόημα.",Στη Βραζιλία μιλούν πορτογαλικά.
496,Πες μου σύντομα για γλώσσα Βραζιλίας.,"Το βάζω σε τάξη. Στοιχείο: πορτογαλικά, όχι ισπανικά. Επομένως: Στη Βραζιλία μιλούν πορτογαλικά. Τέλος σκέψης.",Στη Βραζιλία μιλούν πορτογαλικά.
497,Ποιο είναι το νόμισμα της Ιαπωνίας?,Πρώτα ήρεμα. Στοιχείο: γεν. Επομένως: Το νόμισμα της Ιαπωνίας είναι το γεν. Βγάζει νόημα.,Το νόμισμα της Ιαπωνίας είναι το γεν.
498,Πες μου σύντομα για νόμισμα Ιαπωνίας.,"Οκ, βήμα-βήμα. Στοιχείο: γεν. Επομένως: Το νόμισμα της Ιαπωνίας είναι το γεν. Τέλος σκέψης.",Το νόμισμα της Ιαπωνίας είναι το γεν.
499,Ποιο είναι το νόμισμα των ΗΠΑ?,Το περνάω από το μυαλό. Στοιχείο: αμερικανικό δολάριο. Άρα απάντηση: Το νόμισμα των ΗΠΑ είναι το αμερικανικό δολάριο. Βγάζει νόημα.,Το νόμισμα των ΗΠΑ είναι το αμερικανικό δολάριο.
500,Πες μου σύντομα για νόμισμα ΗΠΑ.,"Καλή ερώτηση, σκέφτομαι γρήγορα. Στοιχείο: αμερικανικό δολάριο. Άρα απάντηση: Το νόμισμα των ΗΠΑ είναι το αμερικανικό δολάριο. Οκ, αποφασίστηκε.",Το νόμισμα των ΗΠΑ είναι το αμερικανικό δολάριο.
501,Πόσες ήπειροι υπάρχουν;,"Καλά, ας σκεφτούμε. Συνήθως: 7 ήπειροι. Άρα απάντηση: Συνήθως μετράμε 7 ηπείρους: Αφρική, Ανταρκτική, Ασία, Αυστραλία, Ευρώπη, Βόρεια Αμερική, Νότια Αμερική. Καλά, προχωράω.","Συνήθως μετράμε 7 ηπείρους: Αφρική, Ανταρκτική, Ασία, Αυστραλία, Ευρώπη, Βόρεια Αμερική, Νότια Αμερική."
502,Πες μου σύντομα για ήπειροι.,"Το βάζω σε τάξη. Συνήθως: 7 ήπειροι. Συμπέρασμα: Συνήθως μετράμε 7 ηπείρους: Αφρική, Ανταρκτική, Ασία, Αυστραλία, Ευρώπη, Βόρεια Αμερική, Νότια Αμερική. Είμαι σίγουρος.","Συνήθως μετράμε 7 ηπείρους: Αφρική, Ανταρκτική, Ασία, Αυστραλία, Ευρώπη, Βόρεια Αμερική, Νότια Αμερική."
503,Ποιο είναι το μεγαλύτερο ποτάμι του κόσμου?,"Οκ, βήμα-βήμα. Νείλος ή Αμαζόνιος, αμφισβητείται. Επομένως: Αμφισβητείται: αναφέρονται Νείλος και Αμαζόνιος, και τα δύο πάνω από 6500 χλμ. Καλά, προχωράω.","Αμφισβητείται: αναφέρονται Νείλος και Αμαζόνιος, και τα δύο πάνω από 6500 χλμ."
504,Πες μου σύντομα για μεγαλύτερο ποτάμι.,"Το περνάω από το μυαλό. Νείλος ή Αμαζόνιος, αμφισβητείται. Άρα απάντηση: Αμφισβητείται: αναφέρονται Νείλος και Αμαζόνιος, και τα δύο πάνω από 6500 χλμ. Καλά, προχωράω.","Αμφισβητείται: αναφέρονται Νείλος και Αμαζόνιος, και τα δύο πάνω από 6500 χλμ."
505,Ποια είναι η μεγαλύτερη χώρα του κόσμου?,"Οκ, βήμα-βήμα. Στοιχείο: Ρωσία σε έκταση. Επομένως: Η μεγαλύτερη χώρα σε έκταση είναι η Ρωσία. Ναι, βγαίνει.",Η μεγαλύτερη χώρα σε έκταση είναι η Ρωσία.
506,Πες μου σύντομα για μεγαλύτερη χώρα.,"Καλά, ας σκεφτούμε. Στοιχείο: Ρωσία σε έκταση. Συμπέρασμα: Η μεγαλύτερη χώρα σε έκταση είναι η Ρωσία. Ναι, βγαίνει.",Η μεγαλύτερη χώρα σε έκταση είναι η Ρωσία.
507,Ποιο είναι το μεγαλύτερο ζώο του κόσμου?,"Καλά, ας σκεφτούμε. Στοιχείο: γαλάζια φάλαινα. Άρα απάντηση: Το μεγαλύτερο ζώο του κόσμου είναι η γαλάζια φάλαινα. Όλα καθαρά στο μυαλό.",Το μεγαλύτερο ζώο του κόσμου είναι η γαλάζια φάλαινα.
508,Πες μου σύντομα για μεγαλύτερο ζώο.,Πρώτα ήρεμα. Στοιχείο: γαλάζια φάλαινα. Επομένως: Το μεγαλύτερο ζώο του κόσμου είναι η γαλάζια φάλαινα. Τέλος σκέψης.,Το μεγαλύτερο ζώο του κόσμου είναι η γαλάζια φάλαινα.
509,Πόσοι ωκεανοί υπάρχουν;,"Το περνάω από το μυαλό. Πρότυπο: 5 ωκεανοί. Επομένως: Υπάρχουν 5 ωκεανοί: Ατλαντικός, Ειρηνικός, Ινδικός, Νότιος και Αρκτικός. Είμαι σίγουρος.","Υπάρχουν 5 ωκεανοί: Ατλαντικός, Ειρηνικός, Ινδικός, Νότιος και Αρκτικός."
510,Πες μου σύντομα για ωκεανοί.,"Πρώτα ήρεμα. Πρότυπο: 5 ωκεανοί. Άρα απάντηση: Υπάρχουν 5 ωκεανοί: Ατλαντικός, Ειρηνικός, Ινδικός, Νότιος και Αρκτικός. Οκ, αποφασίστηκε.","Υπάρχουν 5 ωκεανοί: Ατλαντικός, Ειρηνικός, Ινδικός, Νότιος και Αρκτικός."
511,Ποιο είναι το ψηλότερο βουνό του κόσμου?,"Καλά, ας σκεφτούμε. Στοιχείο: Έβερεστ, 8848 μ. Συμπέρασμα: Το ψηλότερο βουνό είναι το Έβερεστ, περίπου 8848 μέτρα. Βγάζει νόημα.","Το ψηλότερο βουνό είναι το Έβερεστ, περίπου 8848 μέτρα."
512,Πες μου σύντομα για ψηλότερο βουνό.,"Το περνάω από το μυαλό. Στοιχείο: Έβερεστ, 8848 μ. Συμπέρασμα: Το ψηλότερο βουνό είναι το Έβερεστ, περίπου 8848 μέτρα. Όλα καθαρά στο μυαλό.","Το ψηλότερο βουνό είναι το Έβερεστ, περίπου 8848 μέτρα."
513,Ποια είναι η πρωτεύουσα του Καναδά?,"Μισό λεπτό, σκέφτομαι. Στοιχείο: Οτάβα, όχι Τορόντο. Συμπέρασμα: Η πρωτεύουσα του Καναδά είναι η Οτάβα. Είμαι σίγουρος.",Η πρωτεύουσα του Καναδά είναι η Οτάβα.
514,Πες μου σύντομα για πρωτεύουσα Καναδά.,"Καλή ερώτηση, σκέφτομαι γρήγορα. Στοιχείο: Οτάβα, όχι Τορόντο. Επομένως: Η πρωτεύουσα του Καναδά είναι η Οτάβα. Ναι, βγαίνει.",Η πρωτεύουσα του Καναδά είναι η Οτάβα.
515,Ποια είναι η πρωτεύουσα της Αυστραλίας?,"Μισό λεπτό, σκέφτομαι. Στοιχείο: Καμπέρα, όχι Σίδνεϊ. Επομένως: Η πρωτεύουσα της Αυστραλίας είναι η Καμπέρα. Βγάζει νόημα.",Η πρωτεύουσα της Αυστραλίας είναι η Καμπέρα.
516,Πες μου σύντομα για πρωτεύουσα Αυστραλίας.,"Πρώτα ήρεμα. Στοιχείο: Καμπέρα, όχι Σίδνεϊ. Επομένως: Η πρωτεύουσα της Αυστραλίας είναι η Καμπέρα. Είμαι σίγουρος.",Η πρωτεύουσα της Αυστραλίας είναι η Καμπέρα.
517,Ποια είναι η πρωτεύουσα της Τουρκίας?,"Χμμ, τι ξέρω γι' αυτό? Στοιχείο: Άγκυρα, όχι Κωνσταντινούπολη. Συμπέρασμα: Η πρωτεύουσα της Τουρκίας είναι η Άγκυρα. Καλά, προχωράω.",Η πρωτεύουσα της Τουρκίας είναι η Άγκυρα.
518,Πες μου σύντομα για πρωτεύουσα Τουρκίας.,"Καλά, ας σκεφτούμε. Στοιχείο: Άγκυρα, όχι Κωνσταντινούπολη. Επομένως: Η πρωτεύουσα της Τουρκίας είναι η Άγκυρα. Ναι, βγαίνει.",Η πρωτεύουσα της Τουρκίας είναι η Άγκυρα.
519,Ποια είναι η πρωτεύουσα της Βραζιλίας?,"Χμμ, τι ξέρω γι' αυτό? Στοιχείο: Μπραζίλια, όχι Ρίο. Επομένως: Η πρωτεύουσα της Βραζιλίας είναι η Μπραζίλια. Βγάζει νόημα.",Η πρωτεύουσα της Βραζιλίας είναι η Μπραζίλια.
520,Πες μου σύντομα για πρωτεύουσα Βραζιλίας.,"Το βάζω σε τάξη. Στοιχείο: Μπραζίλια, όχι Ρίο. Άρα απάντηση: Η πρωτεύουσα της Βραζιλίας είναι η Μπραζίλια. Λογικό.",Η πρωτεύουσα της Βραζιλίας είναι η Μπραζίλια.
521,Ποια χρονιά ήταν η προσελήνωση?,"Οκ, βήμα-βήμα. Ιστορία: Απόλλων 11 το 1969. Άρα απάντηση: Η πρώτη προσελήνωση ήταν το 1969 με το Απόλλων 11. Τέλος σκέψης.",Η πρώτη προσελήνωση ήταν το 1969 με το Απόλλων 11.
522,Εξήγησε σύντομα: προσελήνωση.,"Καλή ερώτηση, σκέφτομαι γρήγορα. Ιστορία: Απόλλων 11 το 1969. Άρα απάντηση: Η πρώτη προσελήνωση ήταν το 1969 με το Απόλλων 11. Λογικό.",Η πρώτη προσελήνωση ήταν το 1969 με το Απόλλων 11.
523,Τι ξέρεις για προσελήνωση?,"Καλά, ας σκεφτούμε. Ιστορία: Απόλλων 11 το 1969. Άρα απάντηση: Η πρώτη προσελήνωση ήταν το 1969 με το Απόλλων 11. Βγάζει νόημα.",Η πρώτη προσελήνωση ήταν το 1969 με το Απόλλων 11.
524,Πότε ήταν ο Β' Παγκόσμιος Πόλεμος?,"Χμμ, τι ξέρω γι' αυτό? Περίοδος: 1939-1945. Άρα απάντηση: Ο Β' Παγκόσμιος Πόλεμος κράτησε από το 1939 ως το 1945. Είμαι σίγουρος.",Ο Β' Παγκόσμιος Πόλεμος κράτησε από το 1939 ως το 1945.
525,Εξήγησε σύντομα: Β' Παγκόσμιος Πόλεμος.,Το περνάω από το μυαλό. Περίοδος: 1939-1945. Επομένως: Ο Β' Παγκόσμιος Πόλεμος κράτησε από το 1939 ως το 1945. Βγάζει νόημα.,Ο Β' Παγκόσμιος Πόλεμος κράτησε από το 1939 ως το 1945.
526,Τι ξέρεις για Β' Παγκόσμιος Πόλεμος?,Το περνάω από το μυαλό. Περίοδος: 1939-1945. Επομένως: Ο Β' Παγκόσμιος Πόλεμος κράτησε από το 1939 ως το 1945. Τέλος σκέψης.,Ο Β' Παγκόσμιος Πόλεμος κράτησε από το 1939 ως το 1945.
527,Πότε ήταν ο Α' Παγκόσμιος Πόλεμος?,"Μισό λεπτό, σκέφτομαι. Περίοδος: 1914-1918. Επομένως: Ο Α' Παγκόσμιος Πόλεμος κράτησε από το 1914 ως το 1918. Λογικό.",Ο Α' Παγκόσμιος Πόλεμος κράτησε από το 1914 ως το 1918.
528,Εξήγησε σύντομα: Α' Παγκόσμιος Πόλεμος.,"Καλή ερώτηση, σκέφτομαι γρήγορα. Περίοδος: 1914-1918. Συμπέρασμα: Ο Α' Παγκόσμιος Πόλεμος κράτησε από το 1914 ως το 1918. Καλά, προχωράω.",Ο Α' Παγκόσμιος Πόλεμος κράτησε από το 1914 ως το 1918.
529,Τι ξέρεις για Α' Παγκόσμιος Πόλεμος?,"Χμμ, τι ξέρω γι' αυτό? Περίοδος: 1914-1918. Συμπέρασμα: Ο Α' Παγκόσμιος Πόλεμος κράτησε από το 1914 ως το 1918. Οκ, αποφασίστηκε.",Ο Α' Παγκόσμιος Πόλεμος κράτησε από το 1914 ως το 1918.
530,Τι ήταν το τείχος του Βερολίνου?,Πρώτα ήρεμα. Ιστορία: διαίρεση 1961-1989. Άρα απάντηση: Το τείχος του Βερολίνου ήταν το οχυρωμένο σύνορο μεταξύ Ανατολικού και Δυτικού Βερολίνου το 1961-1989. Όλα καθαρά στο μυαλό.,Το τείχος του Βερολίνου ήταν το οχυρωμένο σύνορο μεταξύ Ανατολικού και Δυτικού Βερολίνου το 1961-1989.
531,Εξήγησε σύντομα: τείχος Βερολίνου.,"Χμμ, τι ξέρω γι' αυτό? Ιστορία: διαίρεση 1961-1989. Συμπέρασμα: Το τείχος του Βερολίνου ήταν το οχυρωμένο σύνορο μεταξύ Ανατολικού και Δυτικού Βερολίνου το 1961-1989. Βγάζει νόημα.",Το τείχος του Βερολίνου ήταν το οχυρωμένο σύνορο μεταξύ Ανατολικού και Δυτικού Βερολίνου το 1961-1989.
532,Τι ξέρεις για τείχος Βερολίνου?,Πρώτα ήρεμα. Ιστορία: διαίρεση 1961-1989. Επομένως: Το τείχος του Βερολίνου ήταν το οχυρωμένο σύνορο μεταξύ Ανατολικού και Δυτικού Βερολίνου το 1961-1989. Είμαι σίγουρος.,Το τείχος του Βερολίνου ήταν το οχυρωμένο σύνορο μεταξύ Ανατολικού και Δυτικού Βερολίνου το 1961-1989.
533,Πότε έπεσε το τείχος του Βερολίνου?,"Καλά, ας σκεφτούμε. Στοιχείο: 9 Νοεμβρίου 1989. Επομένως: Το τείχος του Βερολίνου έπεσε στις 9 Νοεμβρίου 1989. Οκ, αποφασίστηκε.",Το τείχος του Βερολίνου έπεσε στις 9 Νοεμβρίου 1989.
534,Εξήγησε σύντομα: πτώση τείχους.,Το περνάω από το μυαλό. Στοιχείο: 9 Νοεμβρίου 1989. Άρα απάντηση: Το τείχος του Βερολίνου έπεσε στις 9 Νοεμβρίου 1989. Είμαι σίγουρος.,Το τείχος του Βερολίνου έπεσε στις 9 Νοεμβρίου 1989.
535,Τι ξέρεις για πτώση τείχους?,Το βάζω σε τάξη. Στοιχείο: 9 Νοεμβρίου 1989. Επομένως: Το τείχος του Βερολίνου έπεσε στις 9 Νοεμβρίου 1989. Βγάζει νόημα.,Το τείχος του Βερολίνου έπεσε στις 9 Νοεμβρίου 1989.
536,Ποιος εφηύρε το τηλέφωνο?,"Πρώτα ήρεμα. Ιστορία: Μπελ 1876, έργα Μεούτσι. Άρα απάντηση: Το τηλέφωνο κατοχυρώθηκε από τον Αλεξάντερ Γκράχαμ Μπελ το 1876, με τα έργα του Αντόνιο Μεούτσι. Οκ, αποφασίστηκε.","Το τηλέφωνο κατοχυρώθηκε από τον Αλεξάντερ Γκράχαμ Μπελ το 1876, με τα έργα του Αντόνιο Μεούτσι."
537,Εξήγησε σύντομα: τηλέφωνο.,"Χμμ, τι ξέρω γι' αυτό? Ιστορία: Μπελ 1876, έργα Μεούτσι. Άρα απάντηση: Το τηλέφωνο κατοχυρώθηκε από τον Αλεξάντερ Γκράχαμ Μπελ το 1876, με τα έργα του Αντόνιο Μεούτσι. Βγάζει νόημα.","Το τηλέφωνο κατοχυρώθηκε από τον Αλεξάντερ Γκράχαμ Μπελ το 1876, με τα έργα του Αντόνιο Μεούτσι."
538,Τι ξέρεις για τηλέφωνο?,"Καλά, ας σκεφτούμε. Ιστορία: Μπελ 1876, έργα Μεούτσι. Συμπέρασμα: Το τηλέφωνο κατοχυρώθηκε από τον Αλεξάντερ Γκράχαμ Μπελ το 1876, με τα έργα του Αντόνιο Μεούτσι. Τέλος σκέψης.","Το τηλέφωνο κατοχυρώθηκε από τον Αλεξάντερ Γκράχαμ Μπελ το 1876, με τα έργα του Αντόνιο Μεούτσι."
539,Ποιος ανέπτυξε τη σχετικότητα?,"Καλή ερώτηση, σκέφτομαι γρήγορα. Φυσική: Άλμπερτ Αϊνστάιν, 1905 και 1915. Άρα απάντηση: Τη σχετικότητα ανέπτυξε ο Άλμπερτ Αϊνστάιν. Όλα καθαρά στο μυαλό.",Τη σχετικότητα ανέπτυξε ο Άλμπερτ Αϊνστάιν.
540,Εξήγησε σύντομα: σχετικότητα.,"Μισό λεπτό, σκέφτομαι. Φυσική: Άλμπερτ Αϊνστάιν, 1905 και 1915. Επομένως: Τη σχετικότητα ανέπτυξε ο Άλμπερτ Αϊνστάιν. Καλά, προχωράω.",Τη σχετικότητα ανέπτυξε ο Άλμπερτ Αϊνστάιν.
541,Τι ξέρεις για σχετικότητα?,"Χμμ, τι ξέρω γι' αυτό? Φυσική: Άλμπερτ Αϊνστάιν, 1905 και 1915. Συμπέρασμα: Τη σχετικότητα ανέπτυξε ο Άλμπερτ Αϊνστάιν. Οκ, αποφασίστηκε.",Τη σχετικότητα ανέπτυξε ο Άλμπερτ Αϊνστάιν.
542,Τι είναι η δημοκρατία?,"Μισό λεπτό, σκέφτομαι. Ορισμός: εξουσία λαού, εκλογές, δικαιώματα. Άρα απάντηση: Δημοκρατία σημαίνει εξουσία του λαού, συνήθως με ελεύθερες εκλογές και βασικά δικαιώματα. Λογικό.","Δημοκρατία σημαίνει εξουσία του λαού, συνήθως με ελεύθερες εκλογές και βασικά δικαιώματα."
543,Εξήγησε σύντομα: δημοκρατία.,"Οκ, βήμα-βήμα. Ορισμός: εξουσία λαού, εκλογές, δικαιώματα. Συμπέρασμα: Δημοκρατία σημαίνει εξουσία του λαού, συνήθως με ελεύθερες εκλογές και βασικά δικαιώματα. Όλα καθαρά στο μυαλό.","Δημοκρατία σημαίνει εξουσία του λαού, συνήθως με ελεύθερες εκλογές και βασικά δικαιώματα."
544,Τι ξέρεις για δημοκρατία?,"Καλά, ας σκεφτούμε. Ορισμός: εξουσία λαού, εκλογές, δικαιώματα. Άρα απάντηση: Δημοκρατία σημαίνει εξουσία του λαού, συνήθως με ελεύθερες εκλογές και βασικά δικαιώματα. Βγάζει νόημα.","Δημοκρατία σημαίνει εξουσία του λαού, συνήθως με ελεύθερες εκλογές και βασικά δικαιώματα."
545,Τι είναι η ΕΕ?,"Το περνάω από το μυαλό. Ένωση ευρωπαϊκών κρατών, ενιαία αγορά. Συμπέρασμα: Η ΕΕ είναι ένωση ευρωπαϊκών κρατών με ενιαία αγορά και κοινούς θεσμούς. Βγάζει νόημα.",Η ΕΕ είναι ένωση ευρωπαϊκών κρατών με ενιαία αγορά και κοινούς θεσμούς.
546,Εξήγησε σύντομα: ΕΕ.,"Το περνάω από το μυαλό. Ένωση ευρωπαϊκών κρατών, ενιαία αγορά. Επομένως: Η ΕΕ είναι ένωση ευρωπαϊκών κρατών με ενιαία αγορά και κοινούς θεσμούς. Τέλος σκέψης.",Η ΕΕ είναι ένωση ευρωπαϊκών κρατών με ενιαία αγορά και κοινούς θεσμούς.
547,Τι ξέρεις για ΕΕ?,"Πρώτα ήρεμα. Ένωση ευρωπαϊκών κρατών, ενιαία αγορά. Άρα απάντηση: Η ΕΕ είναι ένωση ευρωπαϊκών κρατών με ενιαία αγορά και κοινούς θεσμούς. Βγάζει νόημα.",Η ΕΕ είναι ένωση ευρωπαϊκών κρατών με ενιαία αγορά και κοινούς θεσμούς.
548,Πόσες χώρες είναι στην ΕΕ?,"Μισό λεπτό, σκέφτομαι. Στοιχείο: 27 κράτη-μέλη. Συμπέρασμα: Η ΕΕ έχει 27 κράτη-μέλη. Τέλος σκέψης.",Η ΕΕ έχει 27 κράτη-μέλη.
549,Εξήγησε σύντομα: μέλη ΕΕ.,"Οκ, βήμα-βήμα. Στοιχείο: 27 κράτη-μέλη. Επομένως: Η ΕΕ έχει 27 κράτη-μέλη. Τέλος σκέψης.",Η ΕΕ έχει 27 κράτη-μέλη.
550,Τι ξέρεις για μέλη ΕΕ?,"Οκ, βήμα-βήμα. Στοιχείο: 27 κράτη-μέλη. Άρα απάντηση: Η ΕΕ έχει 27 κράτη-μέλη. Βγάζει νόημα.",Η ΕΕ έχει 27 κράτη-μέλη.
551,Τι είναι ο γερμανικός Θεμελιώδης Νόμος?,"Καλά, ας σκεφτούμε. Σύνταγμα από το 1949. Επομένως: Ο Θεμελιώδης Νόμος είναι το σύνταγμα της Γερμανίας, σε ισχύ από το 1949. Είμαι σίγουρος.","Ο Θεμελιώδης Νόμος είναι το σύνταγμα της Γερμανίας, σε ισχύ από το 1949."
552,Εξήγησε σύντομα: Θεμελιώδης Νόμος.,"Το περνάω από το μυαλό. Σύνταγμα από το 1949. Συμπέρασμα: Ο Θεμελιώδης Νόμος είναι το σύνταγμα της Γερμανίας, σε ισχύ από το 1949. Βγάζει νόημα.","Ο Θεμελιώδης Νόμος είναι το σύνταγμα της Γερμανίας, σε ισχύ από το 1949."
553,Τι ξέρεις για Θεμελιώδης Νόμος?,"Το βάζω σε τάξη. Σύνταγμα από το 1949. Άρα απάντηση: Ο Θεμελιώδης Νόμος είναι το σύνταγμα της Γερμανίας, σε ισχύ από το 1949. Τέλος σκέψης.","Ο Θεμελιώδης Νόμος είναι το σύνταγμα της Γερμανίας, σε ισχύ από το 1949."
554,Ποια χρονιά επανενώθηκε η Γερμανία?,"Καλά, ας σκεφτούμε. Στοιχείο: 1990. Συμπέρασμα: Η Γερμανία επανενώθηκε το 1990. Είμαι σίγουρος.",Η Γερμανία επανενώθηκε το 1990.
555,Εξήγησε σύντομα: επανένωση.,"Οκ, βήμα-βήμα. Στοιχείο: 1990. Συμπέρασμα: Η Γερμανία επανενώθηκε το 1990. Οκ, αποφασίστηκε.",Η Γερμανία επανενώθηκε το 1990.
556,Τι ξέρεις για επανένωση?,"Οκ, βήμα-βήμα. Στοιχείο: 1990. Συμπέρασμα: Η Γερμανία επανενώθηκε το 1990. Όλα καθαρά στο μυαλό.",Η Γερμανία επανενώθηκε το 1990.
