id,user,thinking,ai
479,Vad är huvudstaden i Kina?,Fakta: Peking är huvudstaden i Kina.,Huvudstaden i Kina är Peking.
480,Nämn huvudstaden i Kina.,Slå upp: Kina -> Peking.,Huvudstaden i Kina heter Peking.
481,Huvudstad i Kina?,Snabbkoll: Peking.,Peking.
482,Vad är huvudstaden i Indien?,Fakta: New Delhi är huvudstaden i Indien.,Huvudstaden i Indien är New Delhi.
483,Nämn huvudstaden i Indien.,Slå upp: Indien -> New Delhi.,Huvudstaden i Indien heter New Delhi.
484,Huvudstad i Indien?,Snabbkoll: New Delhi.,New Delhi.
485,Vad är huvudstaden i Australien?,Fakta: Canberra är huvudstaden i Australien.,Huvudstaden i Australien är Canberra.
486,Nämn huvudstaden i Australien.,Slå upp: Australien -> Canberra.,Huvudstaden i Australien heter Canberra.
487,Huvudstad i Australien?,Snabbkoll: Canberra.,Canberra.
488,Vad är huvudstaden i Egypten?,Fakta: Kairo är huvudstaden i Egypten.,Huvudstaden i Egypten är Kairo.
489,Nämn huvudstaden i Egypten.,Slå upp: Egypten -> Kairo.,Huvudstaden i Egypten heter Kairo.
490,Huvudstad i Egypten?,Snabbkoll: Kairo.,Kairo.
491,Hur många stater har Tyskland?,Räkna: 16 förbundsländer.,Tyskland har 16 förbundsländer.
492,Berätta kort om tyska stater.,Räkna: 16 förbundsländer.,Tyskland har 16 förbundsländer.
493,Hur många bor det ungefär i Tyskland?,Uppskattning: 83-84 miljoner.,Tyskland har ungefär 83 till 84 miljoner invånare.
494,Berätta kort om tysk befolkning.,Uppskattning: 83-84 miljoner.,Tyskland har ungefär 83 till 84 miljoner invånare.
495,Vilket språk talas i Brasilien?,"Fakta: portugisiska, inte spanska.",I Brasilien talas portugisiska.
496,Berätta kort om Brasiliens språk.,"Fakta: portugisiska, inte spanska.",I Brasilien talas portugisiska.
497,Vad är Japans valuta?,Fakta: yen.,Japans valuta är yen.
498,Berätta kort om Japans valuta.,Fakta: yen.,Japans valuta är yen.
499,Vad är USAs valuta?,Fakta: amerikansk dollar.,USAs valuta är amerikansk dollar.
500,Berätta kort om USAs valuta.,Fakta: amerikansk dollar.,USAs valuta är amerikansk dollar.
501,Hur många kontinenter finns det?,Vanlig modell: 7 kontinenter.,"Vanligtvis räknar vi 7 kontinenter: Afrika, Antarktis, Asien, Australien, Europa, Nordamerika, Sydamerika."
502,Berätta kort om kontinenter.,Vanlig modell: 7 kontinenter.,"Vanligtvis räknar vi 7 kontinenter: Afrika, Antarktis, Asien, Australien, Europa, Nordamerika, Sydamerika."
503,Vilken är världens längsta flod?,"Nilen eller Amazonas, omtvistat.","Det är omtvistat: oftast Nilen och Amazonas, båda över 6500 km."
504,Berätta kort om längsta floden.,"Nilen eller Amazonas, omtvistat.","Det är omtvistat: oftast Nilen och Amazonas, båda över 6500 km."
505,Vilket är världens största land?,Fakta: Ryssland till ytan.,Världens största land till ytan är Ryssland.
506,Berätta kort om största landet.,Fakta: Ryssland till ytan.,Världens största land till ytan är Ryssland.
507,Vilket är världens största djur?,Fakta: blåval.,Världens största djur är blåvalen.
508,Berätta kort om största djuret.,Fakta: blåval.,Världens största djur är blåvalen.
509,Hur många oceaner finns det?,Standard: 5 oceaner.,"Det finns 5 oceaner: Atlanten, Stilla havet, Indiska, Södra och Norra ishavet."
510,Berätta kort om oceaner.,Standard: 5 oceaner.,"Det finns 5 oceaner: Atlanten, Stilla havet, Indiska, Södra och Norra ishavet."
511,Vilket är världens högsta berg?,"Fakta: Everest, 8848 m.","Världens högsta berg är Everest, cirka 8848 meter."
512,Berätta kort om högsta berget.,"Fakta: Everest, 8848 m.","Världens högsta berg är Everest, cirka 8848 meter."
513,Vad är Kanadas huvudstad?,"Fakta: Ottawa, inte Toronto.",Kanadas huvudstad är Ottawa.
514,Berätta kort om Kanadas huvudstad.,"Fakta: Ottawa, inte Toronto.",Kanadas huvudstad är Ottawa.
515,Vad är Australiens huvudstad?,"Fakta: Canberra, inte Sydney.",Australiens huvudstad är Canberra.
516,Berätta kort om Australiens huvudstad.,"Fakta: Canberra, inte Sydney.",Australiens huvudstad är Canberra.
517,Vad är Turkiets huvudstad?,"Fakta: Ankara, inte Istanbul.",Turkiets huvudstad är Ankara.
518,Berätta kort om Turkiets huvudstad.,"Fakta: Ankara, inte Istanbul.",Turkiets huvudstad är Ankara.
519,Vad är Brasiliens huvudstad?,"Fakta: Brasília, inte Rio.",Brasiliens huvudstad är Brasília.
520,Berätta kort om Brasiliens huvudstad.,"Fakta: Brasília, inte Rio.",Brasiliens huvudstad är Brasília.
521,Vilket år var månlandningen?,Historia: Apollo 11 år 1969.,Den första månlandningen var 1969 med Apollo 11.
522,Förklara kort: månlandningen.,Historia: Apollo 11 år 1969.,Den första månlandningen var 1969 med Apollo 11.
523,Vad vet du om månlandningen?,Historia: Apollo 11 år 1969.,Den första månlandningen var 1969 med Apollo 11.
524,När var andra världskriget?,Period: 1939 till 1945.,Andra världskriget varade från 1939 till 1945.
525,Förklara kort: andra världskriget.,Period: 1939 till 1945.,Andra världskriget varade från 1939 till 1945.
526,Vad vet du om andra världskriget?,Period: 1939 till 1945.,Andra världskriget varade från 1939 till 1945.
527,När var första världskriget?,Period: 1914 till 1918.,Första världskriget varade från 1914 till 1918.
528,Förklara kort: första världskriget.,Period: 1914 till 1918.,Första världskriget varade från 1914 till 1918.
529,Vad vet du om första världskriget?,Period: 1914 till 1918.,Första världskriget varade från 1914 till 1918.
530,Vad var Berlinmuren?,Historia: delningen 1961-1989.,Berlinmuren var den befästa gränsen mellan Öst- och Västberlin 1961 till 1989.
531,Förklara kort: berlinmuren.,Historia: delningen 1961-1989.,Berlinmuren var den befästa gränsen mellan Öst- och Västberlin 1961 till 1989.
532,Vad vet du om berlinmuren?,Historia: delningen 1961-1989.,Berlinmuren var den befästa gränsen mellan Öst- och Västberlin 1961 till 1989.
533,När föll Berlinmuren?,Fakta: 9 november 1989.,Berlinmuren föll den 9 november 1989.
534,Förklara kort: murens fall.,Fakta: 9 november 1989.,Berlinmuren föll den 9 november 1989.
535,Vad vet du om murens fall?,Fakta: 9 november 1989.,Berlinmuren föll den 9 november 1989.
536,Vem uppfann telefonen?,"Historia: Bell 1876, Meuccis arbete.","Telefonen patenterades av Alexander Graham Bell 1876, med pionjärarbete av Antonio Meucci."
537,Förklara kort: telefonen.,"Historia: Bell 1876, Meuccis arbete.","Telefonen patenterades av Alexander Graham Bell 1876, med pionjärarbete av Antonio Meucci."
538,Vad vet du om telefonen?,"Historia: Bell 1876, Meuccis arbete.","Telefonen patenterades av Alexander Graham Bell 1876, med pionjärarbete av Antonio Meucci."
539,Vem utvecklade relativiteten?,"Fysik: Albert Einstein, 1905 och 1915.",Relativiteten utvecklades av Albert Einstein.
540,Förklara kort: relativiteten.,"Fysik: Albert Einstein, 1905 och 1915.",Relativiteten utvecklades av Albert Einstein.
541,Vad vet du om relativiteten?,"Fysik: Albert Einstein, 1905 och 1915.",Relativiteten utvecklades av Albert Einstein.
542,Vad är demokrati?,"Definiera: folkstyre, val, rättigheter.","Demokrati betyder folkstyre, oftast genom fria val och grundläggande rättigheter."
543,Förklara kort: demokrati.,"Definiera: folkstyre, val, rättigheter.","Demokrati betyder folkstyre, oftast genom fria val och grundläggande rättigheter."
544,Vad vet du om demokrati?,"Definiera: folkstyre, val, rättigheter.","Demokrati betyder folkstyre, oftast genom fria val och grundläggande rättigheter."
545,Vad är EU?,"Union av europeiska stater, inre marknad.",EU är en union av europeiska stater med en inre marknad och gemensamma institutioner.
546,Förklara kort: EU.,"Union av europeiska stater, inre marknad.",EU är en union av europeiska stater med en inre marknad och gemensamma institutioner.
547,Vad vet du om EU?,"Union av europeiska stater, inre marknad.",EU är en union av europeiska stater med en inre marknad och gemensamma institutioner.
548,Hur många länder är det i EU?,Fakta: 27 medlemsstater.,EU har 27 medlemsstater.
549,Förklara kort: EU-länder.,Fakta: 27 medlemsstater.,EU har 27 medlemsstater.
550,Vad vet du om EU-länder?,Fakta: 27 medlemsstater.,EU har 27 medlemsstater.
551,Vad är Tysklands grundlag?,Grundlag sedan 1949.,"Grundlagen är Tysklands grundlag, i kraft sedan 1949."
552,Förklara kort: grundlagen.,Grundlag sedan 1949.,"Grundlagen är Tysklands grundlag, i kraft sedan 1949."
553,Vad vet du om grundlagen?,Grundlag sedan 1949.,"Grundlagen är Tysklands grundlag, i kraft sedan 1949."
554,Vilket år återförenades Tyskland?,Fakta: 1990.,Tyskland återförenades 1990.
555,Förklara kort: återföreningen.,Fakta: 1990.,Tyskland återförenades 1990.
556,Vad vet du om återföreningen?,Fakta: 1990.,Tyskland återförenades 1990.
557,Vad var medeltiden?,Epok: cirka 500 till 1500.,"Medeltiden var epoken cirka 500 till 1500, mellan antiken och modern tid."
558,Förklara kort: medeltiden.,Epok: cirka 500 till 1500.,"Medeltiden var epoken cirka 500 till 1500, mellan antiken och modern tid."
559,Vad vet du om medeltiden?,Epok: cirka 500 till 1500.,"Medeltiden var epoken cirka 500 till 1500, mellan antiken och modern tid."
560,Vem var Leonardo da Vinci?,"Italiensk konstnär och uppfinnare, Mona Lisa.","Leonardo da Vinci var en italiensk konstnär och uppfinnare, känd för Mona Lisa."
561,Förklara kort: Da Vinci.,"Italiensk konstnär och uppfinnare, Mona Lisa.","Leonardo da Vinci var en italiensk konstnär och uppfinnare, känd för Mona Lisa."
562,Vad vet du om Da Vinci?,"Italiensk konstnär och uppfinnare, Mona Lisa.","Leonardo da Vinci var en italiensk konstnär och uppfinnare, känd för Mona Lisa."
563,Vem var Marie Curie?,"Fysiker, radioaktivitet, två Nobel.",Marie Curie var en fysiker som forskade om radioaktivitet och vann två Nobel.
564,Förklara kort: Marie Curie.,"Fysiker, radioaktivitet, två Nobel.",Marie Curie var en fysiker som forskade om radioaktivitet och vann två Nobel.
565,Vad vet du om Marie Curie?,"Fysiker, radioaktivitet, två Nobel.",Marie Curie var en fysiker som forskade om radioaktivitet och vann två Nobel.
566,Vad var franska revolutionen?,"Från 1789, frihet jämlikhet broderskap.","Franska revolutionen från 1789 störtade monarkin under frihet, jämlikhet, broderskap."
567,Förklara kort: franska revolutionen.,"Från 1789, frihet jämlikhet broderskap.","Franska revolutionen från 1789 störtade monarkin under frihet, jämlikhet, broderskap."
568,Vad vet du om franska revolutionen?,"Från 1789, frihet jämlikhet broderskap.","Franska revolutionen från 1789 störtade monarkin under frihet, jämlikhet, broderskap."
569,Vad är mänskliga rättigheter?,Universella grundrättigheter.,"Mänskliga rättigheter är vars och ens grundrättigheter, som liv, frihet och jämlikhet."
570,Förklara kort: mänskliga rättigheter.,Universella grundrättigheter.,"Mänskliga rättigheter är vars och ens grundrättigheter, som liv, frihet och jämlikhet."
571,Vad vet du om mänskliga rättigheter?,Universella grundrättigheter.,"Mänskliga rättigheter är vars och ens grundrättigheter, som liv, frihet och jämlikhet."
572,Vad är inflation?,"Ekonomi: pengar tappar värde, priser stiger.",Inflation betyder att priser stiger och pengar tappar värde.
573,Förklara kort: inflation.,"Ekonomi: pengar tappar värde, priser stiger.",Inflation betyder att priser stiger och pengar tappar värde.
574,Vad vet du om inflation?,"Ekonomi: pengar tappar värde, priser stiger.",Inflation betyder att priser stiger och pengar tappar värde.
575,Vad var industrialiseringen?,Maskiner och fabriker från 1700-talet.,Industrialiseringen var övergången till maskiner och fabriker från 1700-talet.
576,Förklara kort: industrialiseringen.,Maskiner och fabriker från 1700-talet.,Industrialiseringen var övergången till maskiner och fabriker från 1700-talet.
577,Vad vet du om industrialiseringen?,Maskiner och fabriker från 1700-talet.,Industrialiseringen var övergången till maskiner och fabriker från 1700-talet.
578,När uppfanns internet?,"ARPANET 1969, webb 1989.","Grunderna är ARPANET 1969, webben från 1989."
579,Förklara kort: internet.,"ARPANET 1969, webb 1989.","Grunderna är ARPANET 1969, webben från 1989."
580,Vad vet du om internet?,"ARPANET 1969, webb 1989.","Grunderna är ARPANET 1969, webben från 1989."
581,När uppfanns bilen?,Benz 1886.,Bilen uppfanns av Carl Benz med 1886 års bil.
582,Förklara kort: bilen.,Benz 1886.,Bilen uppfanns av Carl Benz med 1886 års bil.
583,Vad vet du om bilen?,Benz 1886.,Bilen uppfanns av Carl Benz med 1886 års bil.
584,Vem uppfann flygplanet?,"Bröderna Wright, flyg 1903.",Den första motorflygningen gjordes av bröderna Wright 1903.
585,Förklara kort: flygplanet.,"Bröderna Wright, flyg 1903.",Den första motorflygningen gjordes av bröderna Wright 1903.
586,Vad vet du om flygplanet?,"Bröderna Wright, flyg 1903.",Den första motorflygningen gjordes av bröderna Wright 1903.
587,Från vilken ålder får man rösta i Tyskland?,"Förbundsdag från 18, EU-val från 16.",Till förbundsdagen från 18 år. I EU-val i Tyskland från 16.
588,Förklara kort: rösträttsålder.,"Förbundsdag från 18, EU-val från 16.",Till förbundsdagen från 18 år. I EU-val i Tyskland från 16.
589,Vad vet du om rösträttsålder?,"Förbundsdag från 18, EU-val från 16.",Till förbundsdagen från 18 år. I EU-val i Tyskland från 16.
590,"Hur funkar ett val, enkelt?","Röstberättigade röstar, räkning, mandat.","Röstberättigade röstar, röster räknas och mandat fördelas efter resultat."
591,Förklara kort: val.,"Röstberättigade röstar, räkning, mandat.","Röstberättigade röstar, röster räknas och mandat fördelas efter resultat."
592,Vad vet du om val?,"Röstberättigade röstar, räkning, mandat.","Röstberättigade röstar, röster räknas och mandat fördelas efter resultat."
593,Vad är skillnaden mellan diktatur och demokrati?,Enmansvälde mot folkstyre.,I en diktatur styr en person eller grupp utan fria val; i en demokrati kommer makten från folket.
594,Förklara kort: diktatur och demokrati.,Enmansvälde mot folkstyre.,I en diktatur styr en person eller grupp utan fria val; i en demokrati kommer makten från folket.
595,Vad vet du om diktatur och demokrati?,Enmansvälde mot folkstyre.,I en diktatur styr en person eller grupp utan fria val; i en demokrati kommer makten från folket.
596,Vad betyder hållbarhet?,Resurser åt kommande generationer.,Hållbarhet betyder att leva så att även kommande generationer har resurser.
597,Förklara kort: hållbarhet.,Resurser åt kommande generationer.,Hållbarhet betyder att leva så att även kommande generationer har resurser.
598,Vad vet du om hållbarhet?,Resurser åt kommande generationer.,Hållbarhet betyder att leva så att även kommande generationer har resurser.
599,Vad är mobbning och vad gör man?,"Upprepat; hjälp, bevis.","Mobbning är upprepade trakasserier. Prata med förtrodda, spara bevis, sök hjälp."
600,Förklara kort: mobbning.,"Upprepat; hjälp, bevis.","Mobbning är upprepade trakasserier. Prata med förtrodda, spara bevis, sök hjälp."
601,Vad vet du om mobbning?,"Upprepat; hjälp, bevis.","Mobbning är upprepade trakasserier. Prata med förtrodda, spara bevis, sök hjälp."
602,Vad betyder fred?,Leva utan krig och våld.,Fred betyder att leva tillsammans utan krig och våld.
603,Förklara kort: fred.,Leva utan krig och våld.,Fred betyder att leva tillsammans utan krig och våld.
604,Vad vet du om fred?,Leva utan krig och våld.,Fred betyder att leva tillsammans utan krig och våld.
605,Vad betyder frihet?,Leva fritt utan att skada andra.,Frihet betyder att leva fritt utan att skada andra.
606,Förklara kort: frihet.,Leva fritt utan att skada andra.,Frihet betyder att leva fritt utan att skada andra.
607,Vad vet du om frihet?,Leva fritt utan att skada andra.,Frihet betyder att leva fritt utan att skada andra.
608,Vad betyder rättvisa?,Rättvis och lik behandling åt alla.,Rättvisa betyder rättvis och lik behandling åt var och en.
609,Förklara kort: rättvisa.,Rättvis och lik behandling åt alla.,Rättvisa betyder rättvis och lik behandling åt var och en.
610,Vad vet du om rättvisa?,Rättvis och lik behandling åt alla.,Rättvisa betyder rättvis och lik behandling åt var och en.
611,Varför är himlen blå?,Rayleigh-spridning sprider blått.,Himlen är blå på grund av Rayleigh-spridning: blått ljus sprids mer än rött.
612,Förklara blå himmel i en mening.,Rayleigh-spridning sprider blått.,Himlen är blå på grund av Rayleigh-spridning: blått ljus sprids mer än rött.
613,Vad är blå himmel? (kort),Rayleigh-spridning sprider blått.,Himlen är blå på grund av Rayleigh-spridning: blått ljus sprids mer än rött.
614,Hur bildas regn?,"Cykel: avdunstning, kondensation, nederbörd.","Regn bildas genom avdunstning: vatten stiger, kyls, bildar moln och faller som droppar."
615,Förklara regn i en mening.,"Cykel: avdunstning, kondensation, nederbörd.","Regn bildas genom avdunstning: vatten stiger, kyls, bildar moln och faller som droppar."
616,Vad är regn? (kort),"Cykel: avdunstning, kondensation, nederbörd.","Regn bildas genom avdunstning: vatten stiger, kyls, bildar moln och faller som droppar."
617,Vad är fotosyntes?,"Växter: ljus, vatten, CO2 till socker och syre.","Fotosyntes gör socker och syre av ljus, vatten och CO2."
618,Förklara fotosyntes i en mening.,"Växter: ljus, vatten, CO2 till socker och syre.","Fotosyntes gör socker och syre av ljus, vatten och CO2."
619,Vad är fotosyntes? (kort),"Växter: ljus, vatten, CO2 till socker och syre.","Fotosyntes gör socker och syre av ljus, vatten och CO2."
620,Vad är skillnaden mellan väder och klimat?,"Väder kort, klimat 30-års medel.",Väder är korttidstillståndet; klimat medel över cirka 30 år.
621,Förklara väder och klimat i en mening.,"Väder kort, klimat 30-års medel.",Väder är korttidstillståndet; klimat medel över cirka 30 år.
622,Vad är väder och klimat? (kort),"Väder kort, klimat 30-års medel.",Väder är korttidstillståndet; klimat medel över cirka 30 år.
623,"Hur funkar ett kylskåp, grovt?","Köldmedium, värme inifrån ut.","Ett kylskåp pumpar värme inifrån ut med köldmedium: det avdunstar inne, tar värme, avger ute."
624,Förklara kylskåp i en mening.,"Köldmedium, värme inifrån ut.","Ett kylskåp pumpar värme inifrån ut med köldmedium: det avdunstar inne, tar värme, avger ute."
625,Vad är kylskåp? (kort),"Köldmedium, värme inifrån ut.","Ett kylskåp pumpar värme inifrån ut med köldmedium: det avdunstar inne, tar värme, avger ute."
626,"Vad är el, enkelt?",Riktad rörelse av elektroner.,"El är enkelt den riktade rörelsen av laddningar, oftast elektroner i en ledning."
627,Förklara el i en mening.,Riktad rörelse av elektroner.,"El är enkelt den riktade rörelsen av laddningar, oftast elektroner i en ledning."
628,Vad är el? (kort),Riktad rörelse av elektroner.,"El är enkelt den riktade rörelsen av laddningar, oftast elektroner i en ledning."
629,"Vad är vatten, kemiskt?","H2O, väte och syre.","Vatten är H2O, en förening av väte och syre."
630,Förklara vatten kemi i en mening.,"H2O, väte och syre.","Vatten är H2O, en förening av väte och syre."
631,Vad är vatten kemi? (kort),"H2O, väte och syre.","Vatten är H2O, en förening av väte och syre."
632,Vad är ett virus?,"Pyttelitet, värdcell behövs.",Ett virus är en pytteliten smitta som inte förökar sig utan värdcell.
633,Förklara virus i en mening.,"Pyttelitet, värdcell behövs.",Ett virus är en pytteliten smitta som inte förökar sig utan värdcell.
634,Vad är virus? (kort),"Pyttelitet, värdcell behövs.",Ett virus är en pytteliten smitta som inte förökar sig utan värdcell.
635,"Vad är artificiell intelligens, enkelt?",Program som lär sig mönster.,"Artificiell intelligens är program som lär sig av data, känner igen mönster och löser uppgifter."
636,Förklara AI i en mening.,Program som lär sig mönster.,"Artificiell intelligens är program som lär sig av data, känner igen mönster och löser uppgifter."
637,Vad är AI? (kort),Program som lär sig mönster.,"Artificiell intelligens är program som lär sig av data, känner igen mönster och löser uppgifter."
638,Vad är en webbläsare?,"Program för webbplatser, t.ex. Chrome, Firefox.","En webbläsare är programmet du öppnar sidor med, t.ex. Chrome, Firefox, Edge eller Safari."
639,Förklara webbläsare i en mening.,"Program för webbplatser, t.ex. Chrome, Firefox.","En webbläsare är programmet du öppnar sidor med, t.ex. Chrome, Firefox, Edge eller Safari."
640,Vad är webbläsare? (kort),"Program för webbplatser, t.ex. Chrome, Firefox.","En webbläsare är programmet du öppnar sidor med, t.ex. Chrome, Firefox, Edge eller Safari."
641,Vad är en app?,"Program, oftast för telefoner.","En app är ett program, oftast för telefoner, t.ex. meddelanden, bilder eller spel."
642,Förklara app i en mening.,"Program, oftast för telefoner.","En app är ett program, oftast för telefoner, t.ex. meddelanden, bilder eller spel."
643,Vad är app? (kort),"Program, oftast för telefoner.","En app är ett program, oftast för telefoner, t.ex. meddelanden, bilder eller spel."
644,Varför ska man dricka vatten?,"Cirkulation, fokus, hud, njurar.","Vatten håller cirkulation och fokus stabila, hjälper njurar och hud, förebygger huvudvärk."
645,Förklara dricka vatten i en mening.,"Cirkulation, fokus, hud, njurar.","Vatten håller cirkulation och fokus stabila, hjälper njurar och hud, förebygger huvudvärk."
646,Vad är dricka vatten? (kort),"Cirkulation, fokus, hud, njurar.","Vatten håller cirkulation och fokus stabila, hjälper njurar och hud, förebygger huvudvärk."
647,Hur länge ska man borsta tänderna?,"2 minuter, två gånger om dagen.","Cirka 2 minuter, två gånger om dagen."
648,Förklara borsta tänderna i en mening.,"2 minuter, två gånger om dagen.","Cirka 2 minuter, två gånger om dagen."
649,Vad är borsta tänderna? (kort),"2 minuter, två gånger om dagen.","Cirka 2 minuter, två gånger om dagen."
650,Vad är gravitation?,Attraktion mellan massor; jorden drar.,"Gravitation är attraktionen mellan massor. Jorden drar allt nedåt, så saker faller."
651,Förklara gravitation i en mening.,Attraktion mellan massor; jorden drar.,"Gravitation är attraktionen mellan massor. Jorden drar allt nedåt, så saker faller."
652,Vad är gravitation? (kort),Attraktion mellan massor; jorden drar.,"Gravitation är attraktionen mellan massor. Jorden drar allt nedåt, så saker faller."
653,Vad är luft?,"Mix av kväve, syre och mer.","Luft är en gasmix, mest kväve och syre."
654,Förklara luft i en mening.,"Mix av kväve, syre och mer.","Luft är en gasmix, mest kväve och syre."
655,Vad är luft? (kort),"Mix av kväve, syre och mer.","Luft är en gasmix, mest kväve och syre."
656,Vad gör hjärtat?,Pumpar blod genom kroppen.,Hjärtat pumpar blod genom hela kroppen.
657,Förklara hjärta i en mening.,Pumpar blod genom kroppen.,Hjärtat pumpar blod genom hela kroppen.
658,Vad är hjärta? (kort),Pumpar blod genom kroppen.,Hjärtat pumpar blod genom hela kroppen.
659,Vad gör lungorna?,"Tar upp syre, avger CO2.",Lungorna tar upp syre och avger koldioxid.
660,Förklara lungor i en mening.,"Tar upp syre, avger CO2.",Lungorna tar upp syre och avger koldioxid.
661,Vad är lungor? (kort),"Tar upp syre, avger CO2.",Lungorna tar upp syre och avger koldioxid.
662,Varför är sömn viktig?,"Återhämtning, minne, immunitet.","Sömn hjälper återhämtning, minne och immunförsvar."
663,Förklara sömn i en mening.,"Återhämtning, minne, immunitet.","Sömn hjälper återhämtning, minne och immunförsvar."
664,Vad är sömn? (kort),"Återhämtning, minne, immunitet.","Sömn hjälper återhämtning, minne och immunförsvar."
665,Vad är feber?,Höjd temperatur som försvar.,"Feber är höjd kroppstemperatur, ofta försvar mot infektioner."
666,Förklara feber i en mening.,Höjd temperatur som försvar.,"Feber är höjd kroppstemperatur, ofta försvar mot infektioner."
667,Vad är feber? (kort),Höjd temperatur som försvar.,"Feber är höjd kroppstemperatur, ofta försvar mot infektioner."
668,Vad är ett starkt lösenord?,"Långt, unikt, i en hanterare.","Ett starkt lösenord är långt, unikt per tjänst och sparat i en hanterare."
669,Förklara starkt lösenord i en mening.,"Långt, unikt, i en hanterare.","Ett starkt lösenord är långt, unikt per tjänst och sparat i en hanterare."
670,Vad är starkt lösenord? (kort),"Långt, unikt, i en hanterare.","Ett starkt lösenord är långt, unikt per tjänst och sparat i en hanterare."
671,Vad är Wi-Fi?,Trådlöst lokalt nät.,Wi-Fi är ett trådlöst lokalt nät för internet utan kablar.
672,Förklara Wi-Fi i en mening.,Trådlöst lokalt nät.,Wi-Fi är ett trådlöst lokalt nät för internet utan kablar.
673,Vad är Wi-Fi? (kort),Trådlöst lokalt nät.,Wi-Fi är ett trådlöst lokalt nät för internet utan kablar.
674,Vad är molnet?,Servrar på internet för lagring och tjänster.,Molnet är servrar på internet där du lagrar data och använder tjänster.
675,Förklara molnet i en mening.,Servrar på internet för lagring och tjänster.,Molnet är servrar på internet där du lagrar data och använder tjänster.
676,Vad är molnet? (kort),Servrar på internet för lagring och tjänster.,Molnet är servrar på internet där du lagrar data och använder tjänster.
677,Hur funkar GPS?,"Satelliter, signaltid, beräkning.",GPS hittar positionen via satellitsignaler och deras restid.
678,Förklara GPS i en mening.,"Satelliter, signaltid, beräkning.",GPS hittar positionen via satellitsignaler och deras restid.
679,Vad är GPS? (kort),"Satelliter, signaltid, beräkning.",GPS hittar positionen via satellitsignaler och deras restid.
680,Varför finns dag och natt?,Jordens rotation.,"Dag och natt finns för att jorden snurrar. Solsidan har dag, den andra natt."
681,Förklara dag och natt i en mening.,Jordens rotation.,"Dag och natt finns för att jorden snurrar. Solsidan har dag, den andra natt."
682,Vad är dag och natt? (kort),Jordens rotation.,"Dag och natt finns för att jorden snurrar. Solsidan har dag, den andra natt."
683,Varför finns årstider?,Jordaxelns lutning.,Årstider kommer av axelns lutning: varje halvklot lutar mot solen i tur.
684,Förklara årstider i en mening.,Jordaxelns lutning.,Årstider kommer av axelns lutning: varje halvklot lutar mot solen i tur.
685,Vad är årstider? (kort),Jordaxelns lutning.,Årstider kommer av axelns lutning: varje halvklot lutar mot solen i tur.
686,Varför lyser månen?,Reflekterar solen.,Månen lyser för att den reflekterar solljus.
687,Förklara månsken i en mening.,Reflekterar solen.,Månen lyser för att den reflekterar solljus.
688,Vad är månsken? (kort),Reflekterar solen.,Månen lyser för att den reflekterar solljus.
689,Vad är solen?,En stjärna av het gas.,Solen är en stjärna av het gas som ger ljus och värme.
690,Förklara solen i en mening.,En stjärna av het gas.,Solen är en stjärna av het gas som ger ljus och värme.
691,Vad är solen? (kort),En stjärna av het gas.,Solen är en stjärna av het gas som ger ljus och värme.
692,Hur många planeter har vårt solsystem?,8 planeter.,"Vårt solsystem har 8 planeter: Merkurius, Venus, Jorden, Mars, Jupiter, Saturnus, Uranus, Neptunus."
693,Förklara planeter i en mening.,8 planeter.,"Vårt solsystem har 8 planeter: Merkurius, Venus, Jorden, Mars, Jupiter, Saturnus, Uranus, Neptunus."
694,Vad är planeter? (kort),8 planeter.,"Vårt solsystem har 8 planeter: Merkurius, Venus, Jorden, Mars, Jupiter, Saturnus, Uranus, Neptunus."
695,Vad är en atom?,Minsta enheten: kärna plus elektroner.,"En atom är materiens minsta enhet, gjord av kärna och elektroner."
696,Förklara atom i en mening.,Minsta enheten: kärna plus elektroner.,"En atom är materiens minsta enhet, gjord av kärna och elektroner."
697,Vad är atom? (kort),Minsta enheten: kärna plus elektroner.,"En atom är materiens minsta enhet, gjord av kärna och elektroner."
698,Vad är återvinning?,"Samla avfall, gör nya produkter.",Återvinning samlar avfall för att göra nya produkter.
699,Förklara återvinning i en mening.,"Samla avfall, gör nya produkter.",Återvinning samlar avfall för att göra nya produkter.
700,Vad är återvinning? (kort),"Samla avfall, gör nya produkter.",Återvinning samlar avfall för att göra nya produkter.
701,Vad är växthuseffekten?,Gaser håller värme.,Växthuseffekten håller värme. För mycket växthusgaser värmer klimatet.
702,Förklara växthuseffekten i en mening.,Gaser håller värme.,Växthuseffekten håller värme. För mycket växthusgaser värmer klimatet.
703,Vad är växthuseffekten? (kort),Gaser håller värme.,Växthuseffekten håller värme. För mycket växthusgaser värmer klimatet.
704,Varför är bin viktiga?,"Pollinering, skördar.",Bin pollinerar växter och säkrar skördar och mångfald.
705,Förklara bin i en mening.,"Pollinering, skördar.",Bin pollinerar växter och säkrar skördar och mångfald.
706,Vad är bin? (kort),"Pollinering, skördar.",Bin pollinerar växter och säkrar skördar och mångfald.
707,Varför är blad gröna?,Pigment klorofyll.,"Blad är gröna på grund av klorofyll, pigmentet för fotosyntes."
708,Förklara gröna blad i en mening.,Pigment klorofyll.,"Blad är gröna på grund av klorofyll, pigmentet för fotosyntes."
709,Vad är gröna blad? (kort),Pigment klorofyll.,"Blad är gröna på grund av klorofyll, pigmentet för fotosyntes."
