id,text
651,Good to know: The capital of Japan is called Tokyo.
652,It is certain: The capital of Japan is called Tokyo.
653,Fact: The capital of China is Beijing.
654,Did you know? The capital of China is Beijing.
655,Keep in mind: The capital of China is Beijing.
656,In short: The capital of China is Beijing.
657,Good to know: The capital of China is Beijing.
658,It is certain: The capital of China is Beijing.
659,Fact: The capital of China is called Beijing.
660,Did you know? The capital of China is called Beijing.
661,Keep in mind: The capital of China is called Beijing.
662,In short: The capital of China is called Beijing.
663,Good to know: The capital of China is called Beijing.
664,It is certain: The capital of China is called Beijing.
665,Fact: The capital of India is New Delhi.
666,Did you know? The capital of India is New Delhi.
667,Keep in mind: The capital of India is New Delhi.
668,In short: The capital of India is New Delhi.
669,Good to know: The capital of India is New Delhi.
670,It is certain: The capital of India is New Delhi.
671,Fact: The capital of India is called New Delhi.
672,Did you know? The capital of India is called New Delhi.
673,Keep in mind: The capital of India is called New Delhi.
674,In short: The capital of India is called New Delhi.
675,Good to know: The capital of India is called New Delhi.
676,It is certain: The capital of India is called New Delhi.
677,Fact: The capital of Australia is Canberra.
678,Did you know? The capital of Australia is Canberra.
679,Keep in mind: The capital of Australia is Canberra.
680,In short: The capital of Australia is Canberra.
681,Good to know: The capital of Australia is Canberra.
682,It is certain: The capital of Australia is Canberra.
683,Fact: The capital of Australia is called Canberra.
684,Did you know? The capital of Australia is called Canberra.
685,Keep in mind: The capital of Australia is called Canberra.
686,In short: The capital of Australia is called Canberra.
687,Good to know: The capital of Australia is called Canberra.
688,It is certain: The capital of Australia is called Canberra.
689,Fact: The capital of Egypt is Cairo.
690,Did you know? The capital of Egypt is Cairo.
691,Keep in mind: The capital of Egypt is Cairo.
692,In short: The capital of Egypt is Cairo.
693,Good to know: The capital of Egypt is Cairo.
694,It is certain: The capital of Egypt is Cairo.
695,Fact: The capital of Egypt is called Cairo.
696,Did you know? The capital of Egypt is called Cairo.
697,Keep in mind: The capital of Egypt is called Cairo.
698,In short: The capital of Egypt is called Cairo.
699,Good to know: The capital of Egypt is called Cairo.
700,It is certain: The capital of Egypt is called Cairo.
701,Fact: Germany has 16 federal states.
702,Did you know? Germany has 16 federal states.
703,Keep in mind: Germany has 16 federal states.
704,In short: Germany has 16 federal states.
705,Good to know: Germany has 16 federal states.
706,It is certain: Germany has 16 federal states.
707,Fact: Germany has about 83 to 84 million inhabitants.
708,Did you know? Germany has about 83 to 84 million inhabitants.
709,Keep in mind: Germany has about 83 to 84 million inhabitants.
710,In short: Germany has about 83 to 84 million inhabitants.
711,Good to know: Germany has about 83 to 84 million inhabitants.
712,It is certain: Germany has about 83 to 84 million inhabitants.
713,Fact: In Brazil people speak Portuguese.
714,Did you know? In Brazil people speak Portuguese.
715,Keep in mind: In Brazil people speak Portuguese.
716,In short: In Brazil people speak Portuguese.
717,Good to know: In Brazil people speak Portuguese.
718,It is certain: In Brazil people speak Portuguese.
719,Fact: The currency of Japan is the yen.
720,Did you know? The currency of Japan is the yen.
721,Keep in mind: The currency of Japan is the yen.
722,In short: The currency of Japan is the yen.
723,Good to know: The currency of Japan is the yen.
724,It is certain: The currency of Japan is the yen.
725,Fact: The currency of the USA is the US dollar.
726,Did you know? The currency of the USA is the US dollar.
727,Keep in mind: The currency of the USA is the US dollar.
728,In short: The currency of the USA is the US dollar.
729,Good to know: The currency of the USA is the US dollar.
730,It is certain: The currency of the USA is the US dollar.
731,"Fact: Usually we count 7 continents: Africa, Antarctica, Asia, Australia, Europe, North America, South America."
732,"Did you know? Usually we count 7 continents: Africa, Antarctica, Asia, Australia, Europe, North America, South America."
733,"Keep in mind: Usually we count 7 continents: Africa, Antarctica, Asia, Australia, Europe, North America, South America."
734,"In short: Usually we count 7 continents: Africa, Antarctica, Asia, Australia, Europe, North America, South America."
735,"Good to know: Usually we count 7 continents: Africa, Antarctica, Asia, Australia, Europe, North America, South America."
736,"It is certain: Usually we count 7 continents: Africa, Antarctica, Asia, Australia, Europe, North America, South America."
737,"Fact: It is disputed: usually Nile and Amazon are named, both over 6500 km long."
738,"Did you know? It is disputed: usually Nile and Amazon are named, both over 6500 km long."
739,"Keep in mind: It is disputed: usually Nile and Amazon are named, both over 6500 km long."
740,"In short: It is disputed: usually Nile and Amazon are named, both over 6500 km long."
741,"Good to know: It is disputed: usually Nile and Amazon are named, both over 6500 km long."
742,"It is certain: It is disputed: usually Nile and Amazon are named, both over 6500 km long."
743,Fact: The largest country by area is Russia.
744,Did you know? The largest country by area is Russia.
745,Keep in mind: The largest country by area is Russia.
746,In short: The largest country by area is Russia.
747,Good to know: The largest country by area is Russia.
748,It is certain: The largest country by area is Russia.
749,Fact: The largest animal in the world is the blue whale.
750,Did you know? The largest animal in the world is the blue whale.
751,Keep in mind: The largest animal in the world is the blue whale.
752,In short: The largest animal in the world is the blue whale.
753,Good to know: The largest animal in the world is the blue whale.
754,It is certain: The largest animal in the world is the blue whale.
755,"Fact: There are 5 oceans: Atlantic, Pacific, Indian, Southern and Arctic."
756,"Did you know? There are 5 oceans: Atlantic, Pacific, Indian, Southern and Arctic."
757,"Keep in mind: There are 5 oceans: Atlantic, Pacific, Indian, Southern and Arctic."
758,"In short: There are 5 oceans: Atlantic, Pacific, Indian, Southern and Arctic."
759,"Good to know: There are 5 oceans: Atlantic, Pacific, Indian, Southern and Arctic."
760,"It is certain: There are 5 oceans: Atlantic, Pacific, Indian, Southern and Arctic."
761,Fact: The highest mountain is Mount Everest at about 8848 metres.
762,Did you know? The highest mountain is Mount Everest at about 8848 metres.
763,Keep in mind: The highest mountain is Mount Everest at about 8848 metres.
764,In short: The highest mountain is Mount Everest at about 8848 metres.
765,Good to know: The highest mountain is Mount Everest at about 8848 metres.
766,It is certain: The highest mountain is Mount Everest at about 8848 metres.
767,Fact: The first Moon landing was in 1969 with Apollo 11.
768,Did you know? The first Moon landing was in 1969 with Apollo 11.
769,Keep in mind: The first Moon landing was in 1969 with Apollo 11.
770,In short: The first Moon landing was in 1969 with Apollo 11.
771,Good to know: The first Moon landing was in 1969 with Apollo 11.
772,It is certain: The first Moon landing was in 1969 with Apollo 11.
773,Fact: World War II lasted from 1939 to 1945.
774,Did you know? World War II lasted from 1939 to 1945.
775,Keep in mind: World War II lasted from 1939 to 1945.
776,In short: World War II lasted from 1939 to 1945.
777,Good to know: World War II lasted from 1939 to 1945.
778,It is certain: World War II lasted from 1939 to 1945.
779,Fact: World War I lasted from 1914 to 1918.
780,Did you know? World War I lasted from 1914 to 1918.
781,Keep in mind: World War I lasted from 1914 to 1918.
782,In short: World War I lasted from 1914 to 1918.
783,Good to know: World War I lasted from 1914 to 1918.
784,It is certain: World War I lasted from 1914 to 1918.
785,Fact: The Berlin Wall was the fortified border between East and West Berlin from 1961 to 1989.
786,Did you know? The Berlin Wall was the fortified border between East and West Berlin from 1961 to 1989.
787,Keep in mind: The Berlin Wall was the fortified border between East and West Berlin from 1961 to 1989.
788,In short: The Berlin Wall was the fortified border between East and West Berlin from 1961 to 1989.
789,Good to know: The Berlin Wall was the fortified border between East and West Berlin from 1961 to 1989.
790,It is certain: The Berlin Wall was the fortified border between East and West Berlin from 1961 to 1989.
791,Fact: The Berlin Wall fell on 9 November 1989.
792,Did you know? The Berlin Wall fell on 9 November 1989.
793,Keep in mind: The Berlin Wall fell on 9 November 1989.
794,In short: The Berlin Wall fell on 9 November 1989.
795,Good to know: The Berlin Wall fell on 9 November 1989.
796,It is certain: The Berlin Wall fell on 9 November 1989.
797,"Fact: The telephone was patented by Alexander Graham Bell in 1876, with key pioneer work by Antonio Meucci."
798,"Did you know? The telephone was patented by Alexander Graham Bell in 1876, with key pioneer work by Antonio Meucci."
799,"Keep in mind: The telephone was patented by Alexander Graham Bell in 1876, with key pioneer work by Antonio Meucci."
800,"In short: The telephone was patented by Alexander Graham Bell in 1876, with key pioneer work by Antonio Meucci."
801,"Good to know: The telephone was patented by Alexander Graham Bell in 1876, with key pioneer work by Antonio Meucci."
802,"It is certain: The telephone was patented by Alexander Graham Bell in 1876, with key pioneer work by Antonio Meucci."
803,Fact: Relativity theory was developed by Albert Einstein.
804,Did you know? Relativity theory was developed by Albert Einstein.
805,Keep in mind: Relativity theory was developed by Albert Einstein.
806,In short: Relativity theory was developed by Albert Einstein.
807,Good to know: Relativity theory was developed by Albert Einstein.
808,It is certain: Relativity theory was developed by Albert Einstein.
809,"Fact: Democracy means rule by the people, usually through free elections and basic rights."
810,"Did you know? Democracy means rule by the people, usually through free elections and basic rights."
811,"Keep in mind: Democracy means rule by the people, usually through free elections and basic rights."
812,"In short: Democracy means rule by the people, usually through free elections and basic rights."
813,"Good to know: Democracy means rule by the people, usually through free elections and basic rights."
814,"It is certain: Democracy means rule by the people, usually through free elections and basic rights."
815,Fact: The EU is a union of European states with a single market and shared institutions.
816,Did you know? The EU is a union of European states with a single market and shared institutions.
817,Keep in mind: The EU is a union of European states with a single market and shared institutions.
818,In short: The EU is a union of European states with a single market and shared institutions.
819,Good to know: The EU is a union of European states with a single market and shared institutions.
820,It is certain: The EU is a union of European states with a single market and shared institutions.
821,Fact: The EU has 27 member states.
822,Did you know? The EU has 27 member states.
823,Keep in mind: The EU has 27 member states.
824,In short: The EU has 27 member states.
825,Good to know: The EU has 27 member states.
826,It is certain: The EU has 27 member states.
827,"Fact: The Basic Law is the constitution of Germany, in force since 1949."
828,"Did you know? The Basic Law is the constitution of Germany, in force since 1949."
829,"Keep in mind: The Basic Law is the constitution of Germany, in force since 1949."
830,"In short: The Basic Law is the constitution of Germany, in force since 1949."
831,"Good to know: The Basic Law is the constitution of Germany, in force since 1949."
832,"It is certain: The Basic Law is the constitution of Germany, in force since 1949."
833,Fact: Germany was reunified in 1990.
834,Did you know? Germany was reunified in 1990.
835,Keep in mind: Germany was reunified in 1990.
836,In short: Germany was reunified in 1990.
837,Good to know: Germany was reunified in 1990.
838,It is certain: Germany was reunified in 1990.
839,"Fact: The Middle Ages was the era from about 500 to 1500, between antiquity and modern times."
840,"Did you know? The Middle Ages was the era from about 500 to 1500, between antiquity and modern times."
841,"Keep in mind: The Middle Ages was the era from about 500 to 1500, between antiquity and modern times."
842,"In short: The Middle Ages was the era from about 500 to 1500, between antiquity and modern times."
843,"Good to know: The Middle Ages was the era from about 500 to 1500, between antiquity and modern times."
844,"It is certain: The Middle Ages was the era from about 500 to 1500, between antiquity and modern times."
845,"Fact: Leonardo da Vinci was an Italian artist and inventor, famous for the Mona Lisa."
846,"Did you know? Leonardo da Vinci was an Italian artist and inventor, famous for the Mona Lisa."
847,"Keep in mind: Leonardo da Vinci was an Italian artist and inventor, famous for the Mona Lisa."
848,"In short: Leonardo da Vinci was an Italian artist and inventor, famous for the Mona Lisa."
849,"Good to know: Leonardo da Vinci was an Italian artist and inventor, famous for the Mona Lisa."
850,"It is certain: Leonardo da Vinci was an Italian artist and inventor, famous for the Mona Lisa."
851,Fact: Marie Curie was a physicist who researched radioactivity and won two Nobel prizes.
852,Did you know? Marie Curie was a physicist who researched radioactivity and won two Nobel prizes.
853,Keep in mind: Marie Curie was a physicist who researched radioactivity and won two Nobel prizes.
854,In short: Marie Curie was a physicist who researched radioactivity and won two Nobel prizes.
855,Good to know: Marie Curie was a physicist who researched radioactivity and won two Nobel prizes.
856,It is certain: Marie Curie was a physicist who researched radioactivity and won two Nobel prizes.
857,"Fact: The French Revolution from 1789 overthrew the monarchy under liberty, equality, fraternity."
858,"Did you know? The French Revolution from 1789 overthrew the monarchy under liberty, equality, fraternity."
859,"Keep in mind: The French Revolution from 1789 overthrew the monarchy under liberty, equality, fraternity."
860,"In short: The French Revolution from 1789 overthrew the monarchy under liberty, equality, fraternity."
861,"Good to know: The French Revolution from 1789 overthrew the monarchy under liberty, equality, fraternity."
862,"It is certain: The French Revolution from 1789 overthrew the monarchy under liberty, equality, fraternity."
863,"Fact: Human rights are basic rights of every person, such as life, liberty and equality."
864,"Did you know? Human rights are basic rights of every person, such as life, liberty and equality."
865,"Keep in mind: Human rights are basic rights of every person, such as life, liberty and equality."
866,"In short: Human rights are basic rights of every person, such as life, liberty and equality."
867,"Good to know: Human rights are basic rights of every person, such as life, liberty and equality."
868,"It is certain: Human rights are basic rights of every person, such as life, liberty and equality."
869,Fact: Inflation means prices rise and money loses value.
870,Did you know? Inflation means prices rise and money loses value.
871,Keep in mind: Inflation means prices rise and money loses value.
872,In short: Inflation means prices rise and money loses value.
873,Good to know: Inflation means prices rise and money loses value.
874,It is certain: Inflation means prices rise and money loses value.
875,Fact: Industrialization was the shift to machines and factories starting in the 18th century.
876,Did you know? Industrialization was the shift to machines and factories starting in the 18th century.
877,Keep in mind: Industrialization was the shift to machines and factories starting in the 18th century.
878,In short: Industrialization was the shift to machines and factories starting in the 18th century.
879,Good to know: Industrialization was the shift to machines and factories starting in the 18th century.
880,It is certain: Industrialization was the shift to machines and factories starting in the 18th century.
881,"Fact: The basics date to ARPANET in 1969, the World Wide Web from 1989."
882,"Did you know? The basics date to ARPANET in 1969, the World Wide Web from 1989."
883,"Keep in mind: The basics date to ARPANET in 1969, the World Wide Web from 1989."
884,"In short: The basics date to ARPANET in 1969, the World Wide Web from 1989."
885,"Good to know: The basics date to ARPANET in 1969, the World Wide Web from 1989."
886,"It is certain: The basics date to ARPANET in 1969, the World Wide Web from 1989."
887,Fact: The car was invented by Carl Benz with the 1886 motor car.
888,Did you know? The car was invented by Carl Benz with the 1886 motor car.
889,Keep in mind: The car was invented by Carl Benz with the 1886 motor car.
890,In short: The car was invented by Carl Benz with the 1886 motor car.
891,Good to know: The car was invented by Carl Benz with the 1886 motor car.
892,It is certain: The car was invented by Carl Benz with the 1886 motor car.
893,Fact: The first powered flight was made by the Wright brothers in 1903.
894,Did you know? The first powered flight was made by the Wright brothers in 1903.
895,Keep in mind: The first powered flight was made by the Wright brothers in 1903.
896,In short: The first powered flight was made by the Wright brothers in 1903.
897,Good to know: The first powered flight was made by the Wright brothers in 1903.
898,It is certain: The first powered flight was made by the Wright brothers in 1903.
899,Fact: For the Bundestag from age 18. In European elections in Germany from 16.
900,Did you know? For the Bundestag from age 18. In European elections in Germany from 16.
901,Keep in mind: For the Bundestag from age 18. In European elections in Germany from 16.
902,In short: For the Bundestag from age 18. In European elections in Germany from 16.
903,Good to know: For the Bundestag from age 18. In European elections in Germany from 16.
904,It is certain: For the Bundestag from age 18. In European elections in Germany from 16.
905,"Fact: Eligible voters cast ballots, votes are counted and seats assigned by result."
906,"Did you know? Eligible voters cast ballots, votes are counted and seats assigned by result."
907,"Keep in mind: Eligible voters cast ballots, votes are counted and seats assigned by result."
908,"In short: Eligible voters cast ballots, votes are counted and seats assigned by result."
909,"Good to know: Eligible voters cast ballots, votes are counted and seats assigned by result."
910,"It is certain: Eligible voters cast ballots, votes are counted and seats assigned by result."
911,Fact: In a dictatorship one person or group rules without free elections; in a democracy power comes from the people.
912,Did you know? In a dictatorship one person or group rules without free elections; in a democracy power comes from the people.
913,Keep in mind: In a dictatorship one person or group rules without free elections; in a democracy power comes from the people.
914,In short: In a dictatorship one person or group rules without free elections; in a democracy power comes from the people.
915,Good to know: In a dictatorship one person or group rules without free elections; in a democracy power comes from the people.
916,It is certain: In a dictatorship one person or group rules without free elections; in a democracy power comes from the people.
917,Fact: Sustainability means living so future generations also have enough resources.
918,Did you know? Sustainability means living so future generations also have enough resources.
919,Keep in mind: Sustainability means living so future generations also have enough resources.
920,In short: Sustainability means living so future generations also have enough resources.
921,Good to know: Sustainability means living so future generations also have enough resources.
922,It is certain: Sustainability means living so future generations also have enough resources.
923,"Fact: Bullying is repeated harassment or exclusion. Talk to trusted people, document incidents, get help."
924,"Did you know? Bullying is repeated harassment or exclusion. Talk to trusted people, document incidents, get help."
925,"Keep in mind: Bullying is repeated harassment or exclusion. Talk to trusted people, document incidents, get help."
926,"In short: Bullying is repeated harassment or exclusion. Talk to trusted people, document incidents, get help."
927,"Good to know: Bullying is repeated harassment or exclusion. Talk to trusted people, document incidents, get help."
928,"It is certain: Bullying is repeated harassment or exclusion. Talk to trusted people, document incidents, get help."
929,Fact: Peace means living together without war and violence.
930,Did you know? Peace means living together without war and violence.
931,Keep in mind: Peace means living together without war and violence.
932,In short: Peace means living together without war and violence.
933,Good to know: Peace means living together without war and violence.
934,It is certain: Peace means living together without war and violence.
935,Fact: Freedom means living self-determined without harming others.
936,Did you know? Freedom means living self-determined without harming others.
937,Keep in mind: Freedom means living self-determined without harming others.
938,In short: Freedom means living self-determined without harming others.
939,Good to know: Freedom means living self-determined without harming others.
940,It is certain: Freedom means living self-determined without harming others.
941,Fact: Justice means fair and equal treatment for everyone.
942,Did you know? Justice means fair and equal treatment for everyone.
943,Keep in mind: Justice means fair and equal treatment for everyone.
944,In short: Justice means fair and equal treatment for everyone.
945,Good to know: Justice means fair and equal treatment for everyone.
946,It is certain: Justice means fair and equal treatment for everyone.
947,Fact: The sky is blue due to Rayleigh scattering: blue sunlight is scattered more in the atmosphere than red.
948,Did you know? The sky is blue due to Rayleigh scattering: blue sunlight is scattered more in the atmosphere than red.
949,Keep in mind: The sky is blue due to Rayleigh scattering: blue sunlight is scattered more in the atmosphere than red.
950,In short: The sky is blue due to Rayleigh scattering: blue sunlight is scattered more in the atmosphere than red.
951,Good to know: The sky is blue due to Rayleigh scattering: blue sunlight is scattered more in the atmosphere than red.
952,It is certain: The sky is blue due to Rayleigh scattering: blue sunlight is scattered more in the atmosphere than red.
953,"Fact: Rain forms by evaporation: water rises, cools, forms clouds and falls back as drops."
954,"Did you know? Rain forms by evaporation: water rises, cools, forms clouds and falls back as drops."
955,"Keep in mind: Rain forms by evaporation: water rises, cools, forms clouds and falls back as drops."
956,"In short: Rain forms by evaporation: water rises, cools, forms clouds and falls back as drops."
957,"Good to know: Rain forms by evaporation: water rises, cools, forms clouds and falls back as drops."
958,"It is certain: Rain forms by evaporation: water rises, cools, forms clouds and falls back as drops."
959,"Fact: Photosynthesis is how plants make sugar and oxygen from light, water and CO2."
960,"Did you know? Photosynthesis is how plants make sugar and oxygen from light, water and CO2."
961,"Keep in mind: Photosynthesis is how plants make sugar and oxygen from light, water and CO2."
962,"In short: Photosynthesis is how plants make sugar and oxygen from light, water and CO2."
963,"Good to know: Photosynthesis is how plants make sugar and oxygen from light, water and CO2."
964,"It is certain: Photosynthesis is how plants make sugar and oxygen from light, water and CO2."
965,Fact: Weather is the short-term state of the atmosphere; climate is the average over about 30 years.
966,Did you know? Weather is the short-term state of the atmosphere; climate is the average over about 30 years.
967,Keep in mind: Weather is the short-term state of the atmosphere; climate is the average over about 30 years.
968,In short: Weather is the short-term state of the atmosphere; climate is the average over about 30 years.
969,Good to know: Weather is the short-term state of the atmosphere; climate is the average over about 30 years.
970,It is certain: Weather is the short-term state of the atmosphere; climate is the average over about 30 years.
971,"Fact: A fridge pumps heat from inside out with coolant: it evaporates inside, absorbs heat, releases it outside."
972,"Did you know? A fridge pumps heat from inside out with coolant: it evaporates inside, absorbs heat, releases it outside."
973,"Keep in mind: A fridge pumps heat from inside out with coolant: it evaporates inside, absorbs heat, releases it outside."
974,"In short: A fridge pumps heat from inside out with coolant: it evaporates inside, absorbs heat, releases it outside."
975,"Good to know: A fridge pumps heat from inside out with coolant: it evaporates inside, absorbs heat, releases it outside."
976,"It is certain: A fridge pumps heat from inside out with coolant: it evaporates inside, absorbs heat, releases it outside."
977,"Fact: Electricity is simply the directed movement of electric charges, usually electrons in a wire."
978,"Did you know? Electricity is simply the directed movement of electric charges, usually electrons in a wire."
979,"Keep in mind: Electricity is simply the directed movement of electric charges, usually electrons in a wire."
980,"In short: Electricity is simply the directed movement of electric charges, usually electrons in a wire."
981,"Good to know: Electricity is simply the directed movement of electric charges, usually electrons in a wire."
982,"It is certain: Electricity is simply the directed movement of electric charges, usually electrons in a wire."
983,"Fact: Water is H2O, a compound of hydrogen and oxygen."
984,"Did you know? Water is H2O, a compound of hydrogen and oxygen."
985,"Keep in mind: Water is H2O, a compound of hydrogen and oxygen."
986,"In short: Water is H2O, a compound of hydrogen and oxygen."
987,"Good to know: Water is H2O, a compound of hydrogen and oxygen."
988,"It is certain: Water is H2O, a compound of hydrogen and oxygen."
989,Fact: A virus is a tiny pathogen that cannot multiply without a host cell.
990,Did you know? A virus is a tiny pathogen that cannot multiply without a host cell.
991,Keep in mind: A virus is a tiny pathogen that cannot multiply without a host cell.
992,In short: A virus is a tiny pathogen that cannot multiply without a host cell.
993,Good to know: A virus is a tiny pathogen that cannot multiply without a host cell.
994,It is certain: A virus is a tiny pathogen that cannot multiply without a host cell.
995,"Fact: Artificial intelligence means programs that learn from data, recognize patterns and solve tasks like text or images."
996,"Did you know? Artificial intelligence means programs that learn from data, recognize patterns and solve tasks like text or images."
997,"Keep in mind: Artificial intelligence means programs that learn from data, recognize patterns and solve tasks like text or images."
998,"In short: Artificial intelligence means programs that learn from data, recognize patterns and solve tasks like text or images."
999,"Good to know: Artificial intelligence means programs that learn from data, recognize patterns and solve tasks like text or images."
1000,"It is certain: Artificial intelligence means programs that learn from data, recognize patterns and solve tasks like text or images."
