id,user,thinking,ai
487,Capitala Australia?,Fapt rapid: Canberra.,Canberra.
488,Care e capitala Egipt?,Fapt: Cairo e capitala Egipt.,Capitala Egipt e Cairo.
489,Spune capitala Egipt.,Caută: Egipt -> Cairo.,Capitala Egipt se numește Cairo.
490,Capitala Egipt?,Fapt rapid: Cairo.,Cairo.
491,Câte landuri are Germania?,Numără: 16 landuri.,Germania are 16 landuri.
492,Spune-mi pe scurt despre landurile germane.,Numără: 16 landuri.,Germania are 16 landuri.
493,Câți oameni trăiesc în Germania aprox.?,Estimare: 83-84 milioane.,Germania are vreo 83-84 milioane de locuitori.
494,Spune-mi pe scurt despre populația Germaniei.,Estimare: 83-84 milioane.,Germania are vreo 83-84 milioane de locuitori.
495,Ce limbă se vorbește în Brazilia?,"Fapt: portugheza, nu spaniola.",În Brazilia se vorbește portugheza.
496,Spune-mi pe scurt despre limba Braziliei.,"Fapt: portugheza, nu spaniola.",În Brazilia se vorbește portugheza.
497,Care e moneda Japoniei?,Fapt: yenul.,Moneda Japoniei e yenul.
498,Spune-mi pe scurt despre moneda Japoniei.,Fapt: yenul.,Moneda Japoniei e yenul.
499,Care e moneda SUA?,Fapt: dolarul american.,Moneda SUA e dolarul american.
500,Spune-mi pe scurt despre moneda SUA.,Fapt: dolarul american.,Moneda SUA e dolarul american.
501,Câte continente sunt?,Model uzual: 7 continente.,"De obicei numărăm 7 continente: Africa, Antarctica, Asia, Australia, Europa, America de Nord, America de Sud."
502,Spune-mi pe scurt despre continente.,Model uzual: 7 continente.,"De obicei numărăm 7 continente: Africa, Antarctica, Asia, Australia, Europa, America de Nord, America de Sud."
503,Care e cel mai lung fluviu din lume?,"Nil sau Amazon, disputat.","E disputat: se spun Nil și Amazon, ambele peste 6500 km."
504,Spune-mi pe scurt despre cel mai lung fluviu.,"Nil sau Amazon, disputat.","E disputat: se spun Nil și Amazon, ambele peste 6500 km."
505,Care e cea mai mare țară din lume?,Fapt: Rusia ca suprafață.,Cea mai mare țară ca suprafață e Rusia.
506,Spune-mi pe scurt despre cea mai mare țară.,Fapt: Rusia ca suprafață.,Cea mai mare țară ca suprafață e Rusia.
507,Care e cel mai mare animal din lume?,Fapt: balena albastră.,Cel mai mare animal din lume e balena albastră.
508,Spune-mi pe scurt despre cel mai mare animal.,Fapt: balena albastră.,Cel mai mare animal din lume e balena albastră.
509,Câte oceane sunt?,Standard: 5 oceane.,"Sunt 5 oceane: Atlantic, Pacific, Indian, Austral și Arctic."
510,Spune-mi pe scurt despre oceane.,Standard: 5 oceane.,"Sunt 5 oceane: Atlantic, Pacific, Indian, Austral și Arctic."
511,Care e cel mai înalt munte din lume?,"Fapt: Everest, 8848 m.","Cel mai înalt munte e Everest, vreo 8848 metri."
512,Spune-mi pe scurt despre cel mai înalt munte.,"Fapt: Everest, 8848 m.","Cel mai înalt munte e Everest, vreo 8848 metri."
513,Care e capitala Canadei?,"Fapt: Ottawa, nu Toronto.",Capitala Canadei e Ottawa.
514,Spune-mi pe scurt despre capitala Canadei.,"Fapt: Ottawa, nu Toronto.",Capitala Canadei e Ottawa.
515,Care e capitala Australiei?,"Fapt: Canberra, nu Sydney.",Capitala Australiei e Canberra.
516,Spune-mi pe scurt despre capitala Australiei.,"Fapt: Canberra, nu Sydney.",Capitala Australiei e Canberra.
517,Care e capitala Turciei?,"Fapt: Ankara, nu Istanbul.",Capitala Turciei e Ankara.
518,Spune-mi pe scurt despre capitala Turciei.,"Fapt: Ankara, nu Istanbul.",Capitala Turciei e Ankara.
519,Care e capitala Braziliei?,"Fapt: Brasília, nu Rio.",Capitala Braziliei e Brasília.
520,Spune-mi pe scurt despre capitala Braziliei.,"Fapt: Brasília, nu Rio.",Capitala Braziliei e Brasília.
521,În ce an a fost aselenizarea?,Istorie: Apollo 11 în 1969.,Prima aselenizare a fost în 1969 cu Apollo 11.
522,Explică pe scurt: aselenizarea.,Istorie: Apollo 11 în 1969.,Prima aselenizare a fost în 1969 cu Apollo 11.
523,Ce știi despre aselenizarea?,Istorie: Apollo 11 în 1969.,Prima aselenizare a fost în 1969 cu Apollo 11.
524,Când a fost Al Doilea Război Mondial?,Perioada: 1939-1945.,Al Doilea Război Mondial a durat din 1939 până în 1945.
525,Explică pe scurt: Al Doilea Război Mondial.,Perioada: 1939-1945.,Al Doilea Război Mondial a durat din 1939 până în 1945.
526,Ce știi despre Al Doilea Război Mondial?,Perioada: 1939-1945.,Al Doilea Război Mondial a durat din 1939 până în 1945.
527,Când a fost Primul Război Mondial?,Perioada: 1914-1918.,Primul Război Mondial a durat din 1914 până în 1918.
528,Explică pe scurt: Primul Război Mondial.,Perioada: 1914-1918.,Primul Război Mondial a durat din 1914 până în 1918.
529,Ce știi despre Primul Război Mondial?,Perioada: 1914-1918.,Primul Război Mondial a durat din 1914 până în 1918.
530,Ce a fost zidul Berlinului?,Istorie: divizarea 1961-1989.,Zidul Berlinului a fost granița fortificată între Berlinul de Est și Vest din 1961 până în 1989.
531,Explică pe scurt: zidul Berlinului.,Istorie: divizarea 1961-1989.,Zidul Berlinului a fost granița fortificată între Berlinul de Est și Vest din 1961 până în 1989.
532,Ce știi despre zidul Berlinului?,Istorie: divizarea 1961-1989.,Zidul Berlinului a fost granița fortificată între Berlinul de Est și Vest din 1961 până în 1989.
533,Când a căzut zidul Berlinului?,Fapt: 9 noiembrie 1989.,Zidul Berlinului a căzut pe 9 noiembrie 1989.
534,Explică pe scurt: căderea zidului.,Fapt: 9 noiembrie 1989.,Zidul Berlinului a căzut pe 9 noiembrie 1989.
535,Ce știi despre căderea zidului?,Fapt: 9 noiembrie 1989.,Zidul Berlinului a căzut pe 9 noiembrie 1989.
536,Cine a inventat telefonul?,"Istorie: Bell 1876, munca lui Meucci.","Telefonul a fost patentat de Alexander Graham Bell în 1876, cu munca de pionierat a lui Antonio Meucci."
537,Explică pe scurt: telefonul.,"Istorie: Bell 1876, munca lui Meucci.","Telefonul a fost patentat de Alexander Graham Bell în 1876, cu munca de pionierat a lui Antonio Meucci."
538,Ce știi despre telefonul?,"Istorie: Bell 1876, munca lui Meucci.","Telefonul a fost patentat de Alexander Graham Bell în 1876, cu munca de pionierat a lui Antonio Meucci."
539,Cine a dezvoltat relativitatea?,"Fizica: Albert Einstein, 1905 și 1915.",Relativitatea a fost dezvoltată de Albert Einstein.
540,Explică pe scurt: relativitatea.,"Fizica: Albert Einstein, 1905 și 1915.",Relativitatea a fost dezvoltată de Albert Einstein.
541,Ce știi despre relativitatea?,"Fizica: Albert Einstein, 1905 și 1915.",Relativitatea a fost dezvoltată de Albert Einstein.
542,Ce e democrația?,"Definire: puterea poporului, alegeri, drepturi.","Democrația înseamnă puterea poporului, de obicei prin alegeri libere și drepturi de bază."
543,Explică pe scurt: democrația.,"Definire: puterea poporului, alegeri, drepturi.","Democrația înseamnă puterea poporului, de obicei prin alegeri libere și drepturi de bază."
544,Ce știi despre democrația?,"Definire: puterea poporului, alegeri, drepturi.","Democrația înseamnă puterea poporului, de obicei prin alegeri libere și drepturi de bază."
545,Ce e UE?,"Uniune de state europene, piață unică.",UE e o uniune de state europene cu piață unică și instituții comune.
546,Explică pe scurt: UE.,"Uniune de state europene, piață unică.",UE e o uniune de state europene cu piață unică și instituții comune.
547,Ce știi despre UE?,"Uniune de state europene, piață unică.",UE e o uniune de state europene cu piață unică și instituții comune.
548,Câte țări sunt în UE?,Fapt: 27 state membre.,UE are 27 state membre.
549,Explică pe scurt: membrii UE.,Fapt: 27 state membre.,UE are 27 state membre.
550,Ce știi despre membrii UE?,Fapt: 27 state membre.,UE are 27 state membre.
551,Ce e Legea Fundamentală germană?,Constituție din 1949.,"Legea Fundamentală e constituția Germaniei, în vigoare din 1949."
552,Explică pe scurt: Legea Fundamentală.,Constituție din 1949.,"Legea Fundamentală e constituția Germaniei, în vigoare din 1949."
553,Ce știi despre Legea Fundamentală?,Constituție din 1949.,"Legea Fundamentală e constituția Germaniei, în vigoare din 1949."
554,În ce an s-a reunificat Germania?,Fapt: 1990.,Germania s-a reunificat în 1990.
555,Explică pe scurt: reunificarea.,Fapt: 1990.,Germania s-a reunificat în 1990.
556,Ce știi despre reunificarea?,Fapt: 1990.,Germania s-a reunificat în 1990.
557,Ce a fost Evul Mediu?,Epoca: vreo 500-1500.,"Evul Mediu a fost epoca de vreo 500-1500, între antichitate și modernitate."
558,Explică pe scurt: Evul Mediu.,Epoca: vreo 500-1500.,"Evul Mediu a fost epoca de vreo 500-1500, între antichitate și modernitate."
559,Ce știi despre Evul Mediu?,Epoca: vreo 500-1500.,"Evul Mediu a fost epoca de vreo 500-1500, între antichitate și modernitate."
560,Cine a fost Leonardo da Vinci?,"Artist și inventator italian, Mona Lisa.","Leonardo da Vinci a fost un artist și inventator italian, faimos pentru Mona Lisa."
561,Explică pe scurt: Da Vinci.,"Artist și inventator italian, Mona Lisa.","Leonardo da Vinci a fost un artist și inventator italian, faimos pentru Mona Lisa."
562,Ce știi despre Da Vinci?,"Artist și inventator italian, Mona Lisa.","Leonardo da Vinci a fost un artist și inventator italian, faimos pentru Mona Lisa."
563,Cine a fost Marie Curie?,"Fizician, radioactivitate, două Nobel.",Marie Curie a studiat radioactivitatea și a câștigat două Nobel.
564,Explică pe scurt: Marie Curie.,"Fizician, radioactivitate, două Nobel.",Marie Curie a studiat radioactivitatea și a câștigat două Nobel.
565,Ce știi despre Marie Curie?,"Fizician, radioactivitate, două Nobel.",Marie Curie a studiat radioactivitatea și a câștigat două Nobel.
566,Ce a fost Revoluția Franceză?,"Din 1789, libertate egalitate fraternitate.","Revoluția Franceză din 1789 a răsturnat monarhia sub libertate, egalitate, fraternitate."
567,Explică pe scurt: Revoluția Franceză.,"Din 1789, libertate egalitate fraternitate.","Revoluția Franceză din 1789 a răsturnat monarhia sub libertate, egalitate, fraternitate."
568,Ce știi despre Revoluția Franceză?,"Din 1789, libertate egalitate fraternitate.","Revoluția Franceză din 1789 a răsturnat monarhia sub libertate, egalitate, fraternitate."
569,Ce sunt drepturile omului?,Drepturi de bază universale.,"Drepturile omului sunt drepturile de bază ale fiecăruia, ca viața, libertatea și egalitatea."
570,Explică pe scurt: drepturile omului.,Drepturi de bază universale.,"Drepturile omului sunt drepturile de bază ale fiecăruia, ca viața, libertatea și egalitatea."
571,Ce știi despre drepturile omului?,Drepturi de bază universale.,"Drepturile omului sunt drepturile de bază ale fiecăruia, ca viața, libertatea și egalitatea."
572,Ce e inflația?,"Economie: banii pierd valoare, prețurile cresc.",Inflația înseamnă că prețurile cresc și banii pierd valoare.
573,Explică pe scurt: inflația.,"Economie: banii pierd valoare, prețurile cresc.",Inflația înseamnă că prețurile cresc și banii pierd valoare.
574,Ce știi despre inflația?,"Economie: banii pierd valoare, prețurile cresc.",Inflația înseamnă că prețurile cresc și banii pierd valoare.
575,Ce a fost industrializarea?,Mașini și fabrici din secolul XVIII.,Industrializarea a fost trecerea la mașini și fabrici din secolul XVIII.
576,Explică pe scurt: industrializarea.,Mașini și fabrici din secolul XVIII.,Industrializarea a fost trecerea la mașini și fabrici din secolul XVIII.
577,Ce știi despre industrializarea?,Mașini și fabrici din secolul XVIII.,Industrializarea a fost trecerea la mașini și fabrici din secolul XVIII.
578,Când a fost inventat internetul?,"ARPANET 1969, Web 1989.","Bazele datează din ARPANET în 1969, Web-ul din 1989."
579,Explică pe scurt: internetul.,"ARPANET 1969, Web 1989.","Bazele datează din ARPANET în 1969, Web-ul din 1989."
580,Ce știi despre internetul?,"ARPANET 1969, Web 1989.","Bazele datează din ARPANET în 1969, Web-ul din 1989."
581,Când a fost inventată mașina?,Benz 1886.,Mașina a fost inventată de Carl Benz cu mașina din 1886.
582,Explică pe scurt: mașina.,Benz 1886.,Mașina a fost inventată de Carl Benz cu mașina din 1886.
583,Ce știi despre mașina?,Benz 1886.,Mașina a fost inventată de Carl Benz cu mașina din 1886.
584,Cine a inventat avionul?,"Frații Wright, zbor 1903.",Primul zbor cu motor a fost al fraților Wright în 1903.
585,Explică pe scurt: avionul.,"Frații Wright, zbor 1903.",Primul zbor cu motor a fost al fraților Wright în 1903.
586,Ce știi despre avionul?,"Frații Wright, zbor 1903.",Primul zbor cu motor a fost al fraților Wright în 1903.
587,De la ce vârstă se votează în Germania?,"Bundestag de la 18, europene de la 16.",Pentru Bundestag de la 18 ani. La europene în Germania de la 16.
588,Explică pe scurt: vârsta de vot.,"Bundestag de la 18, europene de la 16.",Pentru Bundestag de la 18 ani. La europene în Germania de la 16.
589,Ce știi despre vârsta de vot?,"Bundestag de la 18, europene de la 16.",Pentru Bundestag de la 18 ani. La europene în Germania de la 16.
590,"Cum funcționează alegerile, simplu?","Alegătorii votează, numărare, mandate.","Alegătorii votează, voturile se numără și mandatele se dau după rezultat."
591,Explică pe scurt: alegerile.,"Alegătorii votează, numărare, mandate.","Alegătorii votează, voturile se numără și mandatele se dau după rezultat."
592,Ce știi despre alegerile?,"Alegătorii votează, numărare, mandate.","Alegătorii votează, voturile se numără și mandatele se dau după rezultat."
593,Care e diferența între dictatură și democrație?,Putere unică contra puterea poporului.,În dictatură o persoană sau grup guvernează fără alegeri libere; în democrație puterea vine de la popor.
594,Explică pe scurt: dictatura și democrația.,Putere unică contra puterea poporului.,În dictatură o persoană sau grup guvernează fără alegeri libere; în democrație puterea vine de la popor.
595,Ce știi despre dictatura și democrația?,Putere unică contra puterea poporului.,În dictatură o persoană sau grup guvernează fără alegeri libere; în democrație puterea vine de la popor.
596,Ce înseamnă sustenabilitatea?,Resurse pentru generațiile viitoare.,Sustenabilitatea înseamnă să trăim ca și generațiile viitoare să aibă resurse.
597,Explică pe scurt: sustenabilitatea.,Resurse pentru generațiile viitoare.,Sustenabilitatea înseamnă să trăim ca și generațiile viitoare să aibă resurse.
598,Ce știi despre sustenabilitatea?,Resurse pentru generațiile viitoare.,Sustenabilitatea înseamnă să trăim ca și generațiile viitoare să aibă resurse.
599,Ce e bullyingul și ce facem?,"Repetat; ajutor, dovezi.","Bullyingul e hărțuire repetată. Vorbește cu apropiați, păstrează dovezi, caută ajutor."
600,Explică pe scurt: bullyingul.,"Repetat; ajutor, dovezi.","Bullyingul e hărțuire repetată. Vorbește cu apropiați, păstrează dovezi, caută ajutor."
601,Ce știi despre bullyingul?,"Repetat; ajutor, dovezi.","Bullyingul e hărțuire repetată. Vorbește cu apropiați, păstrează dovezi, caută ajutor."
602,Ce înseamnă pacea?,A trăi fără război și violență.,Pacea înseamnă să trăim împreună fără război și violență.
603,Explică pe scurt: pacea.,A trăi fără război și violență.,Pacea înseamnă să trăim împreună fără război și violență.
604,Ce știi despre pacea?,A trăi fără război și violență.,Pacea înseamnă să trăim împreună fără război și violență.
605,Ce înseamnă libertatea?,A trăi liber fără a răni pe alții.,Libertatea înseamnă să trăiești liber fără a răni pe alții.
606,Explică pe scurt: libertatea.,A trăi liber fără a răni pe alții.,Libertatea înseamnă să trăiești liber fără a răni pe alții.
607,Ce știi despre libertatea?,A trăi liber fără a răni pe alții.,Libertatea înseamnă să trăiești liber fără a răni pe alții.
608,Ce înseamnă dreptatea?,Tratament drept și egal pentru toți.,Dreptatea înseamnă tratament drept și egal pentru fiecare.
609,Explică pe scurt: dreptatea.,Tratament drept și egal pentru toți.,Dreptatea înseamnă tratament drept și egal pentru fiecare.
610,Ce știi despre dreptatea?,Tratament drept și egal pentru toți.,Dreptatea înseamnă tratament drept și egal pentru fiecare.
611,De ce e cerul albastru?,Dispersia Rayleigh dispersează albastrul.,Cerul e albastru din cauza dispersiei Rayleigh: lumina albastră se dispersează mai mult decât roșia.
612,Explică cerul albastru într-o propoziție.,Dispersia Rayleigh dispersează albastrul.,Cerul e albastru din cauza dispersiei Rayleigh: lumina albastră se dispersează mai mult decât roșia.
613,Ce e cerul albastru? (scurt),Dispersia Rayleigh dispersează albastrul.,Cerul e albastru din cauza dispersiei Rayleigh: lumina albastră se dispersează mai mult decât roșia.
614,Cum se formează ploaia?,"Ciclu: evaporare, condensare, precipitații.","Ploaia se naște prin evaporare: apa urcă, se răcește, face nori și cade ca picături."
615,Explică ploaia într-o propoziție.,"Ciclu: evaporare, condensare, precipitații.","Ploaia se naște prin evaporare: apa urcă, se răcește, face nori și cade ca picături."
616,Ce e ploaia? (scurt),"Ciclu: evaporare, condensare, precipitații.","Ploaia se naște prin evaporare: apa urcă, se răcește, face nori și cade ca picături."
617,Ce e fotosinteza?,"Plante: lumină, apă, CO2 în zahăr și oxigen.","Fotosinteza face zahăr și oxigen din lumină, apă și CO2."
618,Explică fotosinteza într-o propoziție.,"Plante: lumină, apă, CO2 în zahăr și oxigen.","Fotosinteza face zahăr și oxigen din lumină, apă și CO2."
619,Ce e fotosinteza? (scurt),"Plante: lumină, apă, CO2 în zahăr și oxigen.","Fotosinteza face zahăr și oxigen din lumină, apă și CO2."
620,Care e diferența între vreme și climă?,"Vremea scurt, clima medie 30 ani.",Vremea e starea pe scurt; clima media de vreo 30 ani.
621,Explică vremea și clima într-o propoziție.,"Vremea scurt, clima medie 30 ani.",Vremea e starea pe scurt; clima media de vreo 30 ani.
622,Ce e vremea și clima? (scurt),"Vremea scurt, clima medie 30 ani.",Vremea e starea pe scurt; clima media de vreo 30 ani.
623,"Cum funcționează frigiderul, în mare?","Agent, căldură dinăuntru afară.","Frigiderul pompează căldura dinăuntru afară cu agent: se evaporă înăuntru, ia căldura, o dă afară."
624,Explică frigiderul într-o propoziție.,"Agent, căldură dinăuntru afară.","Frigiderul pompează căldura dinăuntru afară cu agent: se evaporă înăuntru, ia căldura, o dă afară."
625,Ce e frigiderul? (scurt),"Agent, căldură dinăuntru afară.","Frigiderul pompează căldura dinăuntru afară cu agent: se evaporă înăuntru, ia căldura, o dă afară."
626,"Ce e electricitatea, simplu?",Mișcare dirijată de electroni.,"Electricitatea e simplu mișcarea dirijată de sarcini, de obicei electroni într-un fir."
627,Explică electricitatea într-o propoziție.,Mișcare dirijată de electroni.,"Electricitatea e simplu mișcarea dirijată de sarcini, de obicei electroni într-un fir."
628,Ce e electricitatea? (scurt),Mișcare dirijată de electroni.,"Electricitatea e simplu mișcarea dirijată de sarcini, de obicei electroni într-un fir."
629,"Ce e apa, chimic?","H2O, hidrogen și oxigen.","Apa e H2O, un compus de hidrogen și oxigen."
630,Explică apa chimic într-o propoziție.,"H2O, hidrogen și oxigen.","Apa e H2O, un compus de hidrogen și oxigen."
631,Ce e apa chimic? (scurt),"H2O, hidrogen și oxigen.","Apa e H2O, un compus de hidrogen și oxigen."
632,Ce e un virus?,"Minuscul, nevoie de celulă gazdă.",Un virus e un agent minuscul care nu se înmulțește fără celulă gazdă.
633,Explică virusul într-o propoziție.,"Minuscul, nevoie de celulă gazdă.",Un virus e un agent minuscul care nu se înmulțește fără celulă gazdă.
634,Ce e virusul? (scurt),"Minuscul, nevoie de celulă gazdă.",Un virus e un agent minuscul care nu se înmulțește fără celulă gazdă.
635,"Ce e inteligența artificială, simplu?",Programe care învață tipare.,"Inteligența artificială sunt programe care învață din date, recunosc tipare și rezolvă sarcini."
636,Explică IA într-o propoziție.,Programe care învață tipare.,"Inteligența artificială sunt programe care învață din date, recunosc tipare și rezolvă sarcini."
637,Ce e IA? (scurt),Programe care învață tipare.,"Inteligența artificială sunt programe care învață din date, recunosc tipare și rezolvă sarcini."
638,Ce e un browser?,"Program pentru site-uri, ex. Chrome, Firefox.","Un browser e programul cu care deschizi site-uri, ex. Chrome, Firefox, Edge sau Safari."
639,Explică browserul într-o propoziție.,"Program pentru site-uri, ex. Chrome, Firefox.","Un browser e programul cu care deschizi site-uri, ex. Chrome, Firefox, Edge sau Safari."
640,Ce e browserul? (scurt),"Program pentru site-uri, ex. Chrome, Firefox.","Un browser e programul cu care deschizi site-uri, ex. Chrome, Firefox, Edge sau Safari."
641,Ce e o aplicație?,"Program, de obicei pentru telefoane.","O aplicație e un program, de obicei pentru telefoane, ex. mesaje, poze sau jocuri."
642,Explică aplicația într-o propoziție.,"Program, de obicei pentru telefoane.","O aplicație e un program, de obicei pentru telefoane, ex. mesaje, poze sau jocuri."
643,Ce e aplicația? (scurt),"Program, de obicei pentru telefoane.","O aplicație e un program, de obicei pentru telefoane, ex. mesaje, poze sau jocuri."
644,De ce să bem apă?,"Circulație, focus, piele, rinichi.","Apa ține circulația și focusul stabile, ajută rinichii și pielea, previne durerile de cap."
645,Explică băutul apei într-o propoziție.,"Circulație, focus, piele, rinichi.","Apa ține circulația și focusul stabile, ajută rinichii și pielea, previne durerile de cap."
646,Ce e băutul apei? (scurt),"Circulație, focus, piele, rinichi.","Apa ține circulația și focusul stabile, ajută rinichii și pielea, previne durerile de cap."
647,Cât să ne spălăm pe dinți?,"2 minute, de două ori pe zi.","Vreo 2 minute, de două ori pe zi."
648,Explică spălatul dinților într-o propoziție.,"2 minute, de două ori pe zi.","Vreo 2 minute, de două ori pe zi."
649,Ce e spălatul dinților? (scurt),"2 minute, de două ori pe zi.","Vreo 2 minute, de două ori pe zi."
650,Ce e gravitația?,Atracție între mase; Pământul atrage.,"Gravitația e atracția între mase. Pământul atrage totul în jos, deci lucrurile cad."
651,Explică gravitația într-o propoziție.,Atracție între mase; Pământul atrage.,"Gravitația e atracția între mase. Pământul atrage totul în jos, deci lucrurile cad."
652,Ce e gravitația? (scurt),Atracție între mase; Pământul atrage.,"Gravitația e atracția între mase. Pământul atrage totul în jos, deci lucrurile cad."
653,Ce e aerul?,"Mix de azot, oxigen și mai mult.","Aerul e un mix de gaze, mai ales azot și oxigen."
654,Explică aerul într-o propoziție.,"Mix de azot, oxigen și mai mult.","Aerul e un mix de gaze, mai ales azot și oxigen."
655,Ce e aerul? (scurt),"Mix de azot, oxigen și mai mult.","Aerul e un mix de gaze, mai ales azot și oxigen."
656,Ce face inima?,Pompează sânge prin corp.,Inima pompează sânge prin tot corpul.
657,Explică inima într-o propoziție.,Pompează sânge prin corp.,Inima pompează sânge prin tot corpul.
658,Ce e inima? (scurt),Pompează sânge prin corp.,Inima pompează sânge prin tot corpul.
659,Ce fac plămânii?,"Iau oxigen, dau CO2.",Plămânii iau oxigen și dau dioxid de carbon.
660,Explică plămânii într-o propoziție.,"Iau oxigen, dau CO2.",Plămânii iau oxigen și dau dioxid de carbon.
661,Ce e plămânii? (scurt),"Iau oxigen, dau CO2.",Plămânii iau oxigen și dau dioxid de carbon.
662,De ce e somnul important?,"Recuperare, memorie, imunitate.","Somnul ajută recuperarea, memoria și imunitatea."
663,Explică somnul într-o propoziție.,"Recuperare, memorie, imunitate.","Somnul ajută recuperarea, memoria și imunitatea."
664,Ce e somnul? (scurt),"Recuperare, memorie, imunitate.","Somnul ajută recuperarea, memoria și imunitatea."
665,Ce e febra?,Temperatură ridicată ca apărare.,"Febra e temperatură ridicată a corpului, des apărare contra infecțiilor."
666,Explică febra într-o propoziție.,Temperatură ridicată ca apărare.,"Febra e temperatură ridicată a corpului, des apărare contra infecțiilor."
667,Ce e febra? (scurt),Temperatură ridicată ca apărare.,"Febra e temperatură ridicată a corpului, des apărare contra infecțiilor."
668,Ce e o parolă puternică?,"Lungă, unică, într-un manager.","O parolă puternică e lungă, unică pe serviciu și ținută într-un manager."
669,Explică parolă puternică într-o propoziție.,"Lungă, unică, într-un manager.","O parolă puternică e lungă, unică pe serviciu și ținută într-un manager."
670,Ce e parolă puternică? (scurt),"Lungă, unică, într-un manager.","O parolă puternică e lungă, unică pe serviciu și ținută într-un manager."
671,Ce e Wi-Fi?,Rețea locală fără fir.,Wi-Fi e o rețea locală fără fir pentru internet fără cabluri.
672,Explică Wi-Fi într-o propoziție.,Rețea locală fără fir.,Wi-Fi e o rețea locală fără fir pentru internet fără cabluri.
673,Ce e Wi-Fi? (scurt),Rețea locală fără fir.,Wi-Fi e o rețea locală fără fir pentru internet fără cabluri.
674,Ce e cloudul?,Servere pe internet pentru date și servicii.,Cloudul sunt servere pe internet unde ții date și folosești servicii.
675,Explică cloudul într-o propoziție.,Servere pe internet pentru date și servicii.,Cloudul sunt servere pe internet unde ții date și folosești servicii.
676,Ce e cloudul? (scurt),Servere pe internet pentru date și servicii.,Cloudul sunt servere pe internet unde ții date și folosești servicii.
677,Cum funcționează GPS?,"Sateliți, timp de semnal, calcul.",GPS găsește poziția din semnale de sateliți și timpul lor de drum.
678,Explică GPS într-o propoziție.,"Sateliți, timp de semnal, calcul.",GPS găsește poziția din semnale de sateliți și timpul lor de drum.
679,Ce e GPS? (scurt),"Sateliți, timp de semnal, calcul.",GPS găsește poziția din semnale de sateliți și timpul lor de drum.
680,De ce sunt ziua și noaptea?,Rotația Pământului.,"Ziua și noaptea sunt pentru că Pământul se rotește. Partea cu soare are zi, cealaltă noapte."
681,Explică ziua și noaptea într-o propoziție.,Rotația Pământului.,"Ziua și noaptea sunt pentru că Pământul se rotește. Partea cu soare are zi, cealaltă noapte."
682,Ce e ziua și noaptea? (scurt),Rotația Pământului.,"Ziua și noaptea sunt pentru că Pământul se rotește. Partea cu soare are zi, cealaltă noapte."
683,De ce sunt anotimpuri?,Înclinarea axei Pământului.,Anotimpurile vin din înclinarea axei: fiecare emisferă se înclină spre soare pe rând.
684,Explică anotimpurile într-o propoziție.,Înclinarea axei Pământului.,Anotimpurile vin din înclinarea axei: fiecare emisferă se înclină spre soare pe rând.
685,Ce e anotimpurile? (scurt),Înclinarea axei Pământului.,Anotimpurile vin din înclinarea axei: fiecare emisferă se înclină spre soare pe rând.
686,De ce strălucește luna?,Reflectă soarele.,Luna strălucește pentru că reflectă lumina soarelui.
687,Explică luna luminoasă într-o propoziție.,Reflectă soarele.,Luna strălucește pentru că reflectă lumina soarelui.
688,Ce e luna luminoasă? (scurt),Reflectă soarele.,Luna strălucește pentru că reflectă lumina soarelui.
689,Ce e soarele?,O stea de gaz fierbinte.,Soarele e o stea de gaz fierbinte care dă lumină și căldură.
690,Explică soarele într-o propoziție.,O stea de gaz fierbinte.,Soarele e o stea de gaz fierbinte care dă lumină și căldură.
691,Ce e soarele? (scurt),O stea de gaz fierbinte.,Soarele e o stea de gaz fierbinte care dă lumină și căldură.
692,Câte planete are sistemul solar?,8 planete.,"Sistemul nostru solar are 8 planete: Mercur, Venus, Pământ, Marte, Jupiter, Saturn, Uranus, Neptun."
693,Explică planetele într-o propoziție.,8 planete.,"Sistemul nostru solar are 8 planete: Mercur, Venus, Pământ, Marte, Jupiter, Saturn, Uranus, Neptun."
694,Ce e planetele? (scurt),8 planete.,"Sistemul nostru solar are 8 planete: Mercur, Venus, Pământ, Marte, Jupiter, Saturn, Uranus, Neptun."
695,Ce e un atom?,Unitatea minimă: nucleu plus electroni.,"Un atom e unitatea minimă de materie, făcut din nucleu și electroni."
696,Explică atomul într-o propoziție.,Unitatea minimă: nucleu plus electroni.,"Un atom e unitatea minimă de materie, făcut din nucleu și electroni."
697,Ce e atomul? (scurt),Unitatea minimă: nucleu plus electroni.,"Un atom e unitatea minimă de materie, făcut din nucleu și electroni."
698,Ce e reciclarea?,"Adună deșeuri, face produse noi.",Reciclarea adună deșeuri ca să facă produse noi.
699,Explică reciclarea într-o propoziție.,"Adună deșeuri, face produse noi.",Reciclarea adună deșeuri ca să facă produse noi.
700,Ce e reciclarea? (scurt),"Adună deșeuri, face produse noi.",Reciclarea adună deșeuri ca să facă produse noi.
701,Ce e efectul de seră?,Gazele țin căldura.,Efectul de seră ține căldura. Prea multe gaze încălzesc clima.
702,Explică efectul de seră într-o propoziție.,Gazele țin căldura.,Efectul de seră ține căldura. Prea multe gaze încălzesc clima.
703,Ce e efectul de seră? (scurt),Gazele țin căldura.,Efectul de seră ține căldura. Prea multe gaze încălzesc clima.
704,De ce sunt albinele importante?,"Polenizare, recolte.","Albinele polenizează plante, asigurând recolte și diversitate."
