id,user,thinking,ai
456,اذكر عاصمة بريطانيا.,ابحث: بريطانيا -> لندن.,عاصمة بريطانيا اسمها لندن.
457,عاصمة بريطانيا؟,معلومة سريعة: لندن.,لندن.
458,ما هي عاصمة أيرلندا؟,معلومة: دبلن هي عاصمة أيرلندا.,عاصمة أيرلندا هي دبلن.
459,اذكر عاصمة أيرلندا.,ابحث: أيرلندا -> دبلن.,عاصمة أيرلندا اسمها دبلن.
460,عاصمة أيرلندا؟,معلومة سريعة: دبلن.,دبلن.
461,ما هي عاصمة أمريكا؟,معلومة: واشنطن هي عاصمة أمريكا.,عاصمة أمريكا هي واشنطن.
462,اذكر عاصمة أمريكا.,ابحث: أمريكا -> واشنطن.,عاصمة أمريكا اسمها واشنطن.
463,عاصمة أمريكا؟,معلومة سريعة: واشنطن.,واشنطن.
464,ما هي عاصمة كندا؟,معلومة: أوتاوا هي عاصمة كندا.,عاصمة كندا هي أوتاوا.
465,اذكر عاصمة كندا.,ابحث: كندا -> أوتاوا.,عاصمة كندا اسمها أوتاوا.
466,عاصمة كندا؟,معلومة سريعة: أوتاوا.,أوتاوا.
467,ما هي عاصمة المكسيك؟,معلومة: مكسيكو هي عاصمة المكسيك.,عاصمة المكسيك هي مكسيكو.
468,اذكر عاصمة المكسيك.,ابحث: المكسيك -> مكسيكو.,عاصمة المكسيك اسمها مكسيكو.
469,عاصمة المكسيك؟,معلومة سريعة: مكسيكو.,مكسيكو.
470,ما هي عاصمة البرازيل؟,معلومة: برازيليا هي عاصمة البرازيل.,عاصمة البرازيل هي برازيليا.
471,اذكر عاصمة البرازيل.,ابحث: البرازيل -> برازيليا.,عاصمة البرازيل اسمها برازيليا.
472,عاصمة البرازيل؟,معلومة سريعة: برازيليا.,برازيليا.
473,ما هي عاصمة الأرجنتين؟,معلومة: بوينس آيرس هي عاصمة الأرجنتين.,عاصمة الأرجنتين هي بوينس آيرس.
474,اذكر عاصمة الأرجنتين.,ابحث: الأرجنتين -> بوينس آيرس.,عاصمة الأرجنتين اسمها بوينس آيرس.
475,عاصمة الأرجنتين؟,معلومة سريعة: بوينس آيرس.,بوينس آيرس.
476,ما هي عاصمة اليابان؟,معلومة: طوكيو هي عاصمة اليابان.,عاصمة اليابان هي طوكيو.
477,اذكر عاصمة اليابان.,ابحث: اليابان -> طوكيو.,عاصمة اليابان اسمها طوكيو.
478,عاصمة اليابان؟,معلومة سريعة: طوكيو.,طوكيو.
479,ما هي عاصمة الصين؟,معلومة: بكين هي عاصمة الصين.,عاصمة الصين هي بكين.
480,اذكر عاصمة الصين.,ابحث: الصين -> بكين.,عاصمة الصين اسمها بكين.
481,عاصمة الصين؟,معلومة سريعة: بكين.,بكين.
482,ما هي عاصمة الهند؟,معلومة: نيودلهي هي عاصمة الهند.,عاصمة الهند هي نيودلهي.
483,اذكر عاصمة الهند.,ابحث: الهند -> نيودلهي.,عاصمة الهند اسمها نيودلهي.
484,عاصمة الهند؟,معلومة سريعة: نيودلهي.,نيودلهي.
485,ما هي عاصمة أستراليا؟,معلومة: كانبرا هي عاصمة أستراليا.,عاصمة أستراليا هي كانبرا.
486,اذكر عاصمة أستراليا.,ابحث: أستراليا -> كانبرا.,عاصمة أستراليا اسمها كانبرا.
487,عاصمة أستراليا؟,معلومة سريعة: كانبرا.,كانبرا.
488,ما هي عاصمة مصر؟,معلومة: القاهرة هي عاصمة مصر.,عاصمة مصر هي القاهرة.
489,اذكر عاصمة مصر.,ابحث: مصر -> القاهرة.,عاصمة مصر اسمها القاهرة.
490,عاصمة مصر؟,معلومة سريعة: القاهرة.,القاهرة.
491,كم عدد ولايات ألمانيا؟,العد: 16 ولاية.,ألمانيا لديها 16 ولاية.
492,حدثني باختصار عن الولايات الألمانية.,العد: 16 ولاية.,ألمانيا لديها 16 ولاية.
493,كم يعيش في ألمانيا تقريبا؟,تقدير: 83-84 مليون.,يعيش في ألمانيا حوالي 83-84 مليون نسمة.
494,حدثني باختصار عن سكان ألمانيا.,تقدير: 83-84 مليون.,يعيش في ألمانيا حوالي 83-84 مليون نسمة.
495,ما اللغة في البرازيل؟,معلومة: البرتغالية.,في البرازيل يتحدثون البرتغالية.
496,حدثني باختصار عن لغة البرازيل.,معلومة: البرتغالية.,في البرازيل يتحدثون البرتغالية.
497,ما عملة اليابان؟,معلومة: الين.,عملة اليابان هي الين.
498,حدثني باختصار عن عملة اليابان.,معلومة: الين.,عملة اليابان هي الين.
499,ما عملة أمريكا؟,معلومة: الدولار الأمريكي.,عملة أمريكا هي الدولار الأمريكي.
500,حدثني باختصار عن عملة أمريكا.,معلومة: الدولار الأمريكي.,عملة أمريكا هي الدولار الأمريكي.
501,كم عدد القارات؟,النموذج الشائع: 7 قارات.,عادة نحسب 7 قارات: أفريقيا، أنتاركتيكا، آسيا، أستراليا، أوروبا، أمريكا الشمالية، أمريكا الجنوبية.
502,حدثني باختصار عن القارات.,النموذج الشائع: 7 قارات.,عادة نحسب 7 قارات: أفريقيا، أنتاركتيكا، آسيا، أستراليا، أوروبا، أمريكا الشمالية، أمريكا الجنوبية.
503,ما أطول نهر في العالم؟,النيل أو الأمازون، متنازع عليه.,متنازع عليه: يذكر النيل والأمازون، وكلاهما أكثر من 6500 كم.
504,حدثني باختصار عن أطول نهر.,النيل أو الأمازون، متنازع عليه.,متنازع عليه: يذكر النيل والأمازون، وكلاهما أكثر من 6500 كم.
505,ما أكبر دولة في العالم؟,معلومة: روسيا بالمساحة.,أكبر دولة بالمساحة هي روسيا.
506,حدثني باختصار عن أكبر دولة.,معلومة: روسيا بالمساحة.,أكبر دولة بالمساحة هي روسيا.
507,ما أكبر حيوان في العالم؟,معلومة: الحوت الأزرق.,أكبر حيوان في العالم هو الحوت الأزرق.
508,حدثني باختصار عن أكبر حيوان.,معلومة: الحوت الأزرق.,أكبر حيوان في العالم هو الحوت الأزرق.
509,كم عدد المحيطات؟,المعتاد: 5 محيطات.,هناك 5 محيطات: الأطلسي، الهادئ، الهندي، الجنوبي، والمتجمد الشمالي.
510,حدثني باختصار عن المحيطات.,المعتاد: 5 محيطات.,هناك 5 محيطات: الأطلسي، الهادئ، الهندي، الجنوبي، والمتجمد الشمالي.
511,ما أعلى جبل في العالم؟,معلومة: إفرست، 8848 م.,أعلى جبل هو إفرست، حوالي 8848 متر.
512,حدثني باختصار عن أعلى جبل.,معلومة: إفرست، 8848 م.,أعلى جبل هو إفرست، حوالي 8848 متر.
513,ما عاصمة كندا؟,معلومة: أوتاوا، ليست تورونتو.,عاصمة كندا هي أوتاوا.
514,حدثني باختصار عن عاصمة كندا.,معلومة: أوتاوا، ليست تورونتو.,عاصمة كندا هي أوتاوا.
515,ما عاصمة أستراليا؟,معلومة: كانبرا، ليست سيدني.,عاصمة أستراليا هي كانبرا.
516,حدثني باختصار عن عاصمة أستراليا.,معلومة: كانبرا، ليست سيدني.,عاصمة أستراليا هي كانبرا.
517,ما عاصمة تركيا؟,معلومة: أنقرة، ليست إسطنبول.,عاصمة تركيا هي أنقرة.
518,حدثني باختصار عن عاصمة تركيا.,معلومة: أنقرة، ليست إسطنبول.,عاصمة تركيا هي أنقرة.
519,ما عاصمة البرازيل؟,معلومة: برازيليا، ليست ريو.,عاصمة البرازيل هي برازيليا.
520,حدثني باختصار عن عاصمة البرازيل.,معلومة: برازيليا، ليست ريو.,عاصمة البرازيل هي برازيليا.
521,في أي سنة كان الهبوط على القمر؟,التاريخ: أبولو 11 سنة 1969.,أول هبوط على القمر كان سنة 1969 مع أبولو 11.
522,اشرح باختصار: الهبوط على القمر.,التاريخ: أبولو 11 سنة 1969.,أول هبوط على القمر كان سنة 1969 مع أبولو 11.
523,ماذا تعرف عن الهبوط على القمر؟,التاريخ: أبولو 11 سنة 1969.,أول هبوط على القمر كان سنة 1969 مع أبولو 11.
524,متى كانت الحرب العالمية الثانية؟,الفترة: 1939-1945.,الحرب العالمية الثانية دامت من 1939 إلى 1945.
525,اشرح باختصار: الحرب العالمية الثانية.,الفترة: 1939-1945.,الحرب العالمية الثانية دامت من 1939 إلى 1945.
526,ماذا تعرف عن الحرب العالمية الثانية؟,الفترة: 1939-1945.,الحرب العالمية الثانية دامت من 1939 إلى 1945.
527,متى كانت الحرب العالمية الأولى؟,الفترة: 1914-1918.,الحرب العالمية الأولى دامت من 1914 إلى 1918.
528,اشرح باختصار: الحرب العالمية الأولى.,الفترة: 1914-1918.,الحرب العالمية الأولى دامت من 1914 إلى 1918.
529,ماذا تعرف عن الحرب العالمية الأولى؟,الفترة: 1914-1918.,الحرب العالمية الأولى دامت من 1914 إلى 1918.
530,ما هو جدار برلين؟,التاريخ: الانقسام 1961-1989.,جدار برلين كان الحدود المحصنة بين برلين الشرقية والغربية من 1961 إلى 1989.
531,اشرح باختصار: جدار برلين.,التاريخ: الانقسام 1961-1989.,جدار برلين كان الحدود المحصنة بين برلين الشرقية والغربية من 1961 إلى 1989.
532,ماذا تعرف عن جدار برلين؟,التاريخ: الانقسام 1961-1989.,جدار برلين كان الحدود المحصنة بين برلين الشرقية والغربية من 1961 إلى 1989.
533,متى سقط جدار برلين؟,معلومة: 9 نوفمبر 1989.,سقط جدار برلين في 9 نوفمبر 1989.
534,اشرح باختصار: سقوط الجدار.,معلومة: 9 نوفمبر 1989.,سقط جدار برلين في 9 نوفمبر 1989.
535,ماذا تعرف عن سقوط الجدار؟,معلومة: 9 نوفمبر 1989.,سقط جدار برلين في 9 نوفمبر 1989.
536,من اخترع الهاتف؟,التاريخ: بيل 1876، أعمال موتشي.,سجل براءة الهاتف ألكسندر غراهام بيل سنة 1876، مع أعمال أنطونيو موتشي.
537,اشرح باختصار: الهاتف.,التاريخ: بيل 1876، أعمال موتشي.,سجل براءة الهاتف ألكسندر غراهام بيل سنة 1876، مع أعمال أنطونيو موتشي.
538,ماذا تعرف عن الهاتف؟,التاريخ: بيل 1876، أعمال موتشي.,سجل براءة الهاتف ألكسندر غراهام بيل سنة 1876، مع أعمال أنطونيو موتشي.
539,من طور النسبية؟,الفيزياء: ألبرت أينشتاين، 1905 و1915.,طور النسبية ألبرت أينشتاين.
540,اشرح باختصار: النسبية.,الفيزياء: ألبرت أينشتاين، 1905 و1915.,طور النسبية ألبرت أينشتاين.
541,ماذا تعرف عن النسبية؟,الفيزياء: ألبرت أينشتاين، 1905 و1915.,طور النسبية ألبرت أينشتاين.
542,ما هي الديمقراطية؟,تعريف: حكم الشعب، انتخابات، حقوق.,الديمقراطية تعني حكم الشعب، عادة بانتخابات حرة وحقوق أساسية.
543,اشرح باختصار: الديمقراطية.,تعريف: حكم الشعب، انتخابات، حقوق.,الديمقراطية تعني حكم الشعب، عادة بانتخابات حرة وحقوق أساسية.
544,ماذا تعرف عن الديمقراطية؟,تعريف: حكم الشعب، انتخابات، حقوق.,الديمقراطية تعني حكم الشعب، عادة بانتخابات حرة وحقوق أساسية.
545,ما هو الاتحاد الأوروبي؟,اتحاد دول أوروبية، سوق واحدة.,الاتحاد الأوروبي اتحاد دول أوروبية بسوق واحدة ومؤسسات مشتركة.
546,اشرح باختصار: الاتحاد الأوروبي.,اتحاد دول أوروبية، سوق واحدة.,الاتحاد الأوروبي اتحاد دول أوروبية بسوق واحدة ومؤسسات مشتركة.
547,ماذا تعرف عن الاتحاد الأوروبي؟,اتحاد دول أوروبية، سوق واحدة.,الاتحاد الأوروبي اتحاد دول أوروبية بسوق واحدة ومؤسسات مشتركة.
548,كم دولة في الاتحاد الأوروبي؟,معلومة: 27 دولة عضوا.,في الاتحاد الأوروبي 27 دولة عضوا.
549,اشرح باختصار: أعضاء الاتحاد.,معلومة: 27 دولة عضوا.,في الاتحاد الأوروبي 27 دولة عضوا.
550,ماذا تعرف عن أعضاء الاتحاد؟,معلومة: 27 دولة عضوا.,في الاتحاد الأوروبي 27 دولة عضوا.
551,ما هو القانون الأساسي الألماني؟,الدستور منذ 1949.,القانون الأساسي هو دستور ألمانيا، سار منذ 1949.
552,اشرح باختصار: القانون الأساسي.,الدستور منذ 1949.,القانون الأساسي هو دستور ألمانيا، سار منذ 1949.
553,ماذا تعرف عن القانون الأساسي؟,الدستور منذ 1949.,القانون الأساسي هو دستور ألمانيا، سار منذ 1949.
554,في أي سنة توحدت ألمانيا؟,معلومة: 1990.,توحدت ألمانيا سنة 1990.
555,اشرح باختصار: إعادة التوحيد.,معلومة: 1990.,توحدت ألمانيا سنة 1990.
556,ماذا تعرف عن إعادة التوحيد؟,معلومة: 1990.,توحدت ألمانيا سنة 1990.
557,ما هي العصور الوسطى؟,الحقبة: حوالي 500-1500.,العصور الوسطى حقبة حوالي 500-1500، بين القديم والحديث.
558,اشرح باختصار: العصور الوسطى.,الحقبة: حوالي 500-1500.,العصور الوسطى حقبة حوالي 500-1500، بين القديم والحديث.
559,ماذا تعرف عن العصور الوسطى؟,الحقبة: حوالي 500-1500.,العصور الوسطى حقبة حوالي 500-1500، بين القديم والحديث.
560,من هو ليوناردو دا فينشي؟,فنان ومخترع إيطالي، الموناليزا.,ليوناردو دا فينشي فنان ومخترع إيطالي، مشهور بالموناليزا.
561,اشرح باختصار: دا فينشي.,فنان ومخترع إيطالي، الموناليزا.,ليوناردو دا فينشي فنان ومخترع إيطالي، مشهور بالموناليزا.
562,ماذا تعرف عن دا فينشي؟,فنان ومخترع إيطالي، الموناليزا.,ليوناردو دا فينشي فنان ومخترع إيطالي، مشهور بالموناليزا.
563,من هي ماري كوري؟,فيزيائية، إشعاع، جائزتا نوبل.,ماري كوري درست الإشعاع وفازت بجائزتي نوبل.
564,اشرح باختصار: ماري كوري.,فيزيائية، إشعاع، جائزتا نوبل.,ماري كوري درست الإشعاع وفازت بجائزتي نوبل.
565,ماذا تعرف عن ماري كوري؟,فيزيائية، إشعاع، جائزتا نوبل.,ماري كوري درست الإشعاع وفازت بجائزتي نوبل.
566,ما هي الثورة الفرنسية؟,منذ 1789، حرية مساواة إخاء.,الثورة الفرنسية منذ 1789 أسقطت الملكية تحت الحرية والمساواة والإخاء.
567,اشرح باختصار: الثورة الفرنسية.,منذ 1789، حرية مساواة إخاء.,الثورة الفرنسية منذ 1789 أسقطت الملكية تحت الحرية والمساواة والإخاء.
568,ماذا تعرف عن الثورة الفرنسية؟,منذ 1789، حرية مساواة إخاء.,الثورة الفرنسية منذ 1789 أسقطت الملكية تحت الحرية والمساواة والإخاء.
569,ما هي حقوق الإنسان؟,حقوق أساسية عالمية.,حقوق الإنسان حقوق أساسية لكل شخص، كالحياة والحرية والمساواة.
570,اشرح باختصار: حقوق الإنسان.,حقوق أساسية عالمية.,حقوق الإنسان حقوق أساسية لكل شخص، كالحياة والحرية والمساواة.
571,ماذا تعرف عن حقوق الإنسان؟,حقوق أساسية عالمية.,حقوق الإنسان حقوق أساسية لكل شخص، كالحياة والحرية والمساواة.
572,ما هو التضخم؟,الاقتصاد: المال يفقد القيمة، الأسعار ترتفع.,التضخم يعني ارتفاع الأسعار وفقدان المال قيمته.
573,اشرح باختصار: التضخم.,الاقتصاد: المال يفقد القيمة، الأسعار ترتفع.,التضخم يعني ارتفاع الأسعار وفقدان المال قيمته.
574,ماذا تعرف عن التضخم؟,الاقتصاد: المال يفقد القيمة، الأسعار ترتفع.,التضخم يعني ارتفاع الأسعار وفقدان المال قيمته.
575,ما هو التصنيع؟,آلات ومصانع منذ القرن 18.,التصنيع هو التحول إلى الآلات والمصانع منذ القرن 18.
576,اشرح باختصار: التصنيع.,آلات ومصانع منذ القرن 18.,التصنيع هو التحول إلى الآلات والمصانع منذ القرن 18.
577,ماذا تعرف عن التصنيع؟,آلات ومصانع منذ القرن 18.,التصنيع هو التحول إلى الآلات والمصانع منذ القرن 18.
578,متى اخترع الإنترنت؟,أربانت 1969، الويب 1989.,الأسس أربانت سنة 1969، الويب منذ 1989.
579,اشرح باختصار: الإنترنت.,أربانت 1969، الويب 1989.,الأسس أربانت سنة 1969، الويب منذ 1989.
580,ماذا تعرف عن الإنترنت؟,أربانت 1969، الويب 1989.,الأسس أربانت سنة 1969، الويب منذ 1989.
581,متى اخترعت السيارة؟,بنز 1886.,اخترع السيارة كارل بنز بسيارة 1886.
582,اشرح باختصار: السيارة.,بنز 1886.,اخترع السيارة كارل بنز بسيارة 1886.
583,ماذا تعرف عن السيارة؟,بنز 1886.,اخترع السيارة كارل بنز بسيارة 1886.
584,من اخترع الطائرة؟,الأخوان رايت، طيران 1903.,أول طيران بمحرك قام به الأخوان رايت سنة 1903.
585,اشرح باختصار: الطائرة.,الأخوان رايت، طيران 1903.,أول طيران بمحرك قام به الأخوان رايت سنة 1903.
586,ماذا تعرف عن الطائرة؟,الأخوان رايت، طيران 1903.,أول طيران بمحرك قام به الأخوان رايت سنة 1903.
587,من أي سن يصوت في ألمانيا؟,البوندستاغ من 18، الأوروبي من 16.,للبوندستاغ من 18 سنة. في الأوروبي بألمانيا من 16.
588,اشرح باختصار: سن التصويت.,البوندستاغ من 18، الأوروبي من 16.,للبوندستاغ من 18 سنة. في الأوروبي بألمانيا من 16.
589,ماذا تعرف عن سن التصويت؟,البوندستاغ من 18، الأوروبي من 16.,للبوندستاغ من 18 سنة. في الأوروبي بألمانيا من 16.
590,كيف تعمل الانتخابات، ببساطة؟,الناخبون يصوتون، الفرز، المقاعد.,الناخبون يصوتون، تحصى الأصوات وتوزع المقاعد حسب النتيجة.
591,اشرح باختصار: الانتخابات.,الناخبون يصوتون، الفرز، المقاعد.,الناخبون يصوتون، تحصى الأصوات وتوزع المقاعد حسب النتيجة.
592,ماذا تعرف عن الانتخابات؟,الناخبون يصوتون، الفرز، المقاعد.,الناخبون يصوتون، تحصى الأصوات وتوزع المقاعد حسب النتيجة.
593,ما الفرق بين الديكتاتورية والديمقراطية؟,حكم فردي ضد حكم الشعب.,في الديكتاتورية يحكم شخص أو جماعة دون انتخابات حرة؛ في الديمقراطية السلطة من الشعب.
594,اشرح باختصار: الديكتاتورية والديمقراطية.,حكم فردي ضد حكم الشعب.,في الديكتاتورية يحكم شخص أو جماعة دون انتخابات حرة؛ في الديمقراطية السلطة من الشعب.
595,ماذا تعرف عن الديكتاتورية والديمقراطية؟,حكم فردي ضد حكم الشعب.,في الديكتاتورية يحكم شخص أو جماعة دون انتخابات حرة؛ في الديمقراطية السلطة من الشعب.
596,ماذا تعني الاستدامة؟,موارد للأجيال القادمة.,الاستدامة تعني العيش ليبقى للأجيال القادمة موارد.
597,اشرح باختصار: الاستدامة.,موارد للأجيال القادمة.,الاستدامة تعني العيش ليبقى للأجيال القادمة موارد.
598,ماذا تعرف عن الاستدامة؟,موارد للأجيال القادمة.,الاستدامة تعني العيش ليبقى للأجيال القادمة موارد.
599,ما هو التنمر وماذا نفعل؟,متكرر؛ مساعدة، أدلة.,التنمر إساءة متكررة. تحدث مع موثوقين، احفظ الأدلة، اطلب المساعدة.
600,اشرح باختصار: التنمر.,متكرر؛ مساعدة، أدلة.,التنمر إساءة متكررة. تحدث مع موثوقين، احفظ الأدلة، اطلب المساعدة.
601,ماذا تعرف عن التنمر؟,متكرر؛ مساعدة، أدلة.,التنمر إساءة متكررة. تحدث مع موثوقين، احفظ الأدلة، اطلب المساعدة.
602,ماذا يعني السلام؟,العيش دون حرب وعنف.,السلام يعني العيش معا دون حرب وعنف.
603,اشرح باختصار: السلام.,العيش دون حرب وعنف.,السلام يعني العيش معا دون حرب وعنف.
604,ماذا تعرف عن السلام؟,العيش دون حرب وعنف.,السلام يعني العيش معا دون حرب وعنف.
605,ماذا تعني الحرية؟,العيش حرا دون إيذاء الآخرين.,الحرية تعني العيش حرا دون إيذاء الآخرين.
606,اشرح باختصار: الحرية.,العيش حرا دون إيذاء الآخرين.,الحرية تعني العيش حرا دون إيذاء الآخرين.
607,ماذا تعرف عن الحرية؟,العيش حرا دون إيذاء الآخرين.,الحرية تعني العيش حرا دون إيذاء الآخرين.
608,ماذا تعني العدالة؟,معاملة عادلة ومتساوية للجميع.,العدالة تعني معاملة عادلة ومتساوية لكل شخص.
609,اشرح باختصار: العدالة.,معاملة عادلة ومتساوية للجميع.,العدالة تعني معاملة عادلة ومتساوية لكل شخص.
610,ماذا تعرف عن العدالة؟,معاملة عادلة ومتساوية للجميع.,العدالة تعني معاملة عادلة ومتساوية لكل شخص.
611,لماذا السماء زرقاء؟,تشتت رايلي يشتت الأزرق.,السماء زرقاء بسبب تشتت رايلي: الضوء الأزرق يتشتت أكثر من الأحمر.
612,اشرح السماء الزرقاء في جملة واحدة.,تشتت رايلي يشتت الأزرق.,السماء زرقاء بسبب تشتت رايلي: الضوء الأزرق يتشتت أكثر من الأحمر.
613,ما هو السماء الزرقاء؟ (باختصار),تشتت رايلي يشتت الأزرق.,السماء زرقاء بسبب تشتت رايلي: الضوء الأزرق يتشتت أكثر من الأحمر.
614,كيف يتكون المطر؟,الدورة: تبخر، تكاثف، هطول.,يتكون المطر بالتبخر: الماء يصعد، يبرد، يكون الغيوم ويسقط قطرات.
615,اشرح المطر في جملة واحدة.,الدورة: تبخر، تكاثف، هطول.,يتكون المطر بالتبخر: الماء يصعد، يبرد، يكون الغيوم ويسقط قطرات.
616,ما هو المطر؟ (باختصار),الدورة: تبخر، تكاثف، هطول.,يتكون المطر بالتبخر: الماء يصعد، يبرد، يكون الغيوم ويسقط قطرات.
617,ما هو التمثيل الضوئي؟,النباتات: ضوء، ماء، CO2 إلى سكر وأكسجين.,التمثيل الضوئي يصنع السكر والأكسجين من الضوء والماء وCO2.
618,اشرح التمثيل الضوئي في جملة واحدة.,النباتات: ضوء، ماء، CO2 إلى سكر وأكسجين.,التمثيل الضوئي يصنع السكر والأكسجين من الضوء والماء وCO2.
619,ما هو التمثيل الضوئي؟ (باختصار),النباتات: ضوء، ماء، CO2 إلى سكر وأكسجين.,التمثيل الضوئي يصنع السكر والأكسجين من الضوء والماء وCO2.
620,ما الفرق بين الطقس والمناخ؟,الطقس قصير، المناخ متوسط 30 سنة.,الطقس حالة قصيرة؛ المناخ متوسط حوالي 30 سنة.
621,اشرح الطقس والمناخ في جملة واحدة.,الطقس قصير، المناخ متوسط 30 سنة.,الطقس حالة قصيرة؛ المناخ متوسط حوالي 30 سنة.
622,ما هو الطقس والمناخ؟ (باختصار),الطقس قصير، المناخ متوسط 30 سنة.,الطقس حالة قصيرة؛ المناخ متوسط حوالي 30 سنة.
623,كيف تعمل الثلاجة، باختصار؟,مبرد، الحرارة من الداخل للخارج.,الثلاجة تضخ الحرارة من الداخل للخارج بمبرد: يتبخر داخلها، يأخذ الحرارة، يطلقها خارجا.
624,اشرح الثلاجة في جملة واحدة.,مبرد، الحرارة من الداخل للخارج.,الثلاجة تضخ الحرارة من الداخل للخارج بمبرد: يتبخر داخلها، يأخذ الحرارة، يطلقها خارجا.
625,ما هو الثلاجة؟ (باختصار),مبرد، الحرارة من الداخل للخارج.,الثلاجة تضخ الحرارة من الداخل للخارج بمبرد: يتبخر داخلها، يأخذ الحرارة، يطلقها خارجا.
626,ما هي الكهرباء، ببساطة؟,حركة موجهة للإلكترونات.,الكهرباء ببساطة حركة موجهة للشحنات، عادة إلكترونات في سلك.
627,اشرح الكهرباء في جملة واحدة.,حركة موجهة للإلكترونات.,الكهرباء ببساطة حركة موجهة للشحنات، عادة إلكترونات في سلك.
628,ما هو الكهرباء؟ (باختصار),حركة موجهة للإلكترونات.,الكهرباء ببساطة حركة موجهة للشحنات، عادة إلكترونات في سلك.
629,ما هو الماء، كيميائيا؟,H2O، هيدروجين وأكسجين.,الماء هو H2O، مركب من الهيدروجين والأكسجين.
630,اشرح الماء كيميائيا في جملة واحدة.,H2O، هيدروجين وأكسجين.,الماء هو H2O، مركب من الهيدروجين والأكسجين.
631,ما هو الماء كيميائيا؟ (باختصار),H2O، هيدروجين وأكسجين.,الماء هو H2O، مركب من الهيدروجين والأكسجين.
632,ما هو الفيروس؟,صغير جدا، يحتاج خلية مضيفة.,الفيروس عامل صغير لا يتكاثر دون خلية مضيفة.
633,اشرح الفيروس في جملة واحدة.,صغير جدا، يحتاج خلية مضيفة.,الفيروس عامل صغير لا يتكاثر دون خلية مضيفة.
634,ما هو الفيروس؟ (باختصار),صغير جدا، يحتاج خلية مضيفة.,الفيروس عامل صغير لا يتكاثر دون خلية مضيفة.
635,ما هو الذكاء الاصطناعي، ببساطة؟,برامج تتعلم الأنماط.,الذكاء الاصطناعي برامج تتعلم من البيانات، تعرف الأنماط وتحل المهام.
636,اشرح الذكاء الاصطناعي في جملة واحدة.,برامج تتعلم الأنماط.,الذكاء الاصطناعي برامج تتعلم من البيانات، تعرف الأنماط وتحل المهام.
637,ما هو الذكاء الاصطناعي؟ (باختصار),برامج تتعلم الأنماط.,الذكاء الاصطناعي برامج تتعلم من البيانات، تعرف الأنماط وتحل المهام.
638,ما هو المتصفح؟,برنامج للمواقع، مثل كروم وفايرفوكس.,المتصفح برنامج لفتح المواقع، مثل كروم وفايرفوكس وإيدج وسفاري.
639,اشرح المتصفح في جملة واحدة.,برنامج للمواقع، مثل كروم وفايرفوكس.,المتصفح برنامج لفتح المواقع، مثل كروم وفايرفوكس وإيدج وسفاري.
640,ما هو المتصفح؟ (باختصار),برنامج للمواقع، مثل كروم وفايرفوكس.,المتصفح برنامج لفتح المواقع، مثل كروم وفايرفوكس وإيدج وسفاري.
641,ما هو التطبيق؟,برنامج، عادة للهواتف.,التطبيق برنامج، عادة للهواتف، مثل الرسائل والصور والألعاب.
642,اشرح التطبيق في جملة واحدة.,برنامج، عادة للهواتف.,التطبيق برنامج، عادة للهواتف، مثل الرسائل والصور والألعاب.
643,ما هو التطبيق؟ (باختصار),برنامج، عادة للهواتف.,التطبيق برنامج، عادة للهواتف، مثل الرسائل والصور والألعاب.
644,لماذا نشرب الماء؟,الدورة، التركيز، الجلد، الكلى.,الماء يثبت الدورة والتركيز، يساعد الكلى والجلد، يمنع الصداع.
645,اشرح شرب الماء في جملة واحدة.,الدورة، التركيز، الجلد، الكلى.,الماء يثبت الدورة والتركيز، يساعد الكلى والجلد، يمنع الصداع.
646,ما هو شرب الماء؟ (باختصار),الدورة، التركيز، الجلد، الكلى.,الماء يثبت الدورة والتركيز، يساعد الكلى والجلد، يمنع الصداع.
647,كم ننظف الأسنان؟,دقيقتان، مرتين يوميا.,حوالي دقيقتين، مرتين يوميا.
648,اشرح تنظيف الأسنان في جملة واحدة.,دقيقتان، مرتين يوميا.,حوالي دقيقتين، مرتين يوميا.
649,ما هو تنظيف الأسنان؟ (باختصار),دقيقتان، مرتين يوميا.,حوالي دقيقتين، مرتين يوميا.
650,ما هي الجاذبية؟,جذب الكتل؛ الأرض تجذب.,الجاذبية جذب الكتل. الأرض تجذب كل شيء للأسفل، لذلك تسقط الأشياء.
651,اشرح الجاذبية في جملة واحدة.,جذب الكتل؛ الأرض تجذب.,الجاذبية جذب الكتل. الأرض تجذب كل شيء للأسفل، لذلك تسقط الأشياء.
652,ما هو الجاذبية؟ (باختصار),جذب الكتل؛ الأرض تجذب.,الجاذبية جذب الكتل. الأرض تجذب كل شيء للأسفل، لذلك تسقط الأشياء.
653,ما هو الهواء؟,خليط نيتروجين وأكسجين وغيرهما.,الهواء خليط غازات، معظمه نيتروجين وأكسجين.
654,اشرح الهواء في جملة واحدة.,خليط نيتروجين وأكسجين وغيرهما.,الهواء خليط غازات، معظمه نيتروجين وأكسجين.
655,ما هو الهواء؟ (باختصار),خليط نيتروجين وأكسجين وغيرهما.,الهواء خليط غازات، معظمه نيتروجين وأكسجين.
656,ماذا يفعل القلب؟,يضخ الدم في الجسم.,القلب يضخ الدم في كل الجسم.
657,اشرح القلب في جملة واحدة.,يضخ الدم في الجسم.,القلب يضخ الدم في كل الجسم.
658,ما هو القلب؟ (باختصار),يضخ الدم في الجسم.,القلب يضخ الدم في كل الجسم.
