id,user,thinking,ai
460,Hoofdstad van Ierland?,Snelle check: Dublin.,Dublin.
461,Wat is de hoofdstad van Verenigde Staten?,Feit: Washington D.C. is de hoofdstad van Verenigde Staten.,De hoofdstad van Verenigde Staten is Washington D.C..
462,Noem de hoofdstad van Verenigde Staten.,Opzoeken: Verenigde Staten -> Washington D.C..,De hoofdstad van Verenigde Staten heet Washington D.C..
463,Hoofdstad van Verenigde Staten?,Snelle check: Washington D.C..,Washington D.C..
464,Wat is de hoofdstad van Canada?,Feit: Ottawa is de hoofdstad van Canada.,De hoofdstad van Canada is Ottawa.
465,Noem de hoofdstad van Canada.,Opzoeken: Canada -> Ottawa.,De hoofdstad van Canada heet Ottawa.
466,Hoofdstad van Canada?,Snelle check: Ottawa.,Ottawa.
467,Wat is de hoofdstad van Mexico?,Feit: Mexico-Stad is de hoofdstad van Mexico.,De hoofdstad van Mexico is Mexico-Stad.
468,Noem de hoofdstad van Mexico.,Opzoeken: Mexico -> Mexico-Stad.,De hoofdstad van Mexico heet Mexico-Stad.
469,Hoofdstad van Mexico?,Snelle check: Mexico-Stad.,Mexico-Stad.
470,Wat is de hoofdstad van Brazilië?,Feit: Brasília is de hoofdstad van Brazilië.,De hoofdstad van Brazilië is Brasília.
471,Noem de hoofdstad van Brazilië.,Opzoeken: Brazilië -> Brasília.,De hoofdstad van Brazilië heet Brasília.
472,Hoofdstad van Brazilië?,Snelle check: Brasília.,Brasília.
473,Wat is de hoofdstad van Argentinië?,Feit: Buenos Aires is de hoofdstad van Argentinië.,De hoofdstad van Argentinië is Buenos Aires.
474,Noem de hoofdstad van Argentinië.,Opzoeken: Argentinië -> Buenos Aires.,De hoofdstad van Argentinië heet Buenos Aires.
475,Hoofdstad van Argentinië?,Snelle check: Buenos Aires.,Buenos Aires.
476,Wat is de hoofdstad van Japan?,Feit: Tokio is de hoofdstad van Japan.,De hoofdstad van Japan is Tokio.
477,Noem de hoofdstad van Japan.,Opzoeken: Japan -> Tokio.,De hoofdstad van Japan heet Tokio.
478,Hoofdstad van Japan?,Snelle check: Tokio.,Tokio.
479,Wat is de hoofdstad van China?,Feit: Peking is de hoofdstad van China.,De hoofdstad van China is Peking.
480,Noem de hoofdstad van China.,Opzoeken: China -> Peking.,De hoofdstad van China heet Peking.
481,Hoofdstad van China?,Snelle check: Peking.,Peking.
482,Wat is de hoofdstad van India?,Feit: New Delhi is de hoofdstad van India.,De hoofdstad van India is New Delhi.
483,Noem de hoofdstad van India.,Opzoeken: India -> New Delhi.,De hoofdstad van India heet New Delhi.
484,Hoofdstad van India?,Snelle check: New Delhi.,New Delhi.
485,Wat is de hoofdstad van Australië?,Feit: Canberra is de hoofdstad van Australië.,De hoofdstad van Australië is Canberra.
486,Noem de hoofdstad van Australië.,Opzoeken: Australië -> Canberra.,De hoofdstad van Australië heet Canberra.
487,Hoofdstad van Australië?,Snelle check: Canberra.,Canberra.
488,Wat is de hoofdstad van Egypte?,Feit: Caïro is de hoofdstad van Egypte.,De hoofdstad van Egypte is Caïro.
489,Noem de hoofdstad van Egypte.,Opzoeken: Egypte -> Caïro.,De hoofdstad van Egypte heet Caïro.
490,Hoofdstad van Egypte?,Snelle check: Caïro.,Caïro.
491,Hoeveel staten heeft Duitsland?,Tellen: 16 deelstaten.,Duitsland heeft 16 deelstaten.
492,Vertel kort over duitse staten.,Tellen: 16 deelstaten.,Duitsland heeft 16 deelstaten.
493,Hoeveel mensen wonen er ongeveer in Duitsland?,Schatting: 83-84 miljoen.,Duitsland heeft ongeveer 83 tot 84 miljoen inwoners.
494,Vertel kort over duitse bevolking.,Schatting: 83-84 miljoen.,Duitsland heeft ongeveer 83 tot 84 miljoen inwoners.
495,Welke taal spreekt men in Brazilië?,"Feit: Portugees, geen Spaans.",In Brazilië spreekt men Portugees.
496,Vertel kort over taal van Brazilië.,"Feit: Portugees, geen Spaans.",In Brazilië spreekt men Portugees.
497,Wat is de munt van Japan?,Feit: yen.,De munt van Japan is de yen.
498,Vertel kort over munt van Japan.,Feit: yen.,De munt van Japan is de yen.
499,Wat is de munt van de VS?,Feit: Amerikaanse dollar.,De munt van de VS is de Amerikaanse dollar.
500,Vertel kort over munt van de VS.,Feit: Amerikaanse dollar.,De munt van de VS is de Amerikaanse dollar.
501,Hoeveel continenten zijn er?,Gebruikelijk model: 7 continenten.,"Meestal tellen we 7 continenten: Afrika, Antarctica, Azië, Australië, Europa, Noord-Amerika, Zuid-Amerika."
502,Vertel kort over continenten.,Gebruikelijk model: 7 continenten.,"Meestal tellen we 7 continenten: Afrika, Antarctica, Azië, Australië, Europa, Noord-Amerika, Zuid-Amerika."
503,Wat is de langste rivier ter wereld?,"Nijl of Amazone, betwist.","Het is betwist: meestal Nijl en Amazone genoemd, beide ruim 6500 km."
504,Vertel kort over langste rivier.,"Nijl of Amazone, betwist.","Het is betwist: meestal Nijl en Amazone genoemd, beide ruim 6500 km."
505,Wat is het grootste land ter wereld?,Feit: Rusland qua oppervlakte.,Het grootste land qua oppervlakte is Rusland.
506,Vertel kort over grootste land.,Feit: Rusland qua oppervlakte.,Het grootste land qua oppervlakte is Rusland.
507,Wat is het grootste dier ter wereld?,Feit: blauwe vinvis.,Het grootste dier ter wereld is de blauwe vinvis.
508,Vertel kort over grootste dier.,Feit: blauwe vinvis.,Het grootste dier ter wereld is de blauwe vinvis.
509,Hoeveel oceanen zijn er?,Standaard: 5 oceanen.,"Er zijn 5 oceanen: Atlantische, Stille, Indische, Zuidelijke en Noordelijke IJszee."
510,Vertel kort over oceanen.,Standaard: 5 oceanen.,"Er zijn 5 oceanen: Atlantische, Stille, Indische, Zuidelijke en Noordelijke IJszee."
511,Wat is de hoogste berg ter wereld?,"Feit: Everest, 8848 m.","De hoogste berg is de Everest, ongeveer 8848 meter."
512,Vertel kort over hoogste berg.,"Feit: Everest, 8848 m.","De hoogste berg is de Everest, ongeveer 8848 meter."
513,Vertel kort over hoofdstad van Canada.,"Feit: Ottawa, niet Toronto.",De hoofdstad van Canada is Ottawa.
514,Vertel kort over hoofdstad van Australië.,"Feit: Canberra, niet Sydney.",De hoofdstad van Australië is Canberra.
515,Vertel kort over hoofdstad van Turkije.,"Feit: Ankara, niet Istanboel.",De hoofdstad van Turkije is Ankara.
516,Vertel kort over hoofdstad van Brazilië.,"Feit: Brasília, niet Rio.",De hoofdstad van Brazilië is Brasília.
517,In welk jaar was de maanlanding?,Geschiedenis: Apollo 11 in 1969.,De eerste maanlanding was in 1969 met Apollo 11.
518,Leg kort uit: maanlanding.,Geschiedenis: Apollo 11 in 1969.,De eerste maanlanding was in 1969 met Apollo 11.
519,Wat weet je over maanlanding?,Geschiedenis: Apollo 11 in 1969.,De eerste maanlanding was in 1969 met Apollo 11.
520,Wanneer was de Tweede Wereldoorlog?,Periode: 1939 tot 1945.,De Tweede Wereldoorlog duurde van 1939 tot 1945.
521,Leg kort uit: Tweede Wereldoorlog.,Periode: 1939 tot 1945.,De Tweede Wereldoorlog duurde van 1939 tot 1945.
522,Wat weet je over Tweede Wereldoorlog?,Periode: 1939 tot 1945.,De Tweede Wereldoorlog duurde van 1939 tot 1945.
523,Wanneer was de Eerste Wereldoorlog?,Periode: 1914 tot 1918.,De Eerste Wereldoorlog duurde van 1914 tot 1918.
524,Leg kort uit: Eerste Wereldoorlog.,Periode: 1914 tot 1918.,De Eerste Wereldoorlog duurde van 1914 tot 1918.
525,Wat weet je over Eerste Wereldoorlog?,Periode: 1914 tot 1918.,De Eerste Wereldoorlog duurde van 1914 tot 1918.
526,Wat was de Berlijnse Muur?,Geschiedenis: deling 1961-1989.,De Berlijnse Muur was de versterkte grens tussen Oost- en West-Berlijn van 1961 tot 1989.
527,Leg kort uit: Berlijnse Muur.,Geschiedenis: deling 1961-1989.,De Berlijnse Muur was de versterkte grens tussen Oost- en West-Berlijn van 1961 tot 1989.
528,Wat weet je over Berlijnse Muur?,Geschiedenis: deling 1961-1989.,De Berlijnse Muur was de versterkte grens tussen Oost- en West-Berlijn van 1961 tot 1989.
529,Wanneer viel de Berlijnse Muur?,Feit: 9 november 1989.,De Berlijnse Muur viel op 9 november 1989.
530,Leg kort uit: val van de Muur.,Feit: 9 november 1989.,De Berlijnse Muur viel op 9 november 1989.
531,Wat weet je over val van de Muur?,Feit: 9 november 1989.,De Berlijnse Muur viel op 9 november 1989.
532,Wie vond de telefoon uit?,"Geschiedenis: Bell 1876, werk van Meucci.","De telefoon werd in 1876 gepatenteerd door Alexander Graham Bell, met pionierswerk van Antonio Meucci."
533,Leg kort uit: telefoon.,"Geschiedenis: Bell 1876, werk van Meucci.","De telefoon werd in 1876 gepatenteerd door Alexander Graham Bell, met pionierswerk van Antonio Meucci."
534,Wat weet je over telefoon?,"Geschiedenis: Bell 1876, werk van Meucci.","De telefoon werd in 1876 gepatenteerd door Alexander Graham Bell, met pionierswerk van Antonio Meucci."
535,Wie ontwikkelde de relativiteit?,"Natuurkunde: Albert Einstein, 1905 en 1915.",De relativiteit werd ontwikkeld door Albert Einstein.
536,Leg kort uit: relativiteit.,"Natuurkunde: Albert Einstein, 1905 en 1915.",De relativiteit werd ontwikkeld door Albert Einstein.
537,Wat weet je over relativiteit?,"Natuurkunde: Albert Einstein, 1905 en 1915.",De relativiteit werd ontwikkeld door Albert Einstein.
538,Wat is democratie?,"Definieer: volk regeert, verkiezingen, rechten.","Democratie betekent dat het volk regeert, meestal via vrije verkiezingen en grondrechten."
539,Leg kort uit: democratie.,"Definieer: volk regeert, verkiezingen, rechten.","Democratie betekent dat het volk regeert, meestal via vrije verkiezingen en grondrechten."
540,Wat weet je over democratie?,"Definieer: volk regeert, verkiezingen, rechten.","Democratie betekent dat het volk regeert, meestal via vrije verkiezingen en grondrechten."
541,Wat is de EU?,"Unie van Europese staten, interne markt.",De EU is een unie van Europese staten met een interne markt en gedeelde instellingen.
542,Leg kort uit: EU.,"Unie van Europese staten, interne markt.",De EU is een unie van Europese staten met een interne markt en gedeelde instellingen.
543,Wat weet je over EU?,"Unie van Europese staten, interne markt.",De EU is een unie van Europese staten met een interne markt en gedeelde instellingen.
544,Hoeveel landen zitten er in de EU?,Feit: 27 lidstaten.,De EU heeft 27 lidstaten.
545,Leg kort uit: EU-leden.,Feit: 27 lidstaten.,De EU heeft 27 lidstaten.
546,Wat weet je over EU-leden?,Feit: 27 lidstaten.,De EU heeft 27 lidstaten.
547,Wat is de Duitse Basiswet?,Grondwet sinds 1949.,"De Basiswet is de grondwet van Duitsland, van kracht sinds 1949."
548,Leg kort uit: Basiswet.,Grondwet sinds 1949.,"De Basiswet is de grondwet van Duitsland, van kracht sinds 1949."
549,Wat weet je over Basiswet?,Grondwet sinds 1949.,"De Basiswet is de grondwet van Duitsland, van kracht sinds 1949."
550,In welk jaar werd Duitsland herenigd?,Feit: 1990.,Duitsland werd herenigd in 1990.
551,Leg kort uit: hereniging.,Feit: 1990.,Duitsland werd herenigd in 1990.
552,Wat weet je over hereniging?,Feit: 1990.,Duitsland werd herenigd in 1990.
553,Wat waren de Middeleeuwen?,Tijdperk: ongeveer 500 tot 1500.,"De Middeleeuwen waren het tijdperk van ongeveer 500 tot 1500, tussen oudheid en moderne tijd."
554,Leg kort uit: Middeleeuwen.,Tijdperk: ongeveer 500 tot 1500.,"De Middeleeuwen waren het tijdperk van ongeveer 500 tot 1500, tussen oudheid en moderne tijd."
555,Wat weet je over Middeleeuwen?,Tijdperk: ongeveer 500 tot 1500.,"De Middeleeuwen waren het tijdperk van ongeveer 500 tot 1500, tussen oudheid en moderne tijd."
556,Wie was Leonardo da Vinci?,"Italiaanse kunstenaar en uitvinder, Mona Lisa.","Leonardo da Vinci was een Italiaanse kunstenaar en uitvinder, beroemd om de Mona Lisa."
557,Leg kort uit: Da Vinci.,"Italiaanse kunstenaar en uitvinder, Mona Lisa.","Leonardo da Vinci was een Italiaanse kunstenaar en uitvinder, beroemd om de Mona Lisa."
558,Wat weet je over Da Vinci?,"Italiaanse kunstenaar en uitvinder, Mona Lisa.","Leonardo da Vinci was een Italiaanse kunstenaar en uitvinder, beroemd om de Mona Lisa."
559,Wie was Marie Curie?,"Natuurkundige, radioactiviteit, twee Nobels.",Marie Curie was een natuurkundige die radioactiviteit onderzocht en twee Nobels won.
560,Leg kort uit: Marie Curie.,"Natuurkundige, radioactiviteit, twee Nobels.",Marie Curie was een natuurkundige die radioactiviteit onderzocht en twee Nobels won.
561,Wat weet je over Marie Curie?,"Natuurkundige, radioactiviteit, twee Nobels.",Marie Curie was een natuurkundige die radioactiviteit onderzocht en twee Nobels won.
562,Wat was de Franse Revolutie?,"Vanaf 1789, vrijheid gelijkheid broederschap.","De Franse Revolutie vanaf 1789 wierp de monarchie omver onder vrijheid, gelijkheid, broederschap."
563,Leg kort uit: Franse Revolutie.,"Vanaf 1789, vrijheid gelijkheid broederschap.","De Franse Revolutie vanaf 1789 wierp de monarchie omver onder vrijheid, gelijkheid, broederschap."
564,Wat weet je over Franse Revolutie?,"Vanaf 1789, vrijheid gelijkheid broederschap.","De Franse Revolutie vanaf 1789 wierp de monarchie omver onder vrijheid, gelijkheid, broederschap."
565,Wat zijn mensenrechten?,Universele basisrechten.,"Mensenrechten zijn basisrechten van ieder mens, zoals leven, vrijheid en gelijkheid."
566,Leg kort uit: mensenrechten.,Universele basisrechten.,"Mensenrechten zijn basisrechten van ieder mens, zoals leven, vrijheid en gelijkheid."
567,Wat weet je over mensenrechten?,Universele basisrechten.,"Mensenrechten zijn basisrechten van ieder mens, zoals leven, vrijheid en gelijkheid."
568,Wat is inflatie?,"Economie: geld verliest waarde, prijzen stijgen.",Inflatie betekent dat prijzen stijgen en geld waarde verliest.
569,Leg kort uit: inflatie.,"Economie: geld verliest waarde, prijzen stijgen.",Inflatie betekent dat prijzen stijgen en geld waarde verliest.
570,Wat weet je over inflatie?,"Economie: geld verliest waarde, prijzen stijgen.",Inflatie betekent dat prijzen stijgen en geld waarde verliest.
571,Wat was de industrialisatie?,Machines en fabrieken vanaf de 18e eeuw.,De industrialisatie was de overgang naar machines en fabrieken vanaf de 18e eeuw.
572,Leg kort uit: industrialisatie.,Machines en fabrieken vanaf de 18e eeuw.,De industrialisatie was de overgang naar machines en fabrieken vanaf de 18e eeuw.
573,Wat weet je over industrialisatie?,Machines en fabrieken vanaf de 18e eeuw.,De industrialisatie was de overgang naar machines en fabrieken vanaf de 18e eeuw.
574,Wanneer werd internet uitgevonden?,"ARPANET 1969, Web 1989.","De basis dateert van ARPANET in 1969, het Web vanaf 1989."
575,Leg kort uit: internet.,"ARPANET 1969, Web 1989.","De basis dateert van ARPANET in 1969, het Web vanaf 1989."
576,Wat weet je over internet?,"ARPANET 1969, Web 1989.","De basis dateert van ARPANET in 1969, het Web vanaf 1989."
577,Wanneer werd de auto uitgevonden?,Benz 1886.,De auto werd uitgevonden door Carl Benz met de auto van 1886.
578,Leg kort uit: auto.,Benz 1886.,De auto werd uitgevonden door Carl Benz met de auto van 1886.
579,Wat weet je over auto?,Benz 1886.,De auto werd uitgevonden door Carl Benz met de auto van 1886.
580,Wie vond het vliegtuig uit?,"Gebroeders Wright, vlucht 1903.",De eerste gemotoriseerde vlucht was van de gebroeders Wright in 1903.
581,Leg kort uit: vliegtuig.,"Gebroeders Wright, vlucht 1903.",De eerste gemotoriseerde vlucht was van de gebroeders Wright in 1903.
582,Wat weet je over vliegtuig?,"Gebroeders Wright, vlucht 1903.",De eerste gemotoriseerde vlucht was van de gebroeders Wright in 1903.
583,Vanaf welke leeftijd mag je stemmen in Duitsland?,"Bondsdag vanaf 18, EU vanaf 16.",Voor de Bondsdag vanaf 18 jaar. Bij EU-verkiezingen in Duitsland vanaf 16.
584,Leg kort uit: stemleeftijd.,"Bondsdag vanaf 18, EU vanaf 16.",Voor de Bondsdag vanaf 18 jaar. Bij EU-verkiezingen in Duitsland vanaf 16.
585,Wat weet je over stemleeftijd?,"Bondsdag vanaf 18, EU vanaf 16.",Voor de Bondsdag vanaf 18 jaar. Bij EU-verkiezingen in Duitsland vanaf 16.
586,"Hoe werkt een verkiezing, simpel?","Kiezers stemmen, telling, zetels.","Kiezers stemmen, stemmen worden geteld en zetels verdeeld naar uitslag."
587,Leg kort uit: verkiezingen.,"Kiezers stemmen, telling, zetels.","Kiezers stemmen, stemmen worden geteld en zetels verdeeld naar uitslag."
588,Wat weet je over verkiezingen?,"Kiezers stemmen, telling, zetels.","Kiezers stemmen, stemmen worden geteld en zetels verdeeld naar uitslag."
589,Wat is het verschil tussen dictatuur en democratie?,Eenmansmacht tegen volksmacht.,In een dictatuur regeert één persoon of groep zonder vrije verkiezingen; in een democratie komt de macht van het volk.
590,Leg kort uit: dictatuur en democratie.,Eenmansmacht tegen volksmacht.,In een dictatuur regeert één persoon of groep zonder vrije verkiezingen; in een democratie komt de macht van het volk.
591,Wat weet je over dictatuur en democratie?,Eenmansmacht tegen volksmacht.,In een dictatuur regeert één persoon of groep zonder vrije verkiezingen; in een democratie komt de macht van het volk.
592,Wat betekent duurzaamheid?,Grondstoffen voor latere generaties.,Duurzaamheid betekent leven zodat ook latere generaties genoeg grondstoffen hebben.
593,Leg kort uit: duurzaamheid.,Grondstoffen voor latere generaties.,Duurzaamheid betekent leven zodat ook latere generaties genoeg grondstoffen hebben.
594,Wat weet je over duurzaamheid?,Grondstoffen voor latere generaties.,Duurzaamheid betekent leven zodat ook latere generaties genoeg grondstoffen hebben.
595,Wat is pesten en wat kun je doen?,"Herhaald; hulp, bewijs.","Pesten is herhaald treiteren of buitensluiten. Praat met vertrouwde mensen, bewaar bewijs, zoek hulp."
596,Leg kort uit: pesten.,"Herhaald; hulp, bewijs.","Pesten is herhaald treiteren of buitensluiten. Praat met vertrouwde mensen, bewaar bewijs, zoek hulp."
597,Wat weet je over pesten?,"Herhaald; hulp, bewijs.","Pesten is herhaald treiteren of buitensluiten. Praat met vertrouwde mensen, bewaar bewijs, zoek hulp."
598,Wat betekent vrede?,Samenleven zonder oorlog of geweld.,Vrede betekent samenleven zonder oorlog of geweld.
599,Leg kort uit: vrede.,Samenleven zonder oorlog of geweld.,Vrede betekent samenleven zonder oorlog of geweld.
600,Wat weet je over vrede?,Samenleven zonder oorlog of geweld.,Vrede betekent samenleven zonder oorlog of geweld.
601,Wat betekent vrijheid?,Vrij leven zonder anderen te schaden.,Vrijheid betekent vrij leven zonder anderen te schaden.
602,Leg kort uit: vrijheid.,Vrij leven zonder anderen te schaden.,Vrijheid betekent vrij leven zonder anderen te schaden.
603,Wat weet je over vrijheid?,Vrij leven zonder anderen te schaden.,Vrijheid betekent vrij leven zonder anderen te schaden.
604,Wat betekent rechtvaardigheid?,Eerlijke en gelijke behandeling voor allen.,Rechtvaardigheid betekent eerlijke en gelijke behandeling voor iedereen.
605,Leg kort uit: rechtvaardigheid.,Eerlijke en gelijke behandeling voor allen.,Rechtvaardigheid betekent eerlijke en gelijke behandeling voor iedereen.
606,Wat weet je over rechtvaardigheid?,Eerlijke en gelijke behandeling voor allen.,Rechtvaardigheid betekent eerlijke en gelijke behandeling voor iedereen.
607,Waarom is de lucht blauw?,Rayleigh-verstrooiing verstrooit blauw.,De lucht is blauw door Rayleigh-verstrooiing: blauw licht wordt meer verstrooid dan rood.
608,Leg blauwe lucht uit in één zin.,Rayleigh-verstrooiing verstrooit blauw.,De lucht is blauw door Rayleigh-verstrooiing: blauw licht wordt meer verstrooid dan rood.
609,Wat is blauwe lucht? (kort),Rayleigh-verstrooiing verstrooit blauw.,De lucht is blauw door Rayleigh-verstrooiing: blauw licht wordt meer verstrooid dan rood.
610,Hoe ontstaat regen?,"Cyclus: verdamping, condensatie, neerslag.","Regen ontstaat door verdamping: water stijgt, koelt af, vormt wolken en valt als druppels."
611,Leg regen uit in één zin.,"Cyclus: verdamping, condensatie, neerslag.","Regen ontstaat door verdamping: water stijgt, koelt af, vormt wolken en valt als druppels."
612,Wat is regen? (kort),"Cyclus: verdamping, condensatie, neerslag.","Regen ontstaat door verdamping: water stijgt, koelt af, vormt wolken en valt als druppels."
613,Wat is fotosynthese?,"Planten: licht, water, CO2 naar suiker en zuurstof.","Fotosynthese maakt suiker en zuurstof van licht, water en CO2."
614,Leg fotosynthese uit in één zin.,"Planten: licht, water, CO2 naar suiker en zuurstof.","Fotosynthese maakt suiker en zuurstof van licht, water en CO2."
615,Wat is fotosynthese? (kort),"Planten: licht, water, CO2 naar suiker en zuurstof.","Fotosynthese maakt suiker en zuurstof van licht, water en CO2."
616,Wat is het verschil tussen weer en klimaat?,"Weer kort, klimaat 30-jaar gemiddelde.",Weer is de korte toestand; klimaat het gemiddelde van ongeveer 30 jaar.
617,Leg weer en klimaat uit in één zin.,"Weer kort, klimaat 30-jaar gemiddelde.",Weer is de korte toestand; klimaat het gemiddelde van ongeveer 30 jaar.
618,Wat is weer en klimaat? (kort),"Weer kort, klimaat 30-jaar gemiddelde.",Weer is de korte toestand; klimaat het gemiddelde van ongeveer 30 jaar.
619,"Hoe werkt een koelkast, grofweg?","Koelmiddel, warmte binnen naar buiten.","Een koelkast pompt warmte van binnen naar buiten met koelmiddel: het verdampt binnen, neemt warmte op, geeft buiten af."
620,Leg koelkast uit in één zin.,"Koelmiddel, warmte binnen naar buiten.","Een koelkast pompt warmte van binnen naar buiten met koelmiddel: het verdampt binnen, neemt warmte op, geeft buiten af."
621,Wat is koelkast? (kort),"Koelmiddel, warmte binnen naar buiten.","Een koelkast pompt warmte van binnen naar buiten met koelmiddel: het verdampt binnen, neemt warmte op, geeft buiten af."
622,"Wat is elektriciteit, simpel?",Gerichte beweging van elektronen.,"Elektriciteit is simpelweg de gerichte beweging van ladingen, meestal elektronen in een draad."
623,Leg elektriciteit uit in één zin.,Gerichte beweging van elektronen.,"Elektriciteit is simpelweg de gerichte beweging van ladingen, meestal elektronen in een draad."
624,Wat is elektriciteit? (kort),Gerichte beweging van elektronen.,"Elektriciteit is simpelweg de gerichte beweging van ladingen, meestal elektronen in een draad."
625,"Wat is water, chemisch?","H2O, waterstof en zuurstof.","Water is H2O, een verbinding van waterstof en zuurstof."
626,Leg water chemie uit in één zin.,"H2O, waterstof en zuurstof.","Water is H2O, een verbinding van waterstof en zuurstof."
627,Wat is water chemie? (kort),"H2O, waterstof en zuurstof.","Water is H2O, een verbinding van waterstof en zuurstof."
628,Wat is een virus?,"Minuscuul, gastheercel nodig.",Een virus is een minuscule ziekteverwekker die zich niet vermenigvuldigt zonder gastheercel.
629,Leg virus uit in één zin.,"Minuscuul, gastheercel nodig.",Een virus is een minuscule ziekteverwekker die zich niet vermenigvuldigt zonder gastheercel.
630,Wat is virus? (kort),"Minuscuul, gastheercel nodig.",Een virus is een minuscule ziekteverwekker die zich niet vermenigvuldigt zonder gastheercel.
631,"Wat is kunstmatige intelligentie, simpel?",Programma's die patronen leren.,"Kunstmatige intelligentie zijn programma's die van data leren, patronen herkennen en taken oplossen."
632,Leg AI uit in één zin.,Programma's die patronen leren.,"Kunstmatige intelligentie zijn programma's die van data leren, patronen herkennen en taken oplossen."
633,Wat is AI? (kort),Programma's die patronen leren.,"Kunstmatige intelligentie zijn programma's die van data leren, patronen herkennen en taken oplossen."
634,Wat is een browser?,"Programma voor websites, bv. Chrome, Firefox.","Een browser is het programma waarmee je websites opent, bv. Chrome, Firefox, Edge of Safari."
635,Leg browser uit in één zin.,"Programma voor websites, bv. Chrome, Firefox.","Een browser is het programma waarmee je websites opent, bv. Chrome, Firefox, Edge of Safari."
636,Wat is browser? (kort),"Programma voor websites, bv. Chrome, Firefox.","Een browser is het programma waarmee je websites opent, bv. Chrome, Firefox, Edge of Safari."
637,Wat is een app?,"Programma, meestal voor telefoons.","Een app is een programma, meestal voor telefoons, bv. berichten, foto's of spelletjes."
638,Leg app uit in één zin.,"Programma, meestal voor telefoons.","Een app is een programma, meestal voor telefoons, bv. berichten, foto's of spelletjes."
639,Wat is app? (kort),"Programma, meestal voor telefoons.","Een app is een programma, meestal voor telefoons, bv. berichten, foto's of spelletjes."
640,Waarom moet je water drinken?,"Bloedsomloop, focus, huid, nieren.","Water houdt bloedsomloop en focus stabiel, helpt nieren en huid, voorkomt hoofdpijn."
641,Leg water drinken uit in één zin.,"Bloedsomloop, focus, huid, nieren.","Water houdt bloedsomloop en focus stabiel, helpt nieren en huid, voorkomt hoofdpijn."
642,Wat is water drinken? (kort),"Bloedsomloop, focus, huid, nieren.","Water houdt bloedsomloop en focus stabiel, helpt nieren en huid, voorkomt hoofdpijn."
643,Hoe lang moet je tanden poetsen?,"2 minuten, twee keer per dag.","Ongeveer 2 minuten, twee keer per dag."
644,Leg tanden poetsen uit in één zin.,"2 minuten, twee keer per dag.","Ongeveer 2 minuten, twee keer per dag."
645,Wat is tanden poetsen? (kort),"2 minuten, twee keer per dag.","Ongeveer 2 minuten, twee keer per dag."
646,Wat is zwaartekracht?,Aantrekking tussen massa's; aarde trekt.,"Zwaartekracht is de aantrekking tussen massa's. De aarde trekt alles omlaag, dus dingen vallen."
647,Leg zwaartekracht uit in één zin.,Aantrekking tussen massa's; aarde trekt.,"Zwaartekracht is de aantrekking tussen massa's. De aarde trekt alles omlaag, dus dingen vallen."
648,Wat is zwaartekracht? (kort),Aantrekking tussen massa's; aarde trekt.,"Zwaartekracht is de aantrekking tussen massa's. De aarde trekt alles omlaag, dus dingen vallen."
649,Wat is lucht?,"Mix van stikstof, zuurstof en meer.","Lucht is een gasmix, vooral stikstof en zuurstof."
650,Leg lucht uit in één zin.,"Mix van stikstof, zuurstof en meer.","Lucht is een gasmix, vooral stikstof en zuurstof."
651,Wat is lucht? (kort),"Mix van stikstof, zuurstof en meer.","Lucht is een gasmix, vooral stikstof en zuurstof."
652,Wat doet het hart?,Pompt bloed door het lichaam.,Het hart pompt bloed door het hele lichaam.
653,Leg hart uit in één zin.,Pompt bloed door het lichaam.,Het hart pompt bloed door het hele lichaam.
654,Wat is hart? (kort),Pompt bloed door het lichaam.,Het hart pompt bloed door het hele lichaam.
655,Wat doen de longen?,"Nemen zuurstof op, geven CO2 af.",De longen nemen zuurstof op en geven kooldioxide af.
656,Leg longen uit in één zin.,"Nemen zuurstof op, geven CO2 af.",De longen nemen zuurstof op en geven kooldioxide af.
657,Wat is longen? (kort),"Nemen zuurstof op, geven CO2 af.",De longen nemen zuurstof op en geven kooldioxide af.
658,Waarom is slaap belangrijk?,"Herstel, geheugen, immuniteit.","Slaap helpt herstel, geheugen en immuunsysteem."
659,Leg slaap uit in één zin.,"Herstel, geheugen, immuniteit.","Slaap helpt herstel, geheugen en immuunsysteem."
660,Wat is slaap? (kort),"Herstel, geheugen, immuniteit.","Slaap helpt herstel, geheugen en immuunsysteem."
661,Wat is koorts?,Verhoogde temperatuur als afweer.,"Koorts is verhoogde lichaamstemperatuur, vaak afweer tegen infecties."
662,Leg koorts uit in één zin.,Verhoogde temperatuur als afweer.,"Koorts is verhoogde lichaamstemperatuur, vaak afweer tegen infecties."
663,Wat is koorts? (kort),Verhoogde temperatuur als afweer.,"Koorts is verhoogde lichaamstemperatuur, vaak afweer tegen infecties."
664,Wat is een sterk wachtwoord?,"Lang, uniek, in een manager.","Een sterk wachtwoord is lang, uniek per dienst en bewaard in een manager."
665,Leg sterk wachtwoord uit in één zin.,"Lang, uniek, in een manager.","Een sterk wachtwoord is lang, uniek per dienst en bewaard in een manager."
666,Wat is sterk wachtwoord? (kort),"Lang, uniek, in een manager.","Een sterk wachtwoord is lang, uniek per dienst en bewaard in een manager."
667,Wat is Wi-Fi?,Draadloos lokaal netwerk.,Wi-Fi is een draadloos lokaal netwerk voor internet zonder kabels.
668,Leg Wi-Fi uit in één zin.,Draadloos lokaal netwerk.,Wi-Fi is een draadloos lokaal netwerk voor internet zonder kabels.
